gene	iso_a	iso_b	idx_a	idx_b	domain_count	gap	ft_a	ft_b	len_a	len_b	top_go_idx	top_go_gap	len_diff	len_ratio
ENSG00000146247	ENST00000479165.1	ENST00000700012.1	23806	35747	1	0.02318	Type2_PartialTrunc	Type2_PartialTrunc	574	536	9	0.51526	38	0.9321739130434783
ENSG00000146247	ENST00000479165.1	ENST00000700012.1	23806	35748	1	0.02318	Type2_PartialTrunc	Type2_PartialTrunc	574	536	9	0.51526	38	0.9321739130434783
ENSG00000146247	ENST00000479165.1	ENST00000700012.1	23807	35747	1	0.02318	Type2_PartialTrunc	Type2_PartialTrunc	574	536	9	0.51526	38	0.9321739130434783
ENSG00000146247	ENST00000479165.1	ENST00000700012.1	23807	35748	1	0.02318	Type2_PartialTrunc	Type2_PartialTrunc	574	536	9	0.51526	38	0.9321739130434783
ENSG00000146247	ENST00000700012.1	ENST00000700012.1	35747	35748	1	0.0	Type2_PartialTrunc	Type2_PartialTrunc	536	536	0	0.0	0	0.9981378026070763
ENSG00000146247	ENST00000700119.1	ENST00000700119.1	35756	35757	0	0.0	Type1_DomainLoss	Type1_DomainLoss	358	358	0	0.0	0	0.9972144846796658
ENSG00000146247	ENST00000700119.1	ENST00000700119.1	35756	35758	0	0.0	Type1_DomainLoss	Type1_DomainLoss	358	358	0	0.0	0	0.9972144846796658
ENSG00000146247	ENST00000700119.1	ENST00000700119.1	35757	35758	0	0.0	Type1_DomainLoss	Type1_DomainLoss	358	358	0	0.0	0	0.9972144846796658
ENSG00000118418	ENST00000275036.11	ENST00000344726.10	5368	10968	0	0.00494	Type0_NoDomain	Type0_NoDomain	120	139	9	0.09572	19	0.8571428571428571
ENSG00000118418	ENST00000275036.11	ENST00000620514.2	5368	31004	0	0.0069	Type0_NoDomain	Type0_NoDomain	120	170	79	0.0486	50	0.7017543859649122
ENSG00000118418	ENST00000275036.11	ENST00000703810.2	5368	35916	0	0.00454	Type0_NoDomain	Type0_NoDomain	120	146	15	0.12436	26	0.8163265306122449
ENSG00000118418	ENST00000275036.11	ENST00000706657.1	5368	36099	0	0.00696	Type0_NoDomain	Type0_NoDomain	120	164	14	0.03926	44	0.7272727272727273
ENSG00000118418	ENST00000275036.11	ENST00000706659.1	5368	36102	0	0.00373	Type0_NoDomain	Type0_NoDomain	120	146	15	0.05728	26	0.8163265306122449
ENSG00000118418	ENST00000344726.10	ENST00000620514.2	10968	31004	0	0.00196	Type0_NoDomain	Type0_NoDomain	139	170	9	0.10698	31	0.8128654970760234
ENSG00000118418	ENST00000344726.10	ENST00000703810.2	10968	35916	0	0.00041	Type0_NoDomain	Type0_NoDomain	139	146	15	0.12126	7	0.9455782312925171
ENSG00000118418	ENST00000344726.10	ENST00000706657.1	10968	36099	0	0.00201	Type0_NoDomain	Type0_NoDomain	139	164	9	0.1137	25	0.8424242424242424
ENSG00000118418	ENST00000344726.10	ENST00000706659.1	10968	36102	0	0.00121	Type0_NoDomain	Type0_NoDomain	139	146	9	0.09627	7	0.9455782312925171
ENSG00000118418	ENST00000620514.2	ENST00000703810.2	31004	35916	0	0.00236	Type0_NoDomain	Type0_NoDomain	170	146	15	0.11083	24	0.8538011695906432
ENSG00000118418	ENST00000620514.2	ENST00000706657.1	31004	36099	0	5e-05	Type0_NoDomain	Type0_NoDomain	170	164	62	0.02513	6	0.9590643274853801
ENSG00000118418	ENST00000620514.2	ENST00000706659.1	31004	36102	0	0.00317	Type0_NoDomain	Type0_NoDomain	170	146	14	0.05006	24	0.8538011695906432
ENSG00000118418	ENST00000703810.2	ENST00000706657.1	35916	36099	0	0.00242	Type0_NoDomain	Type0_NoDomain	146	164	9	0.09776	18	0.8848484848484849
ENSG00000118418	ENST00000703810.2	ENST00000706659.1	35916	36102	0	0.00081	Type0_NoDomain	Type0_NoDomain	146	146	9	0.08033	0	0.9931972789115646
ENSG00000118418	ENST00000706657.1	ENST00000706659.1	36099	36102	0	0.00323	Type0_NoDomain	Type0_NoDomain	164	146	14	0.0539	18	0.8848484848484849
ENSG00000146414	ENST00000275233.12	ENST00000367505.6	5373	13368	4	0.0	Type3_SameDomain	Type3_SameDomain	1683	1683	0	0.0	0	0.9994061757719715
ENSG00000146414	ENST00000433355.6	ENST00000433355.6	21079	21080	3	0.0	Type2_PartialTrunc	Type2_PartialTrunc	1063	1063	0	0.0	0	0.9990601503759399
ENSG00000146414	ENST00000519632.5	ENST00000519632.5	25755	25756	2	0.0	Type2_PartialTrunc	Type2_PartialTrunc	929	929	0	0.0	0	0.9989247311827957
ENSG00000112531	ENST00000275262.11	ENST00000361195.6	5374	12816	1	0.00367	Type0_NoDomain	Type0_NoDomain	325	341	16	0.03706	16	0.9502923976608187
ENSG00000112531	ENST00000275262.11	ENST00000361752.8	5374	12990	1	0.0039	Type0_NoDomain	Type0_NoDomain	325	341	16	0.04064	16	0.9502923976608187
ENSG00000112531	ENST00000275262.11	ENST00000361752.8	5374	12991	1	0.0039	Type0_NoDomain	Type0_NoDomain	325	341	16	0.04064	16	0.9502923976608187
ENSG00000112531	ENST00000275262.11	ENST00000361758.8	5374	12993	1	0.00209	Type0_NoDomain	Type0_NoDomain	325	319	68	0.02057	6	0.9785276073619632
ENSG00000112531	ENST00000275262.11	ENST00000392127.6	5374	17153	1	0.00048	Type0_NoDomain	Type0_NoDomain	325	319	68	0.02064	6	0.9785276073619632
ENSG00000112531	ENST00000275262.11	ENST00000424802.7	5374	20435	1	0.00133	Type0_NoDomain	Type0_NoDomain	325	317	7	0.03322	8	0.9723926380368099
ENSG00000112531	ENST00000275262.11	ENST00000453779.6	5374	22452	1	0.00209	Type0_NoDomain	Type0_NoDomain	325	319	68	0.02057	6	0.9785276073619632
ENSG00000112531	ENST00000361195.6	ENST00000361752.8	12816	12990	1	0.00023	Type0_NoDomain	Type0_NoDomain	341	341	15	0.02113	0	0.9970760233918129
ENSG00000112531	ENST00000361195.6	ENST00000361752.8	12816	12991	1	0.00023	Type0_NoDomain	Type0_NoDomain	341	341	15	0.02113	0	0.9970760233918129
ENSG00000112531	ENST00000361195.6	ENST00000361758.8	12816	12993	1	0.00158	Type0_NoDomain	Type0_NoDomain	341	319	16	0.04035	22	0.9327485380116959
ENSG00000112531	ENST00000361195.6	ENST00000392127.6	12816	17153	1	0.00319	Type0_NoDomain	Type0_NoDomain	341	319	16	0.04612	22	0.9327485380116959
ENSG00000112531	ENST00000361195.6	ENST00000424802.7	12816	20435	1	0.00234	Type0_NoDomain	Type0_NoDomain	341	317	16	0.05571	24	0.9269005847953217
ENSG00000112531	ENST00000361195.6	ENST00000453779.6	12816	22452	1	0.00158	Type0_NoDomain	Type0_NoDomain	341	319	16	0.04035	22	0.9327485380116959
ENSG00000112531	ENST00000361752.8	ENST00000361752.8	12990	12991	1	0.0	Type0_NoDomain	Type0_NoDomain	341	341	0	0.0	0	0.9970760233918129
ENSG00000112531	ENST00000361752.8	ENST00000361758.8	12990	12993	1	0.00181	Type0_NoDomain	Type0_NoDomain	341	319	16	0.04393	22	0.9327485380116959
ENSG00000112531	ENST00000361752.8	ENST00000392127.6	12990	17153	1	0.00342	Type0_NoDomain	Type0_NoDomain	341	319	16	0.0497	22	0.9327485380116959
ENSG00000112531	ENST00000361752.8	ENST00000424802.7	12990	20435	1	0.00257	Type0_NoDomain	Type0_NoDomain	341	317	16	0.05929	24	0.9269005847953217
ENSG00000112531	ENST00000361752.8	ENST00000453779.6	12990	22452	1	0.00181	Type0_NoDomain	Type0_NoDomain	341	319	16	0.04393	22	0.9327485380116959
ENSG00000112531	ENST00000361752.8	ENST00000361758.8	12991	12993	1	0.00181	Type0_NoDomain	Type0_NoDomain	341	319	16	0.04393	22	0.9327485380116959
ENSG00000112531	ENST00000361752.8	ENST00000392127.6	12991	17153	1	0.00342	Type0_NoDomain	Type0_NoDomain	341	319	16	0.0497	22	0.9327485380116959
ENSG00000112531	ENST00000361752.8	ENST00000424802.7	12991	20435	1	0.00257	Type0_NoDomain	Type0_NoDomain	341	317	16	0.05929	24	0.9269005847953217
ENSG00000112531	ENST00000361752.8	ENST00000453779.6	12991	22452	1	0.00181	Type0_NoDomain	Type0_NoDomain	341	319	16	0.04393	22	0.9327485380116959
ENSG00000112531	ENST00000361758.8	ENST00000392127.6	12993	17153	1	0.00161	Type0_NoDomain	Type0_NoDomain	319	319	7	0.02313	0	0.996875
ENSG00000112531	ENST00000361758.8	ENST00000424802.7	12993	20435	1	0.00076	Type0_NoDomain	Type0_NoDomain	319	317	7	0.02529	2	0.990625
ENSG00000112531	ENST00000361758.8	ENST00000453779.6	12993	22452	1	0.0	Type0_NoDomain	Type0_NoDomain	319	319	0	0.0	0	0.996875
ENSG00000112531	ENST00000392127.6	ENST00000424802.7	17153	20435	1	0.00085	Type0_NoDomain	Type0_NoDomain	319	317	7	0.04842	2	0.990625
ENSG00000112531	ENST00000392127.6	ENST00000453779.6	17153	22452	1	0.00161	Type0_NoDomain	Type0_NoDomain	319	319	7	0.02313	0	0.996875
ENSG00000112531	ENST00000424802.7	ENST00000453779.6	20435	22452	1	0.00076	Type0_NoDomain	Type0_NoDomain	317	319	7	0.02529	2	0.990625
ENSG00000146670	ENST00000275517.8	ENST00000275517.8	5379	5380	0	0.0	Type0_NoDomain	Type0_NoDomain	252	252	0	0.0	0	0.9960474308300395
ENSG00000146700	ENST00000275560.4	ENST00000275560.4	5381	5382	1	0.0	Type0_NoDomain	Type0_NoDomain	575	575	0	0.0	0	0.9982638888888888
ENSG00000146731	ENST00000275603.9	ENST00000335503.3	5383	9900	1	0.00339	Type3_SameDomain	Type3_SameDomain	531	486	52	0.02913	45	0.9135338345864662
ENSG00000146830	ENST00000275732.5	ENST00000275732.5	5385	5386	0	0.0	Type0_NoDomain	Type0_NoDomain	1035	1035	0	0.0	0	0.999034749034749
ENSG00000146830	ENST00000275732.5	ENST00000275732.5	5385	5387	0	0.0	Type0_NoDomain	Type0_NoDomain	1035	1035	0	0.0	0	0.999034749034749
ENSG00000146830	ENST00000275732.5	ENST00000275732.5	5386	5387	0	0.0	Type0_NoDomain	Type0_NoDomain	1035	1035	0	0.0	0	0.999034749034749
ENSG00000146966	ENST00000275884.10	ENST00000275884.10	5390	5391	0	0.0	Type1_DomainLoss	Type1_DomainLoss	1009	1009	0	0.0	0	0.999009900990099
ENSG00000186787	ENST00000275988.5	ENST00000333933.3	5393	9740	0	0.0	Type0_NoDomain	Type0_NoDomain	258	258	0	0.0	0	0.9961389961389961
ENSG00000186787	ENST00000275988.5	ENST00000374910.3	5393	15386	0	0.03218	Type0_NoDomain	Type0_NoDomain	258	157	10	0.26492	101	0.6061776061776062
ENSG00000186787	ENST00000275988.5	ENST00000434397.3	5393	21130	0	0.0	Type0_NoDomain	Type0_NoDomain	258	258	0	0.0	0	0.9961389961389961
ENSG00000186787	ENST00000333933.3	ENST00000374910.3	9740	15386	0	0.03218	Type0_NoDomain	Type0_NoDomain	258	157	10	0.26492	101	0.6061776061776062
ENSG00000186787	ENST00000333933.3	ENST00000434397.3	9740	21130	0	0.0	Type0_NoDomain	Type0_NoDomain	258	258	0	0.0	0	0.9961389961389961
ENSG00000186787	ENST00000374910.3	ENST00000434397.3	15386	21130	0	0.03218	Type0_NoDomain	Type0_NoDomain	157	258	10	0.26492	101	0.6061776061776062
ENSG00000102225	ENST00000276052.10	ENST00000276052.10	5395	5396	0	0.0	Type1_DomainLoss	Type1_DomainLoss	570	570	0	0.0	0	0.9982486865148862
ENSG00000102225	ENST00000357227.9	ENST00000357227.9	12065	12066	1	0.0	Type3_SameDomain	Type3_SameDomain	639	639	0	0.0	0	0.9984375
ENSG00000102225	ENST00000357227.9	ENST00000457458.6	12065	22664	1	0.05902	Type3_SameDomain	Type3_SameDomain	639	502	78	0.83958	137	0.784375
ENSG00000102225	ENST00000357227.9	ENST00000457458.6	12065	22665	1	0.05902	Type3_SameDomain	Type3_SameDomain	639	502	78	0.83958	137	0.784375
ENSG00000102225	ENST00000357227.9	ENST00000457458.6	12066	22664	1	0.05902	Type3_SameDomain	Type3_SameDomain	639	502	78	0.83958	137	0.784375
ENSG00000102225	ENST00000357227.9	ENST00000457458.6	12066	22665	1	0.05902	Type3_SameDomain	Type3_SameDomain	639	502	78	0.83958	137	0.784375
ENSG00000102225	ENST00000457458.6	ENST00000457458.6	22664	22665	1	0.0	Type3_SameDomain	Type3_SameDomain	502	502	0	0.0	0	0.9980119284294234
ENSG00000221994	ENST00000276054.9	ENST00000276054.9	5397	5398	2	0.0	Type3_SameDomain	Type3_SameDomain	657	657	0	0.0	0	0.9984802431610942
ENSG00000147140	ENST00000276079.13	ENST00000373841.5	5400	15111	1	0.0	Type3_SameDomain	Type3_SameDomain	471	471	0	0.0	0	0.9978813559322034
ENSG00000147140	ENST00000276079.13	ENST00000420903.6	5400	20158	1	0.0	Type3_SameDomain	Type3_SameDomain	471	471	0	0.0	0	0.9978813559322034
ENSG00000147140	ENST00000373841.5	ENST00000420903.6	15111	20158	1	0.0	Type3_SameDomain	Type3_SameDomain	471	471	0	0.0	0	0.9978813559322034
ENSG00000147155	ENST00000276096.10	ENST00000495186.6	5401	24605	0	0.00164	Type0_NoDomain	Type0_NoDomain	110	230	50	0.10987	120	0.47619047619047616
ENSG00000147155	ENST00000276096.10	ENST00000498425.1	5401	24776	0	0.00173	Type0_NoDomain	Type0_NoDomain	110	225	50	0.09712	115	0.48672566371681414
ENSG00000147155	ENST00000495186.6	ENST00000498425.1	24605	24776	0	9e-05	Type0_NoDomain	Type0_NoDomain	230	225	52	0.01491	5	0.974025974025974
ENSG00000125351	ENST00000276201.7	ENST00000345865.6	5403	11050	0	0.00215	Type0_NoDomain	Type0_NoDomain	483	470	15	0.03343	13	0.9710743801652892
ENSG00000147251	ENST00000276202.9	ENST00000633080.1	5404	31411	5	0.00488	Type3_SameDomain	Type3_SameDomain	2073	1902	57	0.12892	171	0.9170684667309547
ENSG00000147324	ENST00000276282.7	ENST00000276282.7	5405	5406	1	0.0	Type3_SameDomain	Type3_SameDomain	1052	1052	0	0.0	0	0.9990503323836657
ENSG00000147416	ENST00000276390.7	ENST00000718266.1	5408	36443	0	0.00291	Type3_SameDomain	Type3_SameDomain	506	483	15	0.10608	23	0.9526627218934911
ENSG00000147443	ENST00000276420.9	ENST00000517422.5	5410	25613	1	0.01112	Type3_SameDomain	Type3_SameDomain	412	157	53	0.24359	255	0.3801452784503632
ENSG00000147443	ENST00000276420.9	ENST00000517422.5	5410	25614	1	0.01112	Type3_SameDomain	Type3_SameDomain	412	157	53	0.24359	255	0.3801452784503632
ENSG00000147443	ENST00000517422.5	ENST00000517422.5	25613	25614	1	0.0	Type3_SameDomain	Type3_SameDomain	157	157	0	0.0	0	0.9936708860759493
ENSG00000120889	ENST00000276431.9	ENST00000347739.3	5411	11161	2	0.00438	Type3_SameDomain	Type3_SameDomain	440	411	67	0.04102	29	0.9319727891156463
ENSG00000147573	ENST00000276573.11	ENST00000315962.9	5414	8240	2	0.00424	Type3_SameDomain	Type3_SameDomain	540	548	25	0.04846	8	0.9836065573770492
ENSG00000147573	ENST00000276573.11	ENST00000353317.9	5414	11461	2	0.00181	Type3_SameDomain	Type3_SameDomain	540	452	25	0.09622	88	0.8354898336414048
ENSG00000147573	ENST00000315962.9	ENST00000353317.9	8240	11461	2	0.00605	Type3_SameDomain	Type3_SameDomain	548	452	25	0.04777	96	0.8233151183970856
ENSG00000147586	ENST00000276585.9	ENST00000518271.1	5416	25653	0	0.00095	Type0_NoDomain	Type0_NoDomain	190	161	15	0.22021	29	0.8429319371727748
ENSG00000147586	ENST00000276585.9	ENST00000519120.1	5416	25712	0	0.00416	Type0_NoDomain	Type0_NoDomain	190	103	7	0.25394	87	0.5392670157068062
ENSG00000147586	ENST00000276585.9	ENST00000521605.1	5416	25882	0	0.00371	Type0_NoDomain	Type0_NoDomain	190	99	15	0.58123	91	0.518324607329843
ENSG00000147586	ENST00000518271.1	ENST00000519120.1	25653	25712	0	0.00321	Type0_NoDomain	Type0_NoDomain	161	103	7	0.46958	58	0.6358024691358025
ENSG00000147586	ENST00000518271.1	ENST00000521605.1	25653	25882	0	0.00466	Type0_NoDomain	Type0_NoDomain	161	99	15	0.36101	62	0.6111111111111112
ENSG00000147586	ENST00000519120.1	ENST00000521605.1	25712	25882	0	0.00787	Type0_NoDomain	Type0_NoDomain	103	99	7	0.56532	4	0.9519230769230769
ENSG00000147601	ENST00000276602.10	ENST00000276603.10	5418	5419	1	0.00129	Type3_SameDomain	Type3_SameDomain	419	439	67	0.02512	20	0.9522727272727273
ENSG00000147642	ENST00000276646.14	ENST00000399066.7	5420	18631	0	0.00275	Type0_NoDomain	Type0_NoDomain	663	660	54	0.01681	3	0.9939759036144579
ENSG00000147642	ENST00000276646.14	ENST00000533065.5	5420	26585	0	0.01021	Type0_NoDomain	Type0_NoDomain	663	647	58	0.0542	16	0.9743975903614458
ENSG00000147642	ENST00000399066.7	ENST00000533065.5	18631	26585	0	0.00746	Type0_NoDomain	Type0_NoDomain	660	647	58	0.0496	13	0.9788199697428139
ENSG00000147650	ENST00000276654.10	ENST00000276654.10	5421	5422	0	0.0	Type1_DomainLoss	Type1_DomainLoss	979	979	0	0.0	0	0.9989795918367347
ENSG00000147650	ENST00000276654.10	ENST00000518375.1	5421	25664	0	0.04774	Type1_DomainLoss	Type1_DomainLoss	979	265	39	0.53772	714	0.27040816326530615
ENSG00000147650	ENST00000276654.10	ENST00000518375.1	5421	25665	0	0.04774	Type1_DomainLoss	Type1_DomainLoss	979	265	39	0.53772	714	0.27040816326530615
ENSG00000147650	ENST00000276654.10	ENST00000518375.1	5421	25666	0	0.04774	Type1_DomainLoss	Type1_DomainLoss	979	265	39	0.53772	714	0.27040816326530615
ENSG00000147650	ENST00000276654.10	ENST00000518375.1	5422	25664	0	0.04774	Type1_DomainLoss	Type1_DomainLoss	979	265	39	0.53772	714	0.27040816326530615
ENSG00000147650	ENST00000276654.10	ENST00000518375.1	5422	25665	0	0.04774	Type1_DomainLoss	Type1_DomainLoss	979	265	39	0.53772	714	0.27040816326530615
ENSG00000147650	ENST00000276654.10	ENST00000518375.1	5422	25666	0	0.04774	Type1_DomainLoss	Type1_DomainLoss	979	265	39	0.53772	714	0.27040816326530615
ENSG00000147650	ENST00000424843.6	ENST00000424843.6	20440	20441	2	0.0	Type3_SameDomain	Type3_SameDomain	882	882	0	0.0	0	0.9988674971687429
ENSG00000147650	ENST00000518375.1	ENST00000518375.1	25664	25665	0	0.0	Type1_DomainLoss	Type1_DomainLoss	265	265	0	0.0	0	0.9962406015037594
ENSG00000147650	ENST00000518375.1	ENST00000518375.1	25664	25666	0	0.0	Type1_DomainLoss	Type1_DomainLoss	265	265	0	0.0	0	0.9962406015037594
ENSG00000147650	ENST00000518375.1	ENST00000518375.1	25665	25666	0	0.0	Type1_DomainLoss	Type1_DomainLoss	265	265	0	0.0	0	0.9962406015037594
ENSG00000147955	ENST00000277010.9	ENST00000353468.4	5427	11472	0	0.00567	Type0_NoDomain	Type0_NoDomain	223	123	62	0.15773	100	0.5491071428571429
ENSG00000147955	ENST00000277010.9	ENST00000497006.2	5427	24716	0	0.01003	Type0_NoDomain	Type0_NoDomain	223	182	66	0.14867	41	0.8125
ENSG00000147955	ENST00000353468.4	ENST00000497006.2	11472	24716	0	0.0157	Type0_NoDomain	Type0_NoDomain	123	182	30	0.10506	59	0.6721311475409836
ENSG00000083223	ENST00000277141.10	ENST00000277141.10	5428	5429	0	0.0	Type1_DomainLoss	Type1_DomainLoss	784	784	0	0.0	0	0.9987261146496815
ENSG00000083223	ENST00000375960.6	ENST00000375963.8	15587	15588	2	0.00443	Type3_SameDomain	Type3_SameDomain	1259	1495	7	0.18045	236	0.8415775401069518
ENSG00000148143	ENST00000277225.10	ENST00000374686.6	5431	15311	0	0.00208	Type0_NoDomain	Type0_NoDomain	2506	1411	47	0.26875	1095	0.5628240925408855
ENSG00000148143	ENST00000277225.10	ENST00000441147.6	5431	21562	0	0.00269	Type0_NoDomain	Type0_NoDomain	2506	1412	47	0.26816	1094	0.5632229756681293
ENSG00000148143	ENST00000374686.6	ENST00000441147.6	15311	21562	0	0.00061	Type0_NoDomain	Type0_NoDomain	1411	1412	8	0.02118	1	0.9985845718329794
ENSG00000148331	ENST00000277458.5	ENST00000277458.5	5433	5434	0	0.0	Type0_NoDomain	Type0_NoDomain	421	421	0	0.0	0	0.9976303317535545
ENSG00000148331	ENST00000277458.5	ENST00000277458.5	5433	5435	0	0.0	Type0_NoDomain	Type0_NoDomain	421	421	0	0.0	0	0.9976303317535545
ENSG00000148331	ENST00000277458.5	ENST00000277458.5	5434	5435	0	0.0	Type0_NoDomain	Type0_NoDomain	421	421	0	0.0	0	0.9976303317535545
ENSG00000148396	ENST00000277537.10	ENST00000313050.11	5437	7987	0	0.0088	Type0_NoDomain	Type0_NoDomain	696	2346	12	0.17408	1650	0.29654878568385173
ENSG00000148396	ENST00000277537.10	ENST00000453963.5	5437	22463	0	0.02197	Type0_NoDomain	Type0_NoDomain	696	906	41	0.12223	210	0.7673649393605292
ENSG00000148396	ENST00000277537.10	ENST00000689049.1	5437	35060	0	0.01133	Type0_NoDomain	Type0_NoDomain	696	322	70	0.14301	374	0.4619799139167862
ENSG00000148396	ENST00000313050.11	ENST00000453963.5	7987	22463	0	0.03077	Type0_NoDomain	Type0_NoDomain	2346	906	13	0.19337	1440	0.386024712398807
ENSG00000148396	ENST00000313050.11	ENST00000689049.1	7987	35060	0	0.00253	Type0_NoDomain	Type0_NoDomain	2346	322	12	0.15389	2024	0.13719642096293141
ENSG00000148396	ENST00000453963.5	ENST00000689049.1	22463	35060	0	0.0333	Type0_NoDomain	Type0_NoDomain	906	322	70	0.16731	584	0.35501653803748623
ENSG00000148399	ENST00000277540.7	ENST00000277540.7	5438	5439	1	0.0	Type3_SameDomain	Type3_SameDomain	452	452	0	0.0	0	0.9977924944812362
ENSG00000148411	ENST00000277554.4	ENST00000277554.4	5440	5441	0	0.0	Type1_DomainLoss	Type1_DomainLoss	587	587	0	0.0	0	0.9982993197278912
ENSG00000148411	ENST00000277554.4	ENST00000277554.4	5440	5442	0	0.0	Type1_DomainLoss	Type1_DomainLoss	587	587	0	0.0	0	0.9982993197278912
ENSG00000148411	ENST00000277554.4	ENST00000277554.4	5441	5442	0	0.0	Type1_DomainLoss	Type1_DomainLoss	587	587	0	0.0	0	0.9982993197278912
ENSG00000148411	ENST00000371753.5	ENST00000371753.5	14475	14476	2	0.0	Type3_SameDomain	Type3_SameDomain	587	587	0	0.0	0	0.9982993197278912
ENSG00000148411	ENST00000371753.5	ENST00000371753.5	14475	14477	2	0.0	Type3_SameDomain	Type3_SameDomain	587	587	0	0.0	0	0.9982993197278912
ENSG00000148411	ENST00000371753.5	ENST00000371753.5	14476	14477	2	0.0	Type3_SameDomain	Type3_SameDomain	587	587	0	0.0	0	0.9982993197278912
ENSG00000148572	ENST00000277746.11	ENST00000435510.6	5444	21213	0	0.02564	Type0_NoDomain	Type0_NoDomain	334	333	14	0.26503	1	0.9940298507462687
ENSG00000148634	ENST00000277817.10	ENST00000373700.9	5445	15066	2	0.00665	Type3_SameDomain	Type3_SameDomain	947	1049	30	0.07451	102	0.9019047619047619
ENSG00000148634	ENST00000277817.10	ENST00000395198.7	5445	17889	2	0.00683	Type3_SameDomain	Type3_SameDomain	947	1057	30	0.08291	110	0.8950850661625709
ENSG00000148634	ENST00000277817.10	ENST00000412272.6	5445	19674	2	0.01692	Type3_SameDomain	Type3_SameDomain	947	979	52	0.09771	32	0.9663265306122449
ENSG00000148634	ENST00000373700.9	ENST00000395198.7	15066	17889	2	0.00017	Type3_SameDomain	Type3_SameDomain	1049	1057	30	0.00841	8	0.9914933837429112
ENSG00000148634	ENST00000373700.9	ENST00000412272.6	15066	19674	2	0.01027	Type3_SameDomain	Type3_SameDomain	1049	979	39	0.09436	70	0.9323809523809524
ENSG00000148634	ENST00000395198.7	ENST00000412272.6	17889	19674	2	0.0101	Type3_SameDomain	Type3_SameDomain	1057	979	39	0.09666	78	0.9253308128544423
ENSG00000148680	ENST00000277874.10	ENST00000277874.10	5447	5448	0	0.0	Type0_NoDomain	Type0_NoDomain	445	445	0	0.0	0	0.9977578475336323
ENSG00000148680	ENST00000277874.10	ENST00000277874.10	5447	5449	0	0.0	Type0_NoDomain	Type0_NoDomain	445	445	0	0.0	0	0.9977578475336323
ENSG00000148680	ENST00000277874.10	ENST00000371719.2	5447	14458	0	0.00112	Type0_NoDomain	Type0_NoDomain	445	432	48	0.00999	13	0.968609865470852
ENSG00000148680	ENST00000277874.10	ENST00000371719.2	5447	14459	0	0.00112	Type0_NoDomain	Type0_NoDomain	445	432	48	0.00999	13	0.968609865470852
ENSG00000148680	ENST00000277874.10	ENST00000371719.2	5447	14460	0	0.00112	Type0_NoDomain	Type0_NoDomain	445	432	48	0.00999	13	0.968609865470852
