gene	isoform	isoform_idx	go_idx	go_id	go_name	pred_score	gene_mean	excess	feature_type	domain_count	seq_length	n_gene_isoforms	type
ENSG00000153944	ENST00000581523.5	29131	39	GO:0005515	protein binding	0.6304	0.4839	0.1465	Type3_SameDomain	1	106	7	specialization
ENSG00000141569	BambuTx1767	595	25	GO:0004842	ubiquitin-protein transferase activity	0.6188	0.4447	0.174	Type3_SameDomain	3	517	3	specialization
ENSG00000141569	BambuTx1767	595	47	GO:0008270	zinc ion binding	0.7168	0.4877	0.2291	Type3_SameDomain	3	517	3	specialization
ENSG00000141569	BambuTx1767	595	54	GO:0019904	protein domain specific binding	0.3172	0.2249	0.0923	Type3_SameDomain	3	517	3	specialization
ENSG00000141569	BambuTx1767	595	69	GO:0046872	metal ion binding	0.4784	0.332	0.1463	Type3_SameDomain	3	517	3	specialization
ENSG00000141569	BambuTx1767	595	77	GO:0061630	ubiquitin protein ligase activity	0.8532	0.6132	0.24	Type3_SameDomain	3	517	3	specialization
ENSG00000141569	ENST00000269383.8	5052	25	GO:0004842	ubiquitin-protein transferase activity	0.6256	0.4447	0.1808	Type3_SameDomain	3	521	3	specialization
ENSG00000141569	ENST00000269383.8	5052	47	GO:0008270	zinc ion binding	0.7214	0.4877	0.2337	Type3_SameDomain	3	521	3	specialization
ENSG00000141569	ENST00000269383.8	5052	54	GO:0019904	protein domain specific binding	0.3221	0.2249	0.0972	Type3_SameDomain	3	521	3	specialization
ENSG00000141569	ENST00000269383.8	5052	69	GO:0046872	metal ion binding	0.4777	0.332	0.1457	Type3_SameDomain	3	521	3	specialization
ENSG00000141569	ENST00000269383.8	5052	77	GO:0061630	ubiquitin protein ligase activity	0.8554	0.6132	0.2422	Type3_SameDomain	3	521	3	specialization
ENSG00000181038	BambuTx1773	597	79	GO:0140297	DNA-binding transcription factor binding	0.7035	0.5792	0.1243	Type3_SameDomain	1	190	6	specialization
ENSG00000181038	ENST00000586752.5	29330	39	GO:0005515	protein binding	0.77	0.6925	0.0775	Type1_DomainLoss	0	125	6	specialization
ENSG00000181038	ENST00000586752.5	29330	79	GO:0140297	DNA-binding transcription factor binding	0.6594	0.5792	0.0802	Type1_DomainLoss	0	125	6	specialization
ENSG00000181038	ENST00000586752.5	29331	39	GO:0005515	protein binding	0.77	0.6925	0.0775	Type1_DomainLoss	0	125	6	specialization
ENSG00000181038	ENST00000586752.5	29331	79	GO:0140297	DNA-binding transcription factor binding	0.6594	0.5792	0.0802	Type1_DomainLoss	0	125	6	specialization
ENSG00000181038	ENST00000615984.4	30689	79	GO:0140297	DNA-binding transcription factor binding	0.7035	0.5792	0.1243	Type3_SameDomain	1	190	6	specialization
ENSG00000173818	ENST00000518137.6	25648	0	GO:0000287	magnesium ion binding	0.1437	0.0879	0.0558	Type0_NoDomain	0	282	7	specialization
ENSG00000173818	ENST00000518137.6	25648	39	GO:0005515	protein binding	0.6609	0.579	0.0819	Type0_NoDomain	0	282	7	specialization
ENSG00000173818	ENST00000518137.6	25649	0	GO:0000287	magnesium ion binding	0.1437	0.0879	0.0558	Type0_NoDomain	0	282	7	specialization
ENSG00000173818	ENST00000518137.6	25649	39	GO:0005515	protein binding	0.6609	0.579	0.0819	Type0_NoDomain	0	282	7	specialization
ENSG00000173818	ENST00000523999.5	26024	8	GO:0003677	DNA binding	0.1598	0.1077	0.0521	Type0_NoDomain	0	110	7	specialization
ENSG00000167302	ENST00000637944.2	31602	39	GO:0005515	protein binding	0.7318	0.6775	0.0544	Type0_NoDomain	0	593	2	specialization
ENSG00000206418	BambuTx1789	609	21	GO:0003925	G protein activity	0.8842	0.8212	0.063	Type3_SameDomain	1	197	2	specialization
ENSG00000206418	BambuTx1789	609	39	GO:0005515	protein binding	0.8279	0.7741	0.0538	Type3_SameDomain	1	197	2	specialization
ENSG00000116688	BambuTx18	614	20	GO:0003924	GTPase activity	0.7784	0.6465	0.1318	Type3_SameDomain	1	757	5	specialization
ENSG00000116688	BambuTx18	614	42	GO:0005525	GTP binding	0.8465	0.6963	0.1502	Type3_SameDomain	1	757	5	specialization
ENSG00000116688	ENST00000235329.10	2630	20	GO:0003924	GTPase activity	0.7784	0.6465	0.1318	Type3_SameDomain	1	757	5	specialization
ENSG00000116688	ENST00000235329.10	2630	42	GO:0005525	GTP binding	0.8465	0.6963	0.1502	Type3_SameDomain	1	757	5	specialization
ENSG00000116688	ENST00000444836.5	21801	20	GO:0003924	GTPase activity	0.7784	0.6465	0.1318	Type3_SameDomain	1	757	5	specialization
ENSG00000116688	ENST00000444836.5	21801	42	GO:0005525	GTP binding	0.8465	0.6963	0.1502	Type3_SameDomain	1	757	5	specialization
ENSG00000116688	ENST00000674817.1	33320	20	GO:0003924	GTPase activity	0.7784	0.6465	0.1318	Type3_SameDomain	1	757	5	specialization
ENSG00000116688	ENST00000674817.1	33320	42	GO:0005525	GTP binding	0.8465	0.6963	0.1502	Type3_SameDomain	1	757	5	specialization
ENSG00000175387	ENST00000356825.8	11981	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.1781	0.1158	0.0623	Type3_SameDomain	2	437	10	specialization
ENSG00000175387	ENST00000356825.8	11981	11	GO:0003700	DNA-binding transcription factor activity	0.2308	0.1642	0.0666	Type3_SameDomain	2	437	10	specialization
ENSG00000049759	ENST00000256830.13	3504	66	GO:0044325	transmembrane transporter binding	0.6596	0.5759	0.0837	Type3_SameDomain	3	871	8	specialization
ENSG00000049759	ENST00000382850.8	16857	39	GO:0005515	protein binding	0.8379	0.7839	0.054	Type3_SameDomain	3	955	8	specialization
ENSG00000049759	ENST00000382850.8	16857	66	GO:0044325	transmembrane transporter binding	0.6706	0.5759	0.0947	Type3_SameDomain	3	955	8	specialization
ENSG00000049759	ENST00000587881.1	29384	25	GO:0004842	ubiquitin-protein transferase activity	0.9358	0.8835	0.0523	Type2_PartialTrunc	2	639	8	specialization
ENSG00000049759	ENST00000675434.1	33382	66	GO:0044325	transmembrane transporter binding	0.6384	0.5759	0.0625	Type2_PartialTrunc	2	834	8	specialization
ENSG00000141759	ENST00000355491.5	11721	39	GO:0005515	protein binding	0.6049	0.4859	0.119	Type0_NoDomain	0	139	7	specialization
ENSG00000141759	ENST00000585769.5	29259	39	GO:0005515	protein binding	0.6548	0.4859	0.1689	Type0_NoDomain	0	117	7	specialization
ENSG00000141759	ENST00000588162.1	29403	39	GO:0005515	protein binding	0.661	0.4859	0.1751	Type0_NoDomain	0	106	7	specialization
ENSG00000167657	BambuTx1832	634	41	GO:0005524	ATP binding	0.8857	0.828	0.0577	Type3_SameDomain	1	454	2	specialization
ENSG00000167657	BambuTx1832	634	78	GO:0106310	protein serine kinase activity	0.7892	0.7338	0.0555	Type3_SameDomain	1	454	2	specialization
ENSG00000125734	ENST00000430424.8	20876	39	GO:0005515	protein binding	0.455	0.3881	0.0669	Type0_NoDomain	0	301	3	specialization
ENSG00000099785	ENST00000381035.8	16585	39	GO:0005515	protein binding	0.7345	0.634	0.1005	Type3_SameDomain	0	176	4	specialization
ENSG00000188868	ENST00000293725.10	6207	2	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.6233	0.5686	0.0546	Type3_SameDomain	2	476	3	specialization
ENSG00000188868	ENST00000293725.10	6207	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8504	0.7811	0.0693	Type3_SameDomain	2	476	3	specialization
ENSG00000160961	BambuTx1852	652	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.3997	0.2424	0.1574	Type2_PartialTrunc	1	225	4	specialization
ENSG00000160961	BambuTx1852	652	39	GO:0005515	protein binding	0.5228	0.4254	0.0974	Type2_PartialTrunc	1	225	4	specialization
ENSG00000160961	ENST00000540689.6	27118	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.4393	0.2349	0.2044	Type2_PartialTrunc	1	344	4	specialization
ENSG00000160961	ENST00000540689.6	27118	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.4467	0.2424	0.2043	Type2_PartialTrunc	1	344	4	specialization
ENSG00000160961	ENST00000540689.6	27118	39	GO:0005515	protein binding	0.5209	0.4254	0.0955	Type2_PartialTrunc	1	344	4	specialization
ENSG00000099331	ENST00000397274.6	18333	18	GO:0003779	actin binding	0.4897	0.3906	0.099	Type3_SameDomain	4	2022	3	specialization
ENSG00000099331	ENST00000397274.6	18333	31	GO:0005096	GTPase activator activity	0.5001	0.3758	0.1243	Type3_SameDomain	4	2022	3	specialization
ENSG00000099331	ENST00000397274.6	18333	40	GO:0005516	calmodulin binding	0.5574	0.4284	0.129	Type3_SameDomain	4	2022	3	specialization
ENSG00000099331	ENST00000397274.6	18333	41	GO:0005524	ATP binding	0.9354	0.8664	0.0691	Type3_SameDomain	4	2022	3	specialization
ENSG00000099331	ENST00000397274.6	18333	51	GO:0016887	ATP hydrolysis activity	0.4501	0.366	0.0841	Type3_SameDomain	4	2022	3	specialization
ENSG00000099331	ENST00000397274.6	18333	63	GO:0042803	protein homodimerization activity	0.2871	0.2114	0.0756	Type3_SameDomain	4	2022	3	specialization
ENSG00000099331	ENST00000397274.6	18333	74	GO:0051015	actin filament binding	0.9023	0.8125	0.0898	Type3_SameDomain	4	2022	3	specialization
ENSG00000099331	ENST00000682292.1	34350	18	GO:0003779	actin binding	0.4897	0.3906	0.099	Type3_SameDomain	4	2157	3	specialization
ENSG00000099331	ENST00000682292.1	34350	31	GO:0005096	GTPase activator activity	0.5001	0.3758	0.1243	Type3_SameDomain	4	2157	3	specialization
ENSG00000099331	ENST00000682292.1	34350	40	GO:0005516	calmodulin binding	0.5574	0.4284	0.129	Type3_SameDomain	4	2157	3	specialization
ENSG00000099331	ENST00000682292.1	34350	41	GO:0005524	ATP binding	0.9354	0.8664	0.0691	Type3_SameDomain	4	2157	3	specialization
ENSG00000099331	ENST00000682292.1	34350	51	GO:0016887	ATP hydrolysis activity	0.4501	0.366	0.0841	Type3_SameDomain	4	2157	3	specialization
ENSG00000099331	ENST00000682292.1	34350	63	GO:0042803	protein homodimerization activity	0.2871	0.2114	0.0756	Type3_SameDomain	4	2157	3	specialization
ENSG00000099331	ENST00000682292.1	34350	74	GO:0051015	actin filament binding	0.9023	0.8125	0.0898	Type3_SameDomain	4	2157	3	specialization
ENSG00000130304	BambuTx1854	654	62	GO:0042802	identical protein binding	0.3956	0.2688	0.1269	Type3_SameDomain	2	646	4	specialization
ENSG00000130304	BambuTx1854	655	62	GO:0042802	identical protein binding	0.3956	0.2688	0.1269	Type3_SameDomain	2	646	4	specialization
ENSG00000181666	ENST00000324411.8	8989	2	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.5151	0.4029	0.1122	Type3_SameDomain	2	659	3	specialization
ENSG00000181666	ENST00000324411.8	8989	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.6844	0.5864	0.098	Type3_SameDomain	2	659	3	specialization
ENSG00000181666	ENST00000324411.8	8989	47	GO:0008270	zinc ion binding	0.4962	0.3543	0.1418	Type3_SameDomain	2	659	3	specialization
ENSG00000181666	ENST00000324411.8	8989	65	GO:0043565	sequence-specific DNA binding	0.5306	0.3758	0.1548	Type3_SameDomain	2	659	3	specialization
ENSG00000181666	ENST00000392153.8	17157	2	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.5216	0.4029	0.1187	Type3_SameDomain	2	640	3	specialization
ENSG00000181666	ENST00000392153.8	17157	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.7042	0.5864	0.1178	Type3_SameDomain	2	640	3	specialization
ENSG00000181666	ENST00000392153.8	17157	47	GO:0008270	zinc ion binding	0.511	0.3543	0.1567	Type3_SameDomain	2	640	3	specialization
ENSG00000181666	ENST00000392153.8	17157	65	GO:0043565	sequence-specific DNA binding	0.5266	0.3758	0.1508	Type3_SameDomain	2	640	3	specialization
ENSG00000161243	ENST00000292853.9	6184	39	GO:0005515	protein binding	0.606	0.5488	0.0572	Type0_NoDomain	0	283	3	specialization
ENSG00000161243	ENST00000292853.9	6184	77	GO:0061630	ubiquitin protein ligase activity	0.4983	0.4037	0.0946	Type0_NoDomain	0	283	3	specialization
ENSG00000079435	BambuTx1897	683	50	GO:0016787	hydrolase activity	0.6002	0.4982	0.1019	Type0_NoDomain	0	786	3	specialization
ENSG00000079435	ENST00000597620.6	29852	39	GO:0005515	protein binding	0.591	0.5258	0.0653	Type0_NoDomain	0	1000	3	specialization
ENSG00000162494	ENST00000376085.4	15619	66	GO:0044325	transmembrane transporter binding	0.3959	0.2906	0.1053	Type3_SameDomain	1	294	2	specialization
ENSG00000161551	ENST00000451628.9	22296	39	GO:0005515	protein binding	0.5482	0.4974	0.0508	Type3_SameDomain	2	426	5	specialization
ENSG00000167766	BambuTx1923	704	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.853	0.6612	0.1918	Type3_SameDomain	1	268	7	specialization
ENSG00000167766	BambuTx1923	704	39	GO:0005515	protein binding	0.5566	0.4522	0.1044	Type3_SameDomain	1	268	7	specialization
ENSG00000105136	BambuTx1945	719	39	GO:0005515	protein binding	0.6499	0.5658	0.0841	Type2_PartialTrunc	1	115	4	specialization
ENSG00000251369	ENST00000447310.5	21962	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8117	0.7218	0.0899	Type1_DomainLoss	0	422	9	specialization
ENSG00000251369	ENST00000447310.5	21963	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8117	0.7218	0.0899	Type1_DomainLoss	0	422	9	specialization
ENSG00000251369	ENST00000447310.5	21964	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8117	0.7218	0.0899	Type1_DomainLoss	0	422	9	specialization
ENSG00000251369	ENST00000457177.5	22646	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8117	0.7218	0.0899	Type3_SameDomain	2	422	9	specialization
ENSG00000251369	ENST00000457177.5	22647	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8117	0.7218	0.0899	Type3_SameDomain	2	422	9	specialization
ENSG00000251369	ENST00000699333.1	35708	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8117	0.7218	0.0899	Type1_DomainLoss	0	422	9	specialization
ENSG00000251369	ENST00000699333.1	35709	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8117	0.7218	0.0899	Type1_DomainLoss	0	422	9	specialization
ENSG00000251369	ENST00000699333.1	35710	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8117	0.7218	0.0899	Type1_DomainLoss	0	422	9	specialization
ENSG00000179909	ENST00000684351.1	34660	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.6907	0.5024	0.1882	Type1_DomainLoss	0	437	3	specialization
ENSG00000179909	ENST00000684351.1	34660	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8347	0.5846	0.2501	Type1_DomainLoss	0	437	3	specialization
ENSG00000179909	ENST00000684351.1	34661	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.6907	0.5024	0.1882	Type1_DomainLoss	0	437	3	specialization
ENSG00000179909	ENST00000684351.1	34661	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8347	0.5846	0.2501	Type1_DomainLoss	0	437	3	specialization
ENSG00000198053	BambuTx1959	725	39	GO:0005515	protein binding	0.8247	0.743	0.0817	Type1_DomainLoss	2	504	10	specialization
ENSG00000198053	BambuTx1959	726	39	GO:0005515	protein binding	0.8247	0.743	0.0817	Type1_DomainLoss	2	504	10	specialization
ENSG00000198053	ENST00000356025.7	11832	39	GO:0005515	protein binding	0.8247	0.743	0.0817	Type3_SameDomain	2	504	10	specialization
ENSG00000198053	ENST00000356025.7	11833	39	GO:0005515	protein binding	0.8247	0.743	0.0817	Type3_SameDomain	2	504	10	specialization
ENSG00000198053	ENST00000358771.5	12375	39	GO:0005515	protein binding	0.8247	0.743	0.0817	Type3_SameDomain	2	504	10	specialization
ENSG00000198053	ENST00000358771.5	12376	39	GO:0005515	protein binding	0.8247	0.743	0.0817	Type3_SameDomain	2	504	10	specialization
ENSG00000198053	ENST00000400068.7	18752	39	GO:0005515	protein binding	0.8247	0.743	0.0817	Type3_SameDomain	2	504	10	specialization
ENSG00000198053	ENST00000400068.7	18753	39	GO:0005515	protein binding	0.8247	0.743	0.0817	Type3_SameDomain	2	504	10	specialization
ENSG00000088854	BambuTx1964	733	39	GO:0005515	protein binding	0.5605	0.4977	0.0629	Type0_NoDomain	0	192	5	specialization
ENSG00000088854	ENST00000252032.10	3181	39	GO:0005515	protein binding	0.5652	0.4977	0.0675	Type0_NoDomain	0	1177	5	specialization
ENSG00000088854	ENST00000252032.10	3182	39	GO:0005515	protein binding	0.5652	0.4977	0.0675	Type0_NoDomain	0	1177	5	specialization
ENSG00000125871	ENST00000377710.10	15906	39	GO:0005515	protein binding	0.7626	0.705	0.0575	Type0_NoDomain	0	344	4	specialization
ENSG00000168612	BambuTx1985	746	47	GO:0008270	zinc ion binding	0.696	0.4994	0.1967	Type0_NoDomain	0	485	2	specialization
ENSG00000101017	ENST00000372276.7	14623	39	GO:0005515	protein binding	0.839	0.7092	0.1298	Type3_SameDomain	1	212	4	specialization
ENSG00000101017	ENST00000372276.7	14623	52	GO:0019899	enzyme binding	0.6662	0.388	0.2782	Type3_SameDomain	1	212	4	specialization
ENSG00000101017	ENST00000372276.7	14623	54	GO:0019904	protein domain specific binding	0.6115	0.3417	0.2697	Type3_SameDomain	1	212	4	specialization
ENSG00000101017	ENST00000372276.7	14623	58	GO:0031625	ubiquitin protein ligase binding	0.7741	0.3965	0.3776	Type3_SameDomain	1	212	4	specialization
ENSG00000101017	ENST00000372276.7	14623	60	GO:0038023	signaling receptor activity	0.7059	0.4714	0.2345	Type3_SameDomain	1	212	4	specialization
ENSG00000101017	ENST00000372285.8	14625	39	GO:0005515	protein binding	0.8494	0.7092	0.1402	Type3_SameDomain	1	287	4	specialization
ENSG00000101017	ENST00000372285.8	14625	52	GO:0019899	enzyme binding	0.6368	0.388	0.2488	Type3_SameDomain	1	287	4	specialization
ENSG00000101017	ENST00000372285.8	14625	54	GO:0019904	protein domain specific binding	0.5846	0.3417	0.2429	Type3_SameDomain	1	287	4	specialization
ENSG00000101017	ENST00000372285.8	14625	58	GO:0031625	ubiquitin protein ligase binding	0.7429	0.3965	0.3464	Type3_SameDomain	1	287	4	specialization
ENSG00000101017	ENST00000372285.8	14625	60	GO:0038023	signaling receptor activity	0.6486	0.4714	0.1772	Type3_SameDomain	1	287	4	specialization
ENSG00000124151	BambuTx1987	748	71	GO:0046983	protein dimerization activity	0.9042	0.7375	0.1667	Type2_PartialTrunc	1	322	3	specialization
ENSG00000124151	ENST00000371998.8	14532	12	GO:0003712	transcription coregulator activity	0.7254	0.5619	0.1635	Type3_SameDomain	2	1424	3	specialization
ENSG00000124151	ENST00000371998.8	14532	13	GO:0003713	transcription coactivator activity	0.6474	0.4601	0.1872	Type3_SameDomain	2	1424	3	specialization
ENSG00000124151	ENST00000372004.7	14533	12	GO:0003712	transcription coregulator activity	0.7254	0.5619	0.1635	Type3_SameDomain	2	1420	3	specialization
ENSG00000124151	ENST00000372004.7	14533	13	GO:0003713	transcription coactivator activity	0.6474	0.4601	0.1872	Type3_SameDomain	2	1420	3	specialization
ENSG00000130699	BambuTx1996	754	8	GO:0003677	DNA binding	0.6978	0.4294	0.2684	Type0_NoDomain	1	598	2	specialization
ENSG00000130699	BambuTx1996	754	39	GO:0005515	protein binding	0.756	0.6552	0.1009	Type0_NoDomain	1	598	2	specialization
ENSG00000130699	BambuTx1996	754	70	GO:0046982	protein heterodimerization activity	0.7033	0.4135	0.2898	Type0_NoDomain	1	598	2	specialization
ENSG00000130699	BambuTx1996	754	76	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	0.4581	0.2989	0.1592	Type0_NoDomain	1	598	2	specialization
ENSG00000130703	ENST00000313733.9	8060	48	GO:0008289	lipid binding	0.9771	0.8738	0.1033	Type3_SameDomain	1	480	4	specialization
ENSG00000130703	ENST00000358053.3	12246	48	GO:0008289	lipid binding	0.9772	0.8738	0.1034	Type3_SameDomain	1	468	4	specialization
ENSG00000160190	BambuTx2014	765	55	GO:0022857	transmembrane transporter activity	0.7137	0.563	0.1507	Type3_SameDomain	1	533	9	specialization
ENSG00000160190	BambuTx2014	766	55	GO:0022857	transmembrane transporter activity	0.7137	0.563	0.1507	Type3_SameDomain	1	533	9	specialization
ENSG00000160190	ENST00000352133.3	11401	55	GO:0022857	transmembrane transporter activity	0.7137	0.563	0.1507	Type3_SameDomain	1	533	9	specialization
