tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary	severity_score	domain_binary_faithful	severity_score_region	severity_score_scram	size_long_region	size_short_region
brain	COG6	10649	10650	10649	10650	0	52	0	1	0.1376153846153846	0	0.5148956179618835	0	-1.744084358215332	0.18427947163581848	52	60
brain	COG6	10649	10651	10649	10651	0	79	0	0	0.1146444444444444	0	2.404948711395264	1	12.164175033569336	16.13916778564453	45	36
brain	COG7	10654	10652	10654	10652	0	634	0	1	0.0725031545741324	1	1.840613842010498	1	3.015038251876831	-1.9415068626403809	634	60
brain	COG7	10654	10653	10654	10653	0	722	0	1	0.0824821173104435	1	20.5843505859375	1	23.504892349243164	18.636917114257812	699	25
brain	COG8	10656	10655	10656	10655	0	81	0	0	0.2835061728395061	1	-0.8572914600372314	0	3.233410596847534	1.386620283126831	81	3
brain	COL11A1	10664	10659	10664	10659	0	116	0	0	0.1838189655172414	0	-1.1119041442871094	0	-10.556977272033691	-4.9154863357543945	116	116
brain	COL11A1	10664	10660	10664	10660	0	1091	0	0	0.2962243767313019	1	1.7138190269470217	1	15.864730834960938	9.832574844360352	301	15
brain	COL11A1	10664	10661	10664	10661	0	1134	0	0	0.2972317636195753	1	2.2565200328826904	1	13.154651641845703	1.4145561456680298	302	60
brain	COL11A1	10664	10662	10664	10662	0	835	1	1	0.2344199029126213	0	-1.618431568145752	1	-1.9767247438430786	-3.1345109939575195	824	804
brain	COL11A1	10664	10663	10664	10663	0	1083	0	0	0.2972317636195753	1	1.6677016019821167	1	13.071538925170898	7.782289981842041	302	9
brain	COL12A1	10666	10667	10666	10667	0	2546	1	1	0.1395314218381775	1	1.6875224113464355	1	14.53310489654541	-0.0022684335708618164	505	1
brain	COL12A1	10666	10669	10666	10669	0	2477	1	1	0.1174770755885997	1	2.255844116210937	1	2.0064268112182617	2.2882328033447266	905	581
brain	COL12A1	10666	10670	10666	10670	0	2919	1	1	0.1265967797190818	1	2.6632418632507324	1	2.1258254051208496	-0.11702966690063477	972	94
brain	COL15A1	10673	10674	10673	10674	0	546	0	0	0.1928429906542056	1	1.7645434141159058	1	17.920106887817383	6.253174781799316	177	24
brain	COL15A1	10673	10675	10673	10675	0	1170	1	0	0.2314376068376068	1	3.269073486328125	1	8.454763412475586	-1.2204773426055908	804	60
brain	COL16A1	10680	10676	10680	10676	0	1386	0	1	0.281056277056277	1	0.2343856692314148	1	0.5956819653511047	-0.3059406280517578	947	143
brain	COL16A1	10680	10677	10680	10677	0	680	0	0	0.3019007518796993	1	0.4728131890296936	1	11.648405075073242	11.465911865234375	100	44
brain	COL16A1	10680	10678	10680	10678	0	1123	0	1	0.2528627802690583	1	-1.885532259941101	1	-3.2616419792175293	-2.0741841793060303	888	369
brain	COL16A1	10680	10679	10680	10679	0	1386	0	1	0.281056277056277	1	0.2343856692314148	1	0.5956819653511047	-0.23538577556610107	947	143
brain	COL18A1	10682	10681	10682	10681	0	1178	1	1	0.269990662139219	1	1.381168007850647	1	1.5693137645721436	3.6376280784606934	984	123
brain	COL20A1	10689	10686	10686	10689	1	14	0	0	0.1576428571428571	0	-0.0770366191864013	0	-3.1413207054138184	0.6076216697692871	8	8
brain	COL20A1	10689	10687	10689	10687	0	696	1	0	0.1712068452380952	1	0.1270265579223632	1	10.094572067260742	2.77268123626709	410	25
brain	COL20A1	10689	10688	10689	10688	0	1305	1	1	0.154916599839615	1	22.03772735595703	1	22.021915435791016	22.749996185302734	978	60
brain	COL20A1	10689	10690	10689	10690	0	1141	1	1	0.14491718061674	1	6.504301071166992	1	6.2668352127075195	8.846576690673828	986	119
brain	COL21A1	10693	10691	10693	10691	0	3	0	0	0.303	0	-0.0546758323907852	0	-11.177412986755371	-7.153733730316162	3	60
brain	COL21A1	10693	10692	10693	10692	0	839	1	1	0.1753010752688172	1	3.1208882331848145	1	12.90788459777832	10.751470565795898	837	4
brain	COL23A1	10697	10696	10697	10696	0	148	0	1	0.1489052631578947	0	1.756500244140625	1	16.53459358215332	0.9971630573272705	95	59
brain	COL24A1	10698	10699	10698	10699	0	883	1	0	0.2289285714285714	1	1.6526103019714355	1	18.350923538208008	16.370227813720703	162	30
brain	COL25A1	10700	10701	10701	10700	1	54	0	0	0.3527058823529411	1	0.2098266035318374	1	1.3575674295425415	-4.1550421714782715	51	9
brain	COL25A1	10700	10702	10700	10702	0	43	0	0	0.2238125	1	0.6880557537078857	1	12.337179183959961	-1.762375831604004	32	20
brain	COL26A1	10703	10704	10703	10704	0	2	0	0	-0.0844999999999999	0	0.0200416464358568	1	5.286549091339111	5.626220226287842	2	60
brain	COL27A1	10706	10705	10706	10705	0	1697	1	1	0.2566016548463357	1	4.2609052658081055	1	3.4981894493103027	6.8451056480407715	973	126
brain	COL27A1	10706	10707	10706	10707	0	1033	0	1	0.2356640851887706	1	-3.52081561088562	1	-3.194005250930786	-5.995126247406006	876	681
brain	COL4A2	10717	10713	10717	10713	0	1679	1	1	0.2259547400611621	1	22.686328887939453	1	23.11605453491211	22.60759735107422	954	74
brain	COL4A2	10717	10714	10717	10714	0	812	0	1	0.2673830049261084	0	-0.1990652382373809	1	-0.41132378578186035	0.2765965759754181	812	690
brain	COL4A2	10717	10715	10717	10715	0	1351	0	0	0.2258445595854922	1	1.91085946559906	1	10.829549789428711	3.280780076980591	661	60
brain	COL4A2	10717	10716	10717	10716	0	1554	0	1	0.2314822923374114	1	-0.174174964427948	1	2.416722297668457	-0.3011668920516968	863	1
brain	COL4A3	10721	10718	10721	10718	0	1472	0	1	0.2668505434782608	1	2.2909302711486816	1	4.325066566467285	2.108572483062744	925	113
brain	COL4A4	10723	10722	10723	10722	0	1501	0	0	0.290161892071952	1	4.652361869812012	1	21.802215576171875	-0.6469243764877319	833	5
brain	COL4A5	10726	10725	10726	10725	0	999	0	1	0.2736496496496496	1	0.0559018328785896	1	0.7285381555557251	0.30384355783462524	392	65
brain	COL6A1	10732	10733	10732	10733	0	906	1	1	0.1757726269315673	1	8.46811580657959	1	17.93985366821289	11.736404418945312	906	6
brain	COL6A1	10732	10734	10732	10734	0	669	1	1	0.2042496263079222	1	3.855216503143311	1	17.573951721191406	7.850344657897949	669	6
brain	COL6A2	10738	10735	10738	10735	0	761	1	0	0.194442838370565	1	5.572678565979004	1	21.191070556640625	3.813748598098755	761	5
brain	COL6A2	10738	10736	10738	10736	0	253	0	0	0.0581404494382022	1	1.9332354068756104	1	16.411046981811523	0.36366036534309387	178	77
brain	COL6A2	10738	10737	10738	10737	0	761	1	0	0.194442838370565	1	5.572678565979004	1	21.191070556640625	7.5765700340271	761	5
brain	COL6A3	10740	10741	10740	10741	0	607	0	1	0.0552586490939044	0	0.3368584513664245	1	0.5891180634498596	0.7167039513587952	607	607
brain	COL7A1	10745	10742	10745	10742	0	1971	1	1	0.1872235234215886	1	-0.9015623331069946	1	-0.5336494445800781	-1.1537039279937744	909	878
brain	COL7A1	10745	10743	10745	10743	0	2819	1	1	0.2438391335227272	1	9.354936599731444	1	9.433906555175781	5.273019790649414	981	97
brain	COL9A1	10755	10748	10755	10748	0	10	0	0	0.0448	0	-0.1550205051898956	1	-5.317876815795898	0.7190381288528442	10	60
brain	COL9A1	10755	10749	10755	10749	0	194	0	1	0.3006649484536082	0	-0.5728887915611267	1	-1.88254976272583	2.303556203842163	194	60
brain	COL9A1	10755	10750	10755	10750	0	317	0	1	0.2923091482649842	0	0.1675356924533844	1	-0.4112611711025238	0.5594136714935303	317	60
brain	COL9A1	10755	10751	10755	10751	0	194	0	1	0.3006649484536082	0	-0.5728887915611267	1	-1.88254976272583	3.245309829711914	194	60
brain	COL9A1	10755	10752	10755	10752	0	58	0	0	0.3004137931034482	1	0.2277466207742691	1	6.9344377517700195	4.907451629638672	58	2
brain	COL9A1	10755	10753	10755	10753	0	238	0	1	0.3068157894736842	0	0.4131626486778259	1	14.111525535583496	0.8853011131286621	228	17
brain	COL9A1	10755	10754	10755	10754	0	194	0	1	0.3006649484536082	0	-0.5728887915611267	1	-1.88254976272583	-1.7035386562347412	194	60
brain	COL9A2	10757	10758	10757	10758	0	181	0	1	0.3265027624309392	0	-0.0590074509382247	1	-0.6790764927864075	2.8450498580932617	181	60
brain	COL9A3	10760	10759	10760	10759	0	510	0	1	0.3222745098039216	1	5.274566650390625	1	17.990612030029297	14.806360244750977	510	4
brain	COL9A3	10760	10761	10760	10761	0	531	0	1	0.3158926553672316	1	3.356285572052002	1	3.845079183578491	1.9805189371109009	531	60
brain	COLEC12	10765	10764	10765	10764	0	127	1	0	0.0860159999999999	1	2.4960596561431885	1	18.836111068725586	6.856512546539307	125	5
brain	COLGALT1	10767	10766	10767	10766	0	471	0	1	0.086140127388535	1	22.772930145263672	1	25.65630340576172	24.450286865234375	471	60
brain	COLGALT2	10768	10769	10768	10769	0	275	0	1	0.0608154981549815	0	5.7335052490234375	1	25.402950286865234	11.612739562988281	271	8
brain	COLGALT2	10768	10770	10768	10770	0	88	0	0	0.1442682926829268	1	-0.9742878675460817	0	-3.8075380325317383	1.5632731914520264	82	10
brain	COLGALT2	10768	10771	10768	10771	0	392	0	1	0.0763035714285714	1	1.641701340675354	1	-3.1074039936065674	5.385280132293701	392	60
brain	COLQ	10773	10772	10773	10772	0	324	1	1	0.2716468646864686	1	10.259143829345703	1	23.2221622467041	24.668418884277344	303	31
brain	COLQ	10773	10774	10773	10774	0	180	0	0	0.100090395480226	1	-2.3418450355529785	1	-6.242971897125244	6.699618816375732	177	3
brain	COMMD2	10780	10779	10780	10779	0	64	1	0	0.1198906249999999	1	12.494783401489258	1	15.780984878540039	18.318592071533203	64	60
brain	COMMD3	10782	10781	10782	10781	0	90	1	1	0.1080888888888888	0	12.265771865844728	1	16.425643920898438	8.118631362915039	90	60
brain	COMMD3	10782	10783	10782	10783	0	88	1	0	0.0959540229885057	1	11.192302703857422	1	18.836894989013672	13.072083473205566	87	5
brain	COMMD3	10782	10784	10782	10784	0	78	1	0	0.0990641025641025	1	11.093299865722656	1	14.965618133544922	11.464640617370605	78	60
brain	COMMD3	10782	10785	10782	10785	0	97	1	1	0.1152676056338028	0	11.096105575561523	1	14.20583724975586	9.803305625915527	71	41
brain	COMMD3	10782	10786	10782	10786	0	78	1	0	0.0990641025641025	1	11.093299865722656	1	14.965618133544922	10.27917766571045	78	60
brain	COMMD3	10782	10787	10782	10787	0	101	1	1	0.1031188118811881	1	12.277765274047852	1	15.803060531616211	10.61388874053955	101	60
brain	COMMD5	10796	10795	10796	10795	0	35	0	1	0.1652857142857142	0	-1.267956256866455	1	-5.579506874084473	-0.9228851795196533	35	60
brain	COMMD7	10801	10799	10801	10799	0	186	1	1	0.0936619718309859	1	13.87417221069336	1	9.89668083190918	15.391145706176758	142	55
brain	COMMD7	10801	10800	10801	10800	0	1	0	1	0.318	0	0.2773414254188537	1	2.75331449508667	-4.029966831207275	1	60
brain	COMMD8	10803	10802	10802	10803	1	9	0	0	-0.1888888888888888	1	0.0825982391834259	0	-2.909910202026367	1.6229150295257568	9	3
brain	COMMD9	10805	10804	10805	10804	0	92	1	0	0.102641304347826	1	8.41887092590332	1	12.432954788208008	5.1526079177856445	92	60
brain	COMT	10806	10808	10806	10808	0	78	0	0	0.1000508474576271	1	1.1530346870422363	1	4.6081929206848145	5.170980453491211	59	23
brain	COMT	10806	10810	10806	10810	0	114	0	0	0.0615473684210526	1	3.1819064617156982	1	8.959993362426758	12.635772705078125	95	23
brain	COMT	10806	10811	10811	10806	1	122	0	0	0.0953733333333333	1	-3.229236602783203	1	-10.118095397949219	2.0766682624816895	75	54
brain	COPA	10825	10818	10825	10818	0	435	1	1	0.0504660421545667	0	4.423305511474609	1	13.188881874084473	-2.795670509338379	427	211
brain	COPA	10825	10819	10825	10819	0	865	1	0	0.0830277456647398	1	-2.711943387985229	1	-6.589282989501953	6.447427749633789	663	60
brain	COPA	10825	10821	10825	10821	0	678	1	0	0.0931825153374233	1	0.0749671757221221	1	14.085935592651367	-4.660112380981445	450	37
brain	COPA	10825	10823	10825	10823	0	691	1	1	0.0455513748191027	1	8.26773452758789	1	13.1884765625	12.38624382019043	691	202
brain	COPA	10825	10824	10825	10824	0	967	1	1	0.0725659397715472	1	0.5067009329795837	1	8.878006935119629	2.0252363681793213	761	7
brain	COPA	10825	10827	10825	10827	0	613	1	1	0.0408336052202283	1	4.328959465026856	1	11.674054145812988	8.04837417602539	613	202
brain	COPA	10825	10828	10825	10828	0	435	1	1	0.0504660421545667	0	4.423305511474609	1	13.188881874084473	-4.467998504638672	427	211
brain	COPA	10825	10829	10825	10829	0	435	1	0	0.1040114942528735	1	-3.3162097930908203	1	-3.310218572616577	2.0534043312072754	233	8
brain	COPA	10825	10830	10825	10830	0	313	1	1	0.0367859424920127	0	4.205245971679688	1	15.905517578125	9.24063491821289	313	202
brain	COPA	10825	10831	10825	10831	0	20	0	0	-0.0132	0	-0.6714864373207092	1	-6.376317977905273	3.971787691116333	20	20
brain	COPA	10825	10832	10825	10832	0	134	0	1	0.0142743362831858	0	2.513756036758423	1	21.19982147216797	6.385886192321777	113	113
brain	COPA	10825	10833	10825	10833	0	691	1	1	0.0455513748191027	1	8.26773452758789	1	13.1884765625	10.857150077819824	691	202
brain	COPA	10825	10834	10825	10834	0	934	1	1	0.0718340611353711	1	3.4454169273376465	1	14.237211227416992	4.665708541870117	721	39
brain	COPA	10825	10835	10825	10835	0	475	1	1	0.0420526315789473	0	4.575444221496582	1	12.903276443481445	12.364957809448242	475	202
brain	COPA	10825	10836	10825	10836	0	967	1	1	0.0725659397715472	1	0.5067009329795837	1	8.878006935119629	9.187292098999023	761	7
brain	COPA	10825	10837	10837	10825	1	9	0	0	0.309	0	-0.2537753880023956	1	16.34528350830078	-14.566561698913574	9	9
brain	COPA	10825	10838	10825	10838	0	265	0	1	0.0370150943396226	1	3.7572953701019287	1	15.423097610473633	-6.3167243003845215	265	202
brain	COPB1	10842	10841	10842	10841	0	468	0	0	0.100534188034188	1	-3.5926513671875	1	-7.79221248626709	1.3820902109146118	468	60
brain	COPB2	10849	10843	10849	10843	0	29	0	1	0.1586551724137931	0	-0.0512365661561489	0	-7.001705646514893	-8.205659866333008	29	60
brain	COPB2	10849	10844	10849	10844	0	29	0	1	0.1586551724137931	0	-0.0512365661561489	0	-7.001705646514893	7.422070503234863	29	60
brain	COPB2	10849	10845	10849	10845	0	710	1	1	0.0558394366197183	1	7.061554908752441	1	0.2623031735420227	11.224018096923828	710	60
brain	COPB2	10849	10846	10849	10846	0	252	1	1	0.063431718061674	0	3.617527723312378	1	21.683643341064453	7.544405460357666	227	29
brain	COPB2	10849	10847	10849	10847	0	78	0	1	0.0723717948717948	0	0.3133328557014465	0	-3.4836513996124268	4.475236892700195	78	60
brain	COPB2	10849	10848	10849	10848	0	37	0	0	0.0421249999999999	1	0.1550532132387161	0	7.776350021362305	9.58979606628418	24	16
brain	COPB2	10849	10850	10849	10850	0	913	1	1	0.0716164383561644	1	22.875469207763672	1	22.43281364440918	22.957244873046875	876	59
brain	COPB2	10849	10851	10849	10851	0	508	1	1	0.1074486921529175	1	7.030287265777588	1	19.387664794921875	6.921520709991455	497	26
brain	COPB2	10849	10852	10849	10852	0	304	1	1	0.0489714285714285	0	3.5233187675476074	1	20.922119140625	7.8526153564453125	280	26
brain	COPB2	10849	10853	10849	10853	0	29	0	0	0.0622083333333333	1	0.1907763630151748	0	7.781281471252441	4.408001899719238	24	22
brain	COPB2	10849	10854	10849	10854	0	29	0	1	0.1586551724137931	0	-0.0512365661561489	0	-7.001705646514893	1.1505069732666016	29	60
brain	COPE	10865	10863	10865	10863	0	52	0	0	0.0834999999999999	0	3.5528459548950195	1	5.518056869506836	-1.3983120918273926	52	60
brain	COPE	10865	10864	10865	10864	0	145	0	1	0.0957642857142857	0	2.112426996231079	1	13.962072372436523	-0.9825851917266846	140	8
brain	COPG1	10867	10866	10867	10866	0	86	0	1	0.1211279069767441	0	0.9952695965766908	1	-1.5081628561019897	-0.695635199546814	86	60
brain	COPG2	10869	10868	10869	10868	0	147	0	0	0.0870680272108843	1	-0.1859354823827743	1	4.6794114112854	0.6970623731613159	147	2
brain	COPG2IT1	10871	10872	10872	10871	1	192	0	1	0.1216542056074766	1	-5.012831687927246	0	-5.373437881469727	-4.755526542663574	107	89
brain	COPRS	10874	10873	10874	10873	0	39	0	1	0.3928148148148149	0	0.790083646774292	0	4.669955253601074	-1.3478658199310303	27	15
brain	COPS2	10875	10876	10876	10875	1	7	0	0	-0.0207142857142856	0	-0.3370077013969421	0	-5.049038410186768	1.3286478519439697	7	60
brain	COPS3	10878	10877	10878	10877	0	20	0	1	0.0788	0	0.4615708291530609	0	8.492191314697266	-1.344038486480713	20	60
brain	COPS3	10878	10879	10878	10879	0	130	0	1	0.0510692307692307	0	-1.865385055541992	0	-4.430893898010254	-3.605790376663208	130	60
brain	COPS3	10878	10881	10878	10881	0	78	0	1	0.0967051282051281	0	1.5746653079986572	1	13.314491271972656	-7.3544087409973145	78	60
brain	COPS4	10886	10882	10886	10882	0	66	0	0	0.0513492063492063	1	1.0542397499084473	1	5.672208786010742	2.065335750579834	63	9
brain	COPS4	10886	10883	10883	10886	1	32	0	0	0.1104375	0	-0.9897547960281372	1	2.1217994689941406	8.132245063781738	32	60
brain	COPS4	10886	10884	10886	10884	0	301	1	0	0.0674053156146179	1	11.988458633422852	1	13.184916496276855	11.582320213317871	301	60
brain	COPS4	10886	10885	10885	10886	1	66	0	0	-0.0198043478260869	1	-1.0218453407287598	1	-7.823746681213379	1.2484029531478882	46	32
brain	COPS5	10889	10887	10889	10887	0	64	0	1	0.0845781249999999	0	0.2565203309059143	1	-6.920153617858887	8.702863693237305	64	60
brain	COPS5	10889	10888	10889	10888	0	92	0	1	0.0667608695652174	0	-0.4042125940322876	1	9.165117263793945	13.398836135864258	92	1
brain	COPS6	10890	10891	10890	10891	0	1	0	1	-0.121	0	-0.0593116320669651	0	-3.756967306137085	4.245010852813721	1	60
brain	COPS6	10890	10892	10890	10892	0	207	0	0	0.0504106280193236	1	20.68616485595703	1	24.111061096191406	27.877971649169922	207	4
brain	COPS7A	10894	10897	10894	10897	0	276	1	1	0.1180462962962963	1	12.623045921325684	1	14.389229774475098	12.968780517578125	216	63
brain	COPS7B	10908	10902	10902	10908	1	85	0	0	0.1052264150943396	1	-1.6920881271362305	1	-7.437426567077637	-6.344202518463135	53	39
brain	COPS7B	10908	10903	10908	10903	0	107	0	1	0.072	0	0.0748986005783081	1	-5.496862411499023	0.6082623600959778	107	60
brain	COPS7B	10908	10904	10904	10908	1	88	0	0	0.1226274509803921	1	-0.9195961952209472	1	-7.107419013977051	1.0360968112945557	51	42
brain	COPS7B	10908	10905	10908	10905	0	187	1	0	0.139412429378531	1	14.777432441711426	1	14.149419784545898	15.792381286621094	177	18
brain	COPS7B	10908	10906	10908	10906	0	238	1	1	0.1182577319587629	1	15.83112335205078	1	17.438262939453125	15.87765884399414	194	49
brain	COPS7B	10908	10907	10908	10907	0	107	0	1	0.072	0	0.0748986005783081	1	-5.496862411499023	4.750108242034912	107	60
brain	COPS7B	10908	10909	10908	10909	0	55	0	1	0.0554363636363636	0	1.54534912109375	1	3.466871976852417	-0.7631328105926514	55	60
brain	COPS8	10911	10912	10911	10912	0	147	0	0	0.0906992481203007	1	14.163721084594728	1	18.74542236328125	16.787681579589844	133	20
brain	COPZ1	10920	10918	10920	10918	0	23	0	1	0.0321739130434782	0	1.101891040802002	1	6.008890151977539	1.078135371208191	23	60
brain	COPZ1	10920	10919	10920	10919	0	14	0	0	0.0798571428571428	1	-1.0187394618988037	0	-10.957761764526367	-1.0492870807647705	14	60
brain	COPZ1	10920	10921	10920	10921	0	92	0	1	0.0284520547945205	0	16.16194725036621	1	20.260513305664062	17.7587890625	73	22
brain	COQ10A	10922	10924	10922	10924	0	47	0	1	0.3020487804878048	0	0.0349480360746383	0	5.407456398010254	-0.21960794925689697	41	9
brain	COQ10B	10926	10925	10926	10925	0	31	0	1	0.1832666666666666	0	-0.491770327091217	0	6.407537937164307	0.3830749988555908	30	2
brain	COQ2	10928	10927	10928	10927	0	10	0	0	0.0306999999999999	1	0.0794605389237403	1	14.572896957397461	2.438575267791748	10	60
brain	COQ2	10928	10929	10928	10929	0	87	0	1	0.1411518987341772	0	-2.9916799068450928	0	-3.9337024688720703	-14.595251083374023	79	11
brain	COQ4	10931	10932	10931	10932	0	134	0	0	0.0352499999999999	1	-0.0234041512012481	1	6.054823875427246	-3.986665725708008	124	10
brain	COQ4	10931	10934	10931	10934	0	202	0	0	0.0713756613756613	1	-4.688023567199707	1	-1.757514238357544	-11.946793556213379	189	20
brain	COQ6	10941	10937	10941	10937	0	59	0	1	-0.0185116279069767	0	1.936521291732788	0	13.277132034301758	-2.7563021183013916	43	18
brain	COQ6	10941	10938	10941	10938	0	404	0	1	0.0738535211267605	1	21.12370109558105	1	18.821884155273438	21.366071701049805	355	65
brain	COQ6	10941	10939	10941	10939	0	137	0	1	0.061009900990099	0	2.9163780212402344	0	13.550076484680176	9.500570297241211	101	46
brain	COQ6	10941	10940	10941	10940	0	312	0	1	0.044150641025641	1	1.7089002132415771	1	1.0325766801834106	2.5005035400390625	312	60
brain	COQ7	10943	10942	10943	10942	0	22	0	1	0.0699499999999999	0	-0.1894828826189041	0	2.5370304584503174	-17.443540573120117	20	6
brain	COQ8A	10947	10944	10947	10944	0	484	0	1	0.107047520661157	1	0.7942628860473633	1	-5.145058631896973	6.485518455505371	484	60
