isoform_id	gene	type	primary_module	module_score	max_score
PFKFB4-213	PFKFB4	known	15	0.2697010040283203	0.47446108
P3H1-202	P3H1	known	36	0.2356285750865936	0.35482794
XRCC4-201	XRCC4	known	1	0.2911957204341888	0.427749
TRHDE-AS1-202	TRHDE-AS1	known	5	0.381099134683609	0.44553453
MAN1B1-220	MAN1B1	known	20	0.4152730405330658	0.5747463
CACHD1-204	CACHD1	known	13	0.3093510270118713	0.52100813
TIMM23B-202	TIMM23B	known	11	0.2092589735984802	0.3708837
MITF-203	MITF	known	2	0.2869613468647003	0.5440304
transcript160520.chr3.nic	TOMM70	nic	29	0.302877128124237	0.43329963
RC3H2-202	RC3H2	known	24	0.3621711432933807	0.4999898
SLC4A8-201	SLC4A8	known	11	0.5966823101043701	0.8746153
ABCA10-206	ABCA10	known	11	0.2043808996677398	0.33961958
SREK1-216	SREK1	known	8	0.3603613674640655	0.39459866
MC4R-201	MC4R	known	14	0.4822280406951904	0.7688326
DUS3L-201	DUS3L	known	9	0.4088532030582428	0.47090164
ITGB1-229	ITGB1	known	40	0.4771181941032409	0.6261827
ZNF341-203	ZNF341	known	2	0.2435212433338165	0.4787012
COG2-208	COG2	known	43	0.2262835502624511	0.39463672
PPHLN1-204	PPHLN1	known	8	0.3819488286972046	0.40865168
PEX13-201	PEX13	known	5	0.3200177550315857	0.45538855
EFS-201	EFS	known	41	0.3045779168605804	0.4475306
NIN-220	NIN	known	44	0.3663129508495331	0.49049902
transcript158431.chr3.nnic	CPOX	nnic	6	0.2302572578191757	0.30751362
STARD7-201	STARD7	known	17	0.3247331976890564	0.48685804
CLK4-208	CLK4	known	6	0.2497765570878982	0.3677645
NUB1-203	NUB1	known	10	0.2355066835880279	0.32287392
TUBB2B-201	TUBB2B	known	25	0.2425220757722854	0.353445
transcript10427.chr16.nic	THOC6	nic	7	0.243350937962532	0.34746233
SCAP-203	SCAP	known	11	0.2994718253612518	0.5327325
RAD21-214	RAD21	known	1	0.3421110510826111	0.5248909
ASRGL1-201	ASRGL1	known	19	0.2763963639736175	0.47647038
ZNF766-201	ZNF766	known	2	0.1407761722803115	0.570161
ESD-202	ESD	known	16	0.2218324840068817	0.32830474
HDAC5-204	HDAC5	known	38	0.3499420583248138	0.64583105
DNTTIP2-205	DNTTIP2	known	10	0.3436664342880249	0.45576477
LUC7L-207	LUC7L	known	8	0.6349133253097534	0.7304903
DUSP11-213	DUSP11	known	32	0.2551928758621216	0.4761706
SIGLEC10-203	SIGLEC10	known	35	0.2423357218503952	0.42105156
CEP112-221	CEP112	known	44	0.2922291159629822	0.46593451
SDAD1-203	SDAD1	known	10	0.2375009357929229	0.44021568
GRM4-214	GRM4	known	14	0.3639675080776214	0.41535798
transcript9889.chrX.nnic	PUDP	nnic	15	0.2413613349199295	0.47295517
ZNF592-203	ZNF592	known	2	0.2522290647029876	0.45627132
GTF2H2-201	GTF2H2	known	1	0.3606819808483124	0.5395592
NQO1-202	NQO1	known	16	0.3094316124916076	0.42905402
LLGL2-207	LLGL2	known	42	0.2923834025859833	0.46416909
FLYWCH1-202	FLYWCH1	known	2	0.1783764064311981	0.43517375
ZNF219-203	ZNF219	known	2	0.1748033314943313	0.5281829
HSP90B1-202	HSP90B1	known	9	0.2629158198833465	0.3593055
LIPT2-AS1-202	LIPT2-AS1	known	3	0.253568947315216	0.47509742
PPP1CB-211	PPP1CB	known	25	0.3195947110652923	0.4175721
HERC1-205	HERC1	known	29	0.2633252143859863	0.42258972
JMJD1C-210	JMJD1C	known	2	0.2912761270999908	0.4170505
HAT1-201	HAT1	known	1	0.2720434665679931	0.42044276
YY1AP1-207	YY1AP1	known	2	0.2115081995725631	0.39837536
SMC3-205	SMC3	known	1	0.3058240413665771	0.48998585
PPP1R12A-208	PPP1R12A	known	32	0.2315173745155334	0.33283576
EIF3I-206	EIF3I	known	8	0.2528420090675354	0.37316552
transcript376579.chr2.nnic	IKZF2	nnic	2	0.2456245124340057	0.4595098
EDEM3-209	EDEM3	known	18	0.5010054707527161	0.6921899
GABRE-201	GABRE	known	13	0.3700178265571594	0.7144272
XPO1-249	XPO1	known	7	0.5391281247138977	0.67057264
transcript66496.chrX.nic	ARHGEF9	nic	42	0.3852866590023041	0.62838393
PPP1CA-209	PPP1CA	known	9	0.2730045020580292	0.36790928
ATP6V0A1-217	ATP6V0A1	known	11	0.3851324617862701	0.59248173
PHF21A-205	PHF21A	known	2	0.2470495998859405	0.42491612
PCDHGA4-202	PCDHGA4	known	35	0.3506498038768768	0.71627533
DPP7-221	DPP7	known	25	0.4896316528320312	0.5077532
G6PC3-201	G6PC3	known	20	0.3386846482753753	0.4270731
ABHD13-201	ABHD13	known	16	0.2198382914066314	0.3052656
FAM104B-201	FAM104B	known	1	0.237979456782341	0.33984423
TKT-201	TKT	known	15	0.4434646964073181	0.5846018
HTR1F-201	HTR1F	known	14	0.5017605423927307	0.6651181
HIGD2A-201	HIGD2A	known	15	0.1524090617895126	0.32398885
DDX3X-269	DDX3X	known	9	0.291147917509079	0.40483266
PPM1B-207	PPM1B	known	32	0.3244169056415558	0.59476984
ASCC3-201	ASCC3	known	9	0.3693279325962066	0.49009323
ADAM17-223	ADAM17	known	19	0.3646852970123291	0.44301113
AFMID-215	AFMID	known	16	0.2520501315593719	0.35659915
SCAMP2-204	SCAMP2	known	25	0.2584058940410614	0.32126394
TRAPPC12-206	TRAPPC12	known	5	0.2357039153575897	0.4028955
SLC18B1-205	SLC18B1	known	11	0.3432746529579162	0.5825135
DYNC1H1-243	DYNC1H1	known	44	0.4602034986019134	0.5508755
POLN-210	POLN	known	1	0.429810106754303	0.7374075
MTUS1-225	MTUS1	known	44	0.3127897679805755	0.41026944
SRGAP1-207	SRGAP1	known	42	0.4177530705928802	0.61092156
CD47-202	CD47	known	25	0.4701338410377502	0.5934539
USP39-201	USP39	known	8	0.4665652215480804	0.5860489
AFDN-207	AFDN	known	35	0.3668892979621887	0.44821835
AARS1-215	AARS1	known	6	0.4465688467025757	0.5897461
MYL12B-203	MYL12B	known	39	0.3955354690551758	0.4406708
LRRC49-221	LRRC49	known	44	0.333518385887146	0.5102628
PSMC1-201	PSMC1	known	29	0.3973686099052429	0.52295125
NRXN1-217	NRXN1	known	13	0.3464421927928924	0.47922844
TM7SF2-202	TM7SF2	known	16	0.406338632106781	0.60802525
ZSCAN2-207	ZSCAN2	known	2	0.1791289746761322	0.59674704
SLC1A2-202	SLC1A2	known	11	0.5798861384391785	0.8304037
UNC13A-205	UNC13A	known	13	0.3545538485050201	0.5159317
transcript1307.chr11.nic	TMEM80	nic	44	0.2193800061941146	0.40458322
PIGT-250	PIGT	known	25	0.2415482401847839	0.39466262
TCF4-245	TCF4	known	2	0.3357945680618286	0.6575256
NME6-222	NME6	known	4	0.2140532284975052	0.30009785
ADAM21-202	ADAM21	known	19	0.3108641803264618	0.42751876
ERCC6L2-215	ERCC6L2	known	1	0.3666503429412842	0.5842468
CCDC39-205	CCDC39	known	44	0.4297547042369842	0.55202734
RPL10-215	RPL10	known	6	0.4428924322128296	0.5673393
BANP-223	BANP	known	2	0.2187142372131347	0.49098092
FDFT1-221	FDFT1	known	16	0.3415581583976745	0.5743462
STAU2-202	STAU2	known	23	0.1825741976499557	0.30216783
ALDH1A3-AS1-201	ALDH1A3-AS1	known	41	0.2320758551359176	0.35210413
AMT-201	AMT	known	9	0.3964954316616058	0.56244296
ZKSCAN8P1-201	ZKSCAN8P1	known	2	0.1587523818016052	0.5561641
PKD1L1-206	PKD1L1	known	35	0.2140915095806121	0.337538
DGKE-201	DGKE	known	39	0.6995574235916138	0.75027883
ELP1-227	ELP1	known	9	0.2687945067882538	0.35255975
MEGF11-204	MEGF11	known	35	0.274312824010849	0.3963335
transcript107953.chr19.nnic	MED29	nnic	2	0.2377150654792785	0.35574833
ABHD4-203	ABHD4	known	16	0.2634409964084625	0.4196767
STAU2-219	STAU2	known	23	0.1770569384098053	0.30246145
transcript161458.chr4.nnic	ENSG00000288921	nnic	17	0.2832618653774261	0.35084403
HDHD2-205	HDHD2	known	15	0.2475688606500625	0.43081036
transcript44000.chr20.nic	EPB41L1	nic	42	0.2682168483734131	0.3398401
ZNF618-207	ZNF618	known	2	0.2353707700967788	0.47371116
LSS-201	LSS	known	16	0.3100491464138031	0.3799108
CCDC88A-251	CCDC88A	known	36	0.2172993421554565	0.31256056
ARRDC2-202	ARRDC2	known	29	0.1371815055608749	0.30082062
ZNF622-201	ZNF622	known	30	0.2683155834674835	0.3370739
DCAF1-203	DCAF1	known	42	0.2544861435890198	0.34593168
HEXB-201	HEXB	known	20	0.5286992192268372	0.56265545
SPINT2-204	SPINT2	known	30	0.2814232409000397	0.43811518
ZNF689-201	ZNF689	known	2	0.1670050919055938	0.5051303
LRPPRC-264	LRPPRC	known	44	0.2062094360589981	0.30830228
CFAP20-201	CFAP20	known	44	0.2783775925636291	0.4198317
LTV1-201	LTV1	known	7	0.4568445682525635	0.5553203
UHRF1-203	UHRF1	known	29	0.319246232509613	0.50175154
transcript41487.chr17.nnic	SUPT6H	nnic	8	0.286132276058197	0.33267158
GRM5-205	GRM5	known	14	0.4419181048870086	0.6282202
SGTA-216	SGTA	known	5	0.39900603890419	0.488137
NSD2-204	NSD2	known	2	0.3368160128593445	0.6060131
RPL13-201	RPL13	known	10	0.377487301826477	0.51629984
RNF214-208	RNF214	known	2	0.2057110965251922	0.3918422
TOPBP1-201	TOPBP1	known	4	0.4824695885181427	0.6385212
NLRP3-208	NLRP3	known	26	0.4993387162685394	0.66825336
KLHL20-201	KLHL20	known	29	0.3082544207572937	0.5928182
FAN1-214	FAN1	known	1	0.3464914858341217	0.4846879
CCNJL-201	CCNJL	known	4	0.2836714386940002	0.5253974
transcript227095.chr7.nic	EZH2	nic	9	0.2883588969707489	0.3854548
GK-206	GK	known	16	0.3196826875209808	0.43283907
BECN1-213	BECN1	known	22	0.4198518097400665	0.5226161
ZNF714-205	ZNF714	known	2	0.1552802771329879	0.54401076
transcript61197.chr20.nic	SULF2	nic	20	0.3792518675327301	0.40551576
EXO5-208	EXO5	known	1	0.3019052147865295	0.50452846
JADE1-201	JADE1	known	2	0.3802118003368377	0.58573616
RGS7-250	RGS7	known	42	0.3978830873966217	0.609846
DOCK2-210	DOCK2	known	39	0.4147672057151794	0.4509913
TRPM2-202	TRPM2	known	12	0.4288482964038849	0.6363379
TRIM2-250	TRIM2	known	29	0.2383181601762771	0.3189134
AP3B1-225	AP3B1	known	43	0.2686549127101898	0.40353385
PABPC4-237	PABPC4	known	10	0.2890730500221252	0.43303233
PPCDC-209	PPCDC	known	15	0.280191421508789	0.3963605
UMPS-206	UMPS	known	15	0.4328082799911499	0.5841418
MRPL57-201	MRPL57	known	6	0.4460429847240448	0.48238307
H2BC5-201	H2BC5	known	2	0.3106728792190552	0.59215224
CTNNB1-249	CTNNB1	known	37	0.4391217529773712	0.5266364
transcript100755.chr8.nnic	MRPL15	nnic	6	0.7035284638404846	0.8332623
ECSIT-218	ECSIT	known	6	0.3062288463115692	0.3863331
ZKSCAN5-201	ZKSCAN5	known	2	0.2034135162830352	0.54007715
ANO8-201	ANO8	known	11	0.2583815455436706	0.38338852
LAMB1-214	LAMB1	known	35	0.3839430212974548	0.53841937
KCNMA1-201	KCNMA1	known	11	0.4800468981266022	0.87376773
TM9SF3-201	TM9SF3	known	11	0.2069180458784103	0.3019808
transcript306246.chr1.nic	CAMK1G	nic	3	0.2407760769128799	0.58556783
STAMBP-229	STAMBP	known	32	0.29084113240242	0.4009602
NDUFAF5-202	NDUFAF5	known	9	0.3596735894680023	0.38331056
PPIL2-223	PPIL2	known	29	0.2198734283447265	0.43349805
transcript48792.chr15.nic	BAHD1	nic	2	0.265010118484497	0.41158423
PAXBP1-204	PAXBP1	known	8	0.3551451861858368	0.42872238
KAT6B-202	KAT6B	known	2	0.3566063046455383	0.63432646
transcript137222.chrX.nnic	UPF3B	nnic	8	0.330757588148117	0.3898173
DCTN4-201	DCTN4	known	43	0.3213923871517181	0.4831179
FHOD3-201	FHOD3	known	41	0.2986045181751251	0.39686733
KDM5B-236	KDM5B	known	2	0.2627419829368591	0.47538704
GOLGB1-250	GOLGB1	known	44	0.2792455852031708	0.3610228
TCF20-202	TCF20	known	2	0.2161076366901397	0.32720938
PTGR2-207	PTGR2	known	16	0.2525470852851867	0.4151207
RPL18A-201	RPL18A	known	6	0.3277397453784942	0.4248026
TSEN2-257	TSEN2	known	9	0.2836179733276367	0.39443922
VPS13B-216	VPS13B	known	43	0.2202329486608505	0.3417831
ZNF84-208	ZNF84	known	2	0.1951831877231598	0.5168047
KIF3C-202	KIF3C	known	44	0.4462882578372955	0.6242766
HDAC6-233	HDAC6	known	2	0.3542282283306122	0.5129033
RAD21-220	RAD21	known	2	0.267499029636383	0.37703693
UPF2-204	UPF2	known	44	0.245063230395317	0.42622536
ARHGEF25-201	ARHGEF25	known	42	0.3716052770614624	0.6407804
RC3H2-203	RC3H2	known	24	0.3621711432933807	0.4999898
NAP1L1-226	NAP1L1	known	6	0.2572802901268005	0.33713123
IFT46-201	IFT46	known	44	0.2953114211559295	0.35653582
NSMAF-202	NSMAF	known	17	0.2320026755332946	0.3093329
ARSL-207	ARSL	known	16	0.3312541842460632	0.4371071
BEST4-201	BEST4	known	11	0.4404767155647278	0.6429564
PCID2-215	PCID2	known	7	0.3571995794773102	0.45151576
ARNT2-207	ARNT2	known	2	0.2916994988918304	0.54109645
RC3H1-202	RC3H1	known	24	0.3644584715366363	0.51116586
SHROOM4-201	SHROOM4	known	41	0.1964609771966934	0.3137439
RIMKLB-202	RIMKLB	known	16	0.2636781334877014	0.39072236
PEG10-202	PEG10	known	40	0.110834315419197	0.3086065
TMEM123-202	TMEM123	known	24	0.2474528551101684	0.3651413
transcript25808.chr17.nnic	ADORA2B	nnic	14	0.4645412266254425	0.72242534
NAV3-216	NAV3	known	36	0.2071672677993774	0.3304489
WWOX-222	WWOX	known	8	0.3493920266628265	0.4119835
CYB5R2-212	CYB5R2	known	25	0.3795682489871979	0.47871414
NUP155-207	NUP155	known	7	0.6914716958999634	0.8275852
GDAP1L1-206	GDAP1L1	known	16	0.2161545902490615	0.3221014
transcript408998.chr2.nic	CAPN10	nic	26	0.2584309577941894	0.35157818
RPL34-201	RPL34	known	5	0.8355058431625366	0.9307683
DIRAS1-201	DIRAS1	known	42	0.3572829365730285	0.53916323
CAST-234	CAST	known	30	0.3500970602035522	0.73351586
HDAC1-206	HDAC1	known	2	0.2467052787542343	0.34597972
TSEN2-205	TSEN2	known	9	0.323474645614624	0.39631706
transcript102240.chr19.nnic	ZNF571	nnic	2	0.1785673797130584	0.54957867
SLC25A3-203	SLC25A3	known	11	0.3876951038837433	0.6150092
LINC01949-201	LINC01949	known	44	0.1905512660741806	0.310357
SMYD3-209	SMYD3	known	2	0.2351543605327606	0.4127241
NPTXR-201	NPTXR	known	25	0.2528519332408905	0.36157796
LYN-202	LYN	known	24	0.5475043058395386	0.7192012
CNOT4-211	CNOT4	known	4	0.394005686044693	0.58241224
KIAA0319L-243	KIAA0319L	known	36	0.2224912792444229	0.31534702
LRRC41-207	LRRC41	known	29	0.3120187222957611	0.47038046
NEPRO-218	NEPRO	known	3	0.2476715296506881	0.3727572
transcript400164.chr2.nnic	SH3BP4	nnic	42	0.2748760282993316	0.31229484
IL20RA-201	IL20RA	known	23	0.2988790869712829	0.4915201
TRIM2-225	TRIM2	known	29	0.2709991037845611	0.345594
transcript333366.chr1.nnic	CAPN9	nnic	19	0.2608861327171325	0.36245525
DPP7-219	DPP7	known	25	0.2792370617389679	0.30164036
AGT-201	AGT	known	30	0.3651641607284546	0.6001395
SLC8A3-205	SLC8A3	known	12	0.5009302496910095	0.76667386
E2F3-201	E2F3	known	2	0.3467740416526794	0.513854
HNRNPA1-207	HNRNPA1	known	8	0.3836070597171783	0.498919
KLF7-208	KLF7	known	2	0.2590624392032623	0.6221188
SETD2-212	SETD2	known	2	0.3126294612884521	0.4096024
NDUFS1-201	NDUFS1	known	15	0.5160208940505981	0.74659854
ACADM-261	ACADM	known	16	0.4181745946407318	0.5846909
transcript124377.chrX.nnic	MORC4	nnic	1	0.2797828912734985	0.4109088
GRIN1-217	GRIN1	known	26	0.249844878911972	0.3264621
PCDHA6-203	PCDHA6	known	35	0.285916268825531	0.71262896
KCNC2-208	KCNC2	known	11	0.4267409443855285	0.75987643
FEM1C-201	FEM1C	known	29	0.185885488986969	0.45119548
CDH2-205	CDH2	known	35	0.6174764633178711	0.74122864
ACD-203	ACD	known	1	0.3281020522117615	0.42906708
ZNF506-208	ZNF506	known	2	0.1151409968733787	0.5043868
RNF149-202	RNF149	known	29	0.3145675659179687	0.51111174
transcript125760.chr10.nnic	TET1	nnic	3	0.2580183446407318	0.42770776
KLHL36-204	KLHL36	known	29	0.239150196313858	0.45803618
SACS-208	SACS	known	6	0.2391056567430496	0.32141614
ABCA1-202	ABCA1	known	11	0.3694289028644562	0.51836544
HDAC9-230	HDAC9	known	38	0.3116248846054077	0.63339394
U2AF1-208	U2AF1	known	8	0.6858040690422058	0.76163924
CAMK2D-223	CAMK2D	known	12	0.3119330406188965	0.74243176
GFM2-202	GFM2	known	6	0.5212997198104858	0.586455
NAPEPLD-209	NAPEPLD	known	16	0.28664630651474	0.3693532
EPHA5-204	EPHA5	known	36	0.3993397653102875	0.5580679
UBP1-201	UBP1	known	2	0.2515340745449066	0.49764124
MCM7-209	MCM7	known	1	0.4017201364040375	0.57965714
EPM2A-220	EPM2A	known	32	0.2621134519577026	0.61437714
NSD1-217	NSD1	known	2	0.2770327031612396	0.49075764
VCP-229	VCP	known	19	0.3261087536811828	0.49380413
C2orf49-202	C2orf49	known	2	0.2370983511209488	0.3772134
transcript120014.chr12.nic	METTL25	nic	9	0.3270800113677978	0.3537777
ZNF473-203	ZNF473	known	2	0.2038305550813675	0.5464493
MCF2L2-203	MCF2L2	known	42	0.2437599599361419	0.31418467
DNAAF1-209	DNAAF1	known	44	0.2842580080032348	0.42239934
FAF2-201	FAF2	known	29	0.3806381523609161	0.54639846
CES2-201	CES2	known	16	0.3627242147922516	0.48332602
ENOX1-201	ENOX1	known	8	0.2318660467863083	0.3176277
RIMS2-201	RIMS2	known	13	0.5186643600463867	0.89241284
NFE2L2-202	NFE2L2	known	18	0.492319107055664	0.58210886
CEP295-201	CEP295	known	44	0.2924532294273376	0.3830369
NOL7-202	NOL7	known	10	0.1934789270162582	0.36734763
MADD-224	MADD	known	31	0.3919670283794403	0.55539894
IL11RA-224	IL11RA	known	40	0.175576701760292	0.30622068
TAF2-225	TAF2	known	25	0.3172067403793335	0.34555787
LUC7L3-212	LUC7L3	known	10	0.2375139743089676	0.3553629
MAG-203	MAG	known	36	0.4141382575035095	0.50604457
ZNF248-206	ZNF248	known	9	0.1506139487028122	0.3417179
EDIL3-202	EDIL3	known	38	0.5038288831710815	0.65352947
ITGB8-204	ITGB8	known	40	0.4054262042045593	0.5808337
TRIM37-210	TRIM37	known	29	0.3091354072093963	0.6384358
EPHA5-205	EPHA5	known	36	0.4179092049598694	0.57688427
ADAR-227	ADAR	known	2	0.1646819412708282	0.34803945
AKR1C3-201	AKR1C3	known	16	0.442484438419342	0.5651708
TOP2B-213	TOP2B	known	1	0.35673987865448	0.53601944
VPS45-243	VPS45	known	43	0.3399886190891266	0.45175925
KLF7-213	KLF7	known	2	0.2429767847061157	0.4978211
AGPS-220	AGPS	known	16	0.3476049900054931	0.5209316
RYR2-207	RYR2	known	12	0.5242694616317749	0.6656071
GBAP1-210	GBAP1	known	25	0.3015999794006347	0.3723913
EPHB1-209	EPHB1	known	36	0.4558184444904327	0.61248153
POGK-201	POGK	known	2	0.1796262115240097	0.3772654
RPS9-205	RPS9	known	6	0.579406201839447	0.79542404
MED11-202	MED11	known	30	0.1922345161437988	0.30417305
ZNF519-213	ZNF519	known	2	0.1464442014694214	0.47855157
PRIM1-211	PRIM1	known	1	0.3293150663375854	0.53143674
RAB40C-205	RAB40C	known	42	0.2789332866668701	0.493918
NIPSNAP1-201	NIPSNAP1	known	15	0.2908420860767364	0.39079428
HLF-201	HLF	known	2	0.3470391631126404	0.56568587
KAT5-201	KAT5	known	2	0.3975565433502197	0.56600046
NUP88-208	NUP88	known	44	0.2883847951889038	0.37532654
BBS2-207	BBS2	known	5	0.3076472878456116	0.34623587
CIT-239	CIT	known	44	0.2369541525840759	0.34886736
CD46-207	CD46	known	24	0.381531685590744	0.5757515
FNDC9-201	FNDC9	known	23	0.2123853862285614	0.34992433
PVALB-201	PVALB	known	12	0.2912110388278961	0.4152623
PFKP-202	PFKP	known	15	0.6813866496086121	0.8418869
EWSR1-206	EWSR1	known	8	0.3175685703754425	0.34773025
CHRD-212	CHRD	known	37	0.2579052448272705	0.33547544
KIF26B-204	KIF26B	known	44	0.2400071769952774	0.3424592
transcript225805.chr2.nic	TGFBRAP1	nic	44	0.2560396790504455	0.34583926
DUSP23-201	DUSP23	known	32	0.2819225490093231	0.6476319
PSMA7-201	PSMA7	known	29	0.2534962296485901	0.3901314
RRAGA-201	RRAGA	known	43	0.4254431128501892	0.55906665
MACROH2A1-201	MACROH2A1	known	2	0.335858553647995	0.5057069
transcript182092.chr9.nic	KLF4	nic	33	0.3469490110874176	0.4972195
ERCC6-216	ERCC6	known	2	0.274256944656372	0.43522424
FAN1-216	FAN1	known	1	0.3601823449134826	0.56968594
CHPT1-210	CHPT1	known	17	0.4478088915348053	0.7110725
FHIP2B-201	FHIP2B	known	43	0.2654422521591186	0.39955103
transcript36645.chr6.nnic	HLA-F	nnic	24	0.4579276740550995	0.6371969
CYRIA-202	CYRIA	known	30	0.2493133395910263	0.32787943
ASPH-208	ASPH	known	12	0.4528352320194244	0.5402585
ADGRL2-239	ADGRL2	known	14	0.4925812780857086	0.7426506
NTRK2-240	NTRK2	known	36	0.4177924990653991	0.6097571
DNAH14-220	DNAH14	known	3	0.2929739654064178	0.35461187
IMP3-202	IMP3	known	6	0.4968225061893463	0.6308947
STX16-204	STX16	known	43	0.4917408227920532	0.6666148
ARHGEF10-210	ARHGEF10	known	41	0.4189177453517914	0.57106084
CRYM-207	CRYM	known	16	0.3590802252292633	0.54104906
MASTL-202	MASTL	known	4	0.3604602515697479	0.572688
KCNE3-201	KCNE3	known	12	0.4415876567363739	0.747561
RUNDC3A-206	RUNDC3A	known	29	0.1934302300214767	0.37134013
RCL1-204	RCL1	known	6	0.3063696026802063	0.44303322
ATP7A-248	ATP7A	known	25	0.2508375942707062	0.30225462
GNAS-257	GNAS	known	44	0.2724456191062927	0.37171733
SLC1A2-241	SLC1A2	known	11	0.584316611289978	0.8339631
RBMXL1-203	RBMXL1	known	8	0.4820263087749481	0.55800813
CNDP1-205	CNDP1	known	19	0.1769730597734451	0.32264727
MKKS-203	MKKS	known	3	0.3663646578788757	0.40759388
LNPK-203	LNPK	known	5	0.2505529522895813	0.3622997
PRPF4B-201	PRPF4B	known	8	0.5125122666358948	0.56208384
CAST-207	CAST	known	30	0.3567126095294952	0.7429358
OSTN-202	OSTN	known	14	0.3499871492385864	0.4436318
PRKDC-215	PRKDC	known	29	0.3437712490558624	0.4642834
ZNF75D-203	ZNF75D	known	2	0.1483408659696579	0.5492044
ZNF3-203	ZNF3	known	2	0.1760589033365249	0.65064037
ACER3-231	ACER3	known	17	0.3038983345031738	0.4424066
EPB41L2-216	EPB41L2	known	42	0.2244145423173904	0.33686048
ELAVL4-207	ELAVL4	known	8	0.4933048784732818	0.55755293
ZNF233-206	ZNF233	known	2	0.2011670172214508	0.48289075
ATM-245	ATM	known	1	0.2899716198444366	0.37257347
AZIN1-202	AZIN1	known	16	0.2368205487728119	0.33360824
SUGP2-214	SUGP2	known	2	0.2138883024454116	0.35444865
RNF38-206	RNF38	known	29	0.3984312117099762	0.6336767
PEG3-204	PEG3	known	2	0.2093813270330429	0.3723896
CKAP5-210	CKAP5	known	44	0.5270508527755737	0.66557634
ARFRP1-213	ARFRP1	known	43	0.3093616068363189	0.5136663
INSIG2-201	INSIG2	known	18	0.2175308763980865	0.3053822
DUSP22-201	DUSP22	known	32	0.5379802584648132	0.6843788
transcript162292.chr7.nnic	HBP1	nnic	42	0.2111473381519317	0.30162477
MRPS14-201	MRPS14	known	6	0.3514396846294403	0.42998052
PPOX-219	PPOX	known	16	0.3049529194831848	0.45708022
LINC00667-241	LINC00667	known	22	0.2339394837617874	0.36220464
KPNB1-203	KPNB1	known	7	0.4476945996284485	0.61662513
SLC26A8-204	SLC26A8	known	11	0.3460323512554168	0.5273832
PSMB5-205	PSMB5	known	1	0.2507311403751373	0.37010503
SLC25A16-207	SLC25A16	known	11	0.2826915383338928	0.5391436
BRAF-207	BRAF	known	30	0.2029942125082016	0.31135976
ARL13B-213	ARL13B	known	44	0.3132914304733276	0.4530111
ENST00000614046	ENSG00000290793	known	2	0.219789370894432	0.3469007
MIA2-202	MIA2	known	43	0.227942019701004	0.4082651
IDH2-201	IDH2	known	15	0.4604096710681915	0.5740856
ZNF746-202	ZNF746	known	2	0.2648522853851318	0.53819525
UBE2K-207	UBE2K	known	29	0.3885628581047058	0.5825565
APTX-249	APTX	known	9	0.280663400888443	0.44521266
transcript53586.chrX.nnic	SHROOM4	nnic	35	0.2048804461956024	0.3003241
AMZ2-210	AMZ2	known	19	0.2352910786867141	0.304602
transcript74391.chr1.nnic	ERMAP	nnic	24	0.3511492013931274	0.54657745
PAX6-251	PAX6	known	37	0.3836890161037445	0.6410254
ATL1-217	ATL1	known	23	0.2643632292747497	0.3338819
