enst_id	gene_name
ENST00000352482	TPD52L2
ENST00000352511	ACVR2B
ENST00000352618	RAD51AP1
ENST00000352634	ZDHHC16
ENST00000352645	ZC3H7B
ENST00000352665	CFAP52
ENST00000352681	RHBDL1
ENST00000352684	FBXO25
ENST00000352689	MKLN1
ENST00000352732	ABHD2
ENST00000352767	EIF4G1
ENST00000352800	TBL1XR1
ENST00000352832	CACNA1G
ENST00000352848	BIN1
ENST00000352861	SEC61G
ENST00000352886	SHMT1
ENST00000352896	FAM184A
ENST00000352937	OGG1
ENST00000352957	MRPL39
ENST00000352966	PKIA
ENST00000352967	TAF1A
ENST00000352980	KAT5
ENST00000352983	RPL7
ENST00000353047	CTSB
ENST00000353088	NSFL1C
ENST00000353107	POLR2K
ENST00000353126	ST3GAL3
ENST00000353130	ABHD12B
ENST00000353170	KLHDC4
ENST00000353172	KCTD14
ENST00000353196	ACLY
ENST00000353205	NFYA
ENST00000353214	ARPC5L
ENST00000353224	PAK5
ENST00000353231	CLEC7A
ENST00000353234	ANKS6
ENST00000353245	YWHAZ
ENST00000353258	GDE1
ENST00000353265	PARD6G
ENST00000353267	CREB1
ENST00000353278	SLC6A20
ENST00000353331	BCLAF1
ENST00000353332	MTMR14
ENST00000353334	CD74
ENST00000353339	MFF
ENST00000353341	HNRNPD
ENST00000353364	USP15
ENST00000353379	CDK10
ENST00000353383	RAI1
ENST00000353411	SKP1
ENST00000353437	GABRB2
ENST00000353442	LMBR1
ENST00000353468	SIGMAR1
ENST00000353487	SPPL3
ENST00000353533	MAP2K4
ENST00000353546	ARFGAP1
ENST00000353548	DIABLO
ENST00000353555	BSG
ENST00000353609	FOSB
ENST00000353617	ARFIP1
ENST00000353625	CAMK2B
ENST00000353660	RBCK1
ENST00000353689	CCNB1IP1
ENST00000353703	YWHAB
ENST00000353704	CREB3
ENST00000353706	SERPINB8
ENST00000353788	SNX16
ENST00000353796	RBAK
ENST00000353801	HSP90AB1
ENST00000353809	OCA2
ENST00000353836	SIGLEC10
ENST00000353841	FASTK
ENST00000353866	HMMR
ENST00000353979	ZDHHC16
ENST00000353999	EIF4H
ENST00000354024	RASGRP2
ENST00000354026	PML
ENST00000354042	SLC13A4
ENST00000354050	PLTP
ENST00000354082	CAPN10
ENST00000354098	SHMT1
ENST00000354105	CWF19L1
ENST00000354171	GPX4
ENST00000354179	NSD1
ENST00000354185	DDX21
ENST00000354186	KALRN
ENST00000354192	APP
ENST00000354193	SVIP
ENST00000354200	TBC1D20
ENST00000354202	DPAGT1
ENST00000354204	KANSL3
ENST00000354209	PRKAA1
ENST00000354216	UCKL1
ENST00000354221	DUSP19
ENST00000354228	SEPTIN6
ENST00000354232	ETFB
ENST00000354234	SETDB2
ENST00000354241	TRIM4
ENST00000354250	NDUFV3
ENST00000354258	TAP1
ENST00000354266	RHOT1
ENST00000354268	SMARCAD1
ENST00000354269	IMPDH1
ENST00000354276	PLA2G4C
ENST00000354283	DDX46
ENST00000354284	TMEM25
ENST00000354285	DENND5B
ENST00000354286	GATD1
ENST00000354287	FBXO2
ENST00000354289	NAMPT
ENST00000354293	AP2A1
ENST00000354300	PPTC7
ENST00000354308	SYT5
ENST00000354309	ZNF805
ENST00000354312	RAD17
ENST00000354313	ITPK1
ENST00000354321	DUS1L
ENST00000354336	CRKL
ENST00000354340	ZNF112
ENST00000354352	SLC11A1
ENST00000354366	NRDE2
ENST00000354371	COPS8
ENST00000354377	ZNF774
ENST00000354379	LRRFIP2
ENST00000354386	KIAA0586
ENST00000354396	ARNT
ENST00000354410	MEF2A
ENST00000354412	LRP8
ENST00000354420	RNH1
ENST00000354421	C11orf54
ENST00000354422	FAM78B
ENST00000354429	ELP5
ENST00000354436	NFAT5
ENST00000354446	CEP63
ENST00000354449	ATG7
ENST00000354452	TCF4
ENST00000354454	IRAG2
ENST00000354464	IPO4
ENST00000354473	VPS72
ENST00000354475	WDR91
ENST00000354480	RBM3
ENST00000354485	KANK1
ENST00000354488	DDRGK1
ENST00000354497	RTN3
ENST00000354500	TRPM3
ENST00000354504	VPS54
ENST00000354532	ARHGEF1
ENST00000354534	SCN8A
ENST00000354536	SMOC2
ENST00000354545	RMDN2
ENST00000354546	ANXA6
ENST00000354558	CKAP5
ENST00000354560	TEDC1
ENST00000354567	AK5
ENST00000354570	MAP7
ENST00000354577	MED23
ENST00000354582	ITPR1
ENST00000354586	STYX
ENST00000354599	ZNF195
ENST00000354611	TYW5
ENST00000354618	THRAP3
ENST00000354619	ERO1B
ENST00000354631	TRDMT1
ENST00000354638	OCA2
ENST00000354646	WNK3
ENST00000354650	FYN
ENST00000354662	LMO3
ENST00000354665	DIDO1
ENST00000354666	ELOVL2
ENST00000354670	BMF
ENST00000354675	AKAP12
ENST00000354685	DNHD1
ENST00000354694	PES1
ENST00000354695	HNRNPH3
ENST00000354698	ZNF589
ENST00000354700	ACAP3
ENST00000354724	HEY1
ENST00000354725	SND1
ENST00000354744	SEMA6D
ENST00000354746	ENSG00000197815
ENST00000354749	TTC3
ENST00000354753	GPSM1
ENST00000354757	PCDHB11
ENST00000354764	PGAP1
ENST00000354772	SLC22A17
ENST00000354775	ALDH9A1
ENST00000354777	WLS
ENST00000354811	RPL15
ENST00000354817	FAR1
ENST00000354828	GABPA
ENST00000354831	NRDC
ENST00000354833	SERF1A
ENST00000354839	EPHA5
ENST00000354842	ARMCX4
ENST00000354848	CD46
ENST00000354858	AK2
ENST00000354862	NAA80
ENST00000354866	AXIN1
ENST00000354868	RAD17
ENST00000354869	RABL2B
ENST00000354880	CTSA
ENST00000354882	TMEM205
ENST00000354883	SLC25A26
ENST00000354884	SLC39A13
ENST00000354886	SLC38A6
ENST00000354895	VKORC1
ENST00000354900	LSR
ENST00000354906	MIA3
ENST00000354910	ANAPC13
ENST00000354911	WAC
ENST00000354919	SUV39H2
ENST00000354926	LUC7L2
ENST00000354947	PIP4K2C
ENST00000354952	PLSCR4
ENST00000354955	FMOD
ENST00000354956	ATG7
ENST00000354957	ZNF649
ENST00000354958	PLEC
ENST00000354959	ZNF43
ENST00000354981	KIF16B
ENST00000354989	ENTPD6
ENST00000355014	SEMA4A
ENST00000355020	GLRA2
ENST00000355022	BANP
ENST00000355028	BCL2L13
ENST00000355029	NET1
ENST00000355044	ATRNL1
ENST00000355053	TSGA10
ENST00000355059	NEIL1
ENST00000355070	BBS9
ENST00000355076	KCTD6
ENST00000355081	KLHL28
ENST00000355083	STIMATE
ENST00000355085	C5AR1
ENST00000355086	SRGAP1
ENST00000355091	GPAA1
ENST00000355095	ZNF736
ENST00000355097	ENTPD2
ENST00000355105	GPBP1L1
ENST00000355112	BLM
ENST00000355119	LIMS2
ENST00000355123	ITSN2
ENST00000355135	GPM6B
ENST00000355151	MRPL52
ENST00000355155	VPS13B
ENST00000355167	EYA4
ENST00000355182	SPART
ENST00000355190	C6orf89
ENST00000355192	MSRB3
ENST00000355194	KCNQ5
ENST00000355196	SEC31A
ENST00000355202	ZNF607
ENST00000355209	POLR3H
ENST00000355221	ATP6V1H
ENST00000355233	PTPRD
ENST00000355235	TBC1D9B
ENST00000355238	SYNCRIP
ENST00000355260	NUP98
ENST00000355264	AP3M1
ENST00000355265	KEL
ENST00000355280	MINK1
ENST00000355285	APCDD1
ENST00000355286	EYA4
ENST00000355288	ANK3
ENST00000355295	TDRD7
ENST00000355296	DNAJA3
ENST00000355299	GMPR2
ENST00000355300	LINGO1
ENST00000355303	ANO1
ENST00000355305	DNM3
ENST00000355312	GIT2
ENST00000355315	CHCHD7
ENST00000355338	WARS1
ENST00000355341	ZFYVE19
ENST00000355346	ITGB1BP1
ENST00000355349	MYH7
ENST00000355354	CD47
ENST00000355356	MIER1
ENST00000355360	PGBD2
ENST00000355371	SHTN1
ENST00000355372	ZCCHC10
ENST00000355377	SYT17
ENST00000355379	SCAMP3
ENST00000355387	RNF220
ENST00000355395	GABRA5
ENST00000355415	MFSD12
ENST00000355417	CCDC69
ENST00000355422	GFRA1
ENST00000355423	SAP30BP
ENST00000355426	EFEMP1
ENST00000355430	COLCA1
ENST00000355431	ARID4A
ENST00000355443	MFSD10
ENST00000355451	NUDCD3
ENST00000355460	MBNL1
ENST00000355467	ZNF512
ENST00000355468	P3H4
ENST00000355472	GRK6
ENST00000355476	RBPJ
ENST00000355478	RIC8B
ENST00000355485	VANGL1
ENST00000355498	MUTYH
ENST00000355499	YY1AP1
ENST00000355504	ZNF493
ENST00000355520	OPHN1
ENST00000355527	DHCR7
ENST00000355528	TBCD
ENST00000355537	ZNF536
ENST00000355540	TRRAP
ENST00000355552	TPRA1
ENST00000355557	ZNF140
ENST00000355560	CLK2
ENST00000355572	PDLIM7
ENST00000355577	CFAP70
ENST00000355585	SYNJ2
ENST00000355594	ANKRD35
ENST00000355610	MORC4
ENST00000355619	FBXL3
ENST00000355621	UBE2H
ENST00000355622	TLR4
ENST00000355624	RAB11FIP2
ENST00000355630	MRTFA
ENST00000355632	ZNF397
ENST00000355634	SORBS2
ENST00000355637	RBFOX1
ENST00000355638	ADAM11
ENST00000355640	XIAP
ENST00000355648	PHACTR3
ENST00000355650	ZNF253
ENST00000355653	VAT1
ENST00000355657	KCNIP2
ENST00000355665	YTHDC1
ENST00000355673	MBD6
ENST00000355674	RSL1D1
ENST00000355680	PRMT2
ENST00000355681	FNBP1
ENST00000355683	STRN3
ENST00000355684	ZNF44
ENST00000355689	TTC30A
ENST00000355693	COA4
ENST00000355697	SFXN4
ENST00000355703	PCNX3
ENST00000355705	PLGLB1
ENST00000355710	RET
ENST00000355716	TNFRSF14
ENST00000355725	THOC2
ENST00000355733	ADD2
ENST00000355749	NDUFA5
ENST00000355754	GBP4
ENST00000355758	ZC3H7A
ENST00000355765	PRPF39
ENST00000355766	VPS13A
ENST00000355773	SLC17A5
ENST00000355774	MLH3
ENST00000355780	STAU2
ENST00000355797	MXRA7
ENST00000355801	COMMD6
ENST00000355808	PDHA1
ENST00000355809	TUT4
ENST00000355810	ART3
ENST00000355815	SREBF1
ENST00000355819	CLEC9A
ENST00000355824	ZNF483
ENST00000355826	MIB2
ENST00000355832	ERCC6
ENST00000355836	HNRNPAB
ENST00000355837	GARS1-DT
ENST00000355839	MMS19
ENST00000355842	ADD1
ENST00000355848	C1D
ENST00000355852	PCBP4
ENST00000355854	CAB39L
ENST00000355857	DBI
ENST00000355893	MLF1
ENST00000355897	GPR160
ENST00000355898	ZNF507
ENST00000355899	PLS3
ENST00000355904	GTF2E2
ENST00000355917	DTNBP1
ENST00000355928	LCK
ENST00000355937	PRELID3B
ENST00000355938	ATP5MC1
ENST00000355943	SLC25A46
ENST00000355946	SH3PXD2A
ENST00000355951	TCAF1
ENST00000355956	ADAM15
ENST00000355957	STX16
ENST00000355961	PORCN
ENST00000355968	PPIA
ENST00000355969	ZGPAT
ENST00000355973	GABBR1
ENST00000355977	MIER1
ENST00000355992	DDX19B
ENST00000355994	MBP
ENST00000355999	STK39
ENST00000356000	RTN3
ENST00000356003	WWP2
ENST00000356016	LCOR
ENST00000356025	SIRPA
ENST00000356033	JPT1
ENST00000356053	HNRNPF
ENST00000356056	MYO9A
ENST00000356057	JKAMP
ENST00000356063	PHLDB1
ENST00000356064	ARFIP1
ENST00000356073	TCF4
ENST00000356079	CYP20A1
ENST00000356080	ADD3
ENST00000356083	COL27A1
ENST00000356090	NCDN
ENST00000356091	NPEPL1
ENST00000356098	ARSA
ENST00000356100	PTPRT
ENST00000356107	TJP1
ENST00000356109	ZNF44
ENST00000356113	LIPC
ENST00000356116	ACSL5
ENST00000356124	SUOX
ENST00000356126	PSMD12
ENST00000356136	UVRAG
ENST00000356141	NPAS3
ENST00000356150	SH3YL1
ENST00000356151	PXK
ENST00000356178	ZNF527
ENST00000356183	GTF3C1
ENST00000356185	SUPT20H
ENST00000356187	RNH1
ENST00000356189	ACBD7
ENST00000356200	CDK11A
ENST00000356205	SLC39A1
ENST00000356207	FGFR1
ENST00000356208	RBM38
ENST00000356220	DCX
ENST00000356221	CDC16
ENST00000356226	FGFR2
ENST00000356231	CDAN1
ENST00000356232	UBA5
ENST00000356244	RANGAP1
ENST00000356245	G3BP1
ENST00000356249	CEMIP
ENST00000356260	SDAD1
ENST00000356264	AMPH
ENST00000356284	SMOC2
ENST00000356286	RBCK1
ENST00000356297	PXDNL
ENST00000356300	JPH4
ENST00000356303	EEF1A1
ENST00000356309	NCAPG2
ENST00000356311	SPACA9
ENST00000356321	ZNF770
ENST00000356327	PLD1
ENST00000356338	MYO5A
ENST00000356341	PAK1
ENST00000356346	PLEC
ENST00000356347	ZNF876P
ENST00000356348	KPNA5
ENST00000356352	UPF2
ENST00000356357	AREL1
ENST00000356362	PUS7
ENST00000356387	ORAI2
ENST00000356388	SPRED2
ENST00000356392	ODAD3
ENST00000356396	LSS
ENST00000356401	ARIH2
ENST00000356404	PITPNM1
ENST00000356406	ACOX3
ENST00000356413	IGBP1
ENST00000356432	MPG
ENST00000356433	DLL3
ENST00000356436	TBC1D7
ENST00000356443	MYOM1
ENST00000356447	THRB
ENST00000356448	ARHGEF26
ENST00000356450	NUDT10
ENST00000356454	SOWAHC
ENST00000356457	ASPH
ENST00000356458	EML6
ENST00000356467	FAM168A
ENST00000356487	GPI
ENST00000356488	SPATA20
ENST00000356489	BCKDHB
ENST00000356493	STOML2
ENST00000356504	GABRA2
ENST00000356508	PLD3
ENST00000356509	GMNN
ENST00000356511	PPIE
ENST00000356518	ADAM33
ENST00000356521	ZNG1A
ENST00000356530	H2BC7
ENST00000356535	FABP7
ENST00000356537	CCDC25
ENST00000356554	MAN1A2
ENST00000356575	MEGF6
ENST00000356576	COG6
ENST00000356577	SON
ENST00000356584	ZNF772
ENST00000356591	APOLD1
ENST00000356592	GABRG2
ENST00000356599	DTNB
ENST00000356607	PEX14
ENST00000356609	SLC30A10
ENST00000356613	ARC
ENST00000356628	NRARP
ENST00000356634	KDM1A
ENST00000356637	OSCP1
ENST00000356638	GANAB
ENST00000356640	KCNIP2
ENST00000356641	ARHGEF12
ENST00000356644	SESN1
ENST00000356648	JTB
ENST00000356657	FDPS
ENST00000356660	BDNF
ENST00000356663	TMEM259
ENST00000356674	HNRNPA2B1
ENST00000356683	ELP5
ENST00000356684	FLVCR1-DT
ENST00000356688	SEPTIN10
ENST00000356689	S100PBP
ENST00000356696	FOLH1
ENST00000356698	RSPO3
ENST00000356708	ATP5F1C
ENST00000356709	BTN2A2
ENST00000356711	MYO16
ENST00000356713	CNNM1
ENST00000356714	NUDT1
ENST00000356716	MYNN
ENST00000356721	SIAH1
ENST00000356725	ZNF790
ENST00000356731	HNRNPH1
ENST00000356736	SLC39A8
ENST00000356738	APBB3
ENST00000356752	NDRG4
ENST00000356763	PIK3R4
ENST00000356764	PPP1R12B
ENST00000356766	PIWIL2
ENST00000356769	NACA
ENST00000356770	PBRM1
ENST00000356784	TAF7L
ENST00000356785	APBB1IP
ENST00000356786	CCDC88B
ENST00000356792	EDRF1
ENST00000356797	ARL4A
ENST00000356799	RNF146
ENST00000356805	SPTBN1
ENST00000356824	ARMCX2
ENST00000356825	SMAD2
ENST00000356828	BLTP3B
ENST00000356834	TBC1D9B
ENST00000356839	ACADVL
ENST00000356840	MYLIP
ENST00000356842	BCL11A
ENST00000356847	GOLGA4
ENST00000356853	NHEJ1
ENST00000356859	VEZT
ENST00000356860	CACNA2D1
ENST00000356861	TNPO2
ENST00000356876	TNFRSF25
ENST00000356878	PCDHA7
ENST00000356884	BICD2
ENST00000356889	FIGNL1
ENST00000356891	C12orf29
ENST00000356892	SASH3
ENST00000356917	CREM
ENST00000356921	SLC8A3
ENST00000356924	ABCD4
ENST00000356928	SLITRK4
ENST00000356929	ZNF708
ENST00000356940	RAB18
ENST00000356942	GPM6B
ENST00000356948	PTBP1
ENST00000356955	ADAM15
ENST00000356956	IGF2R
ENST00000356958	ZNF585A
ENST00000356970	CLCC1
ENST00000356971	CILK1
ENST00000356976	PICK1
ENST00000356978	CALM1
ENST00000356986	KLRG1
ENST00000356990	RNF19B
ENST00000356994	SCRIB
ENST00000356998	MFNG
ENST00000357002	ZNF254
ENST00000357003	ADPRH
ENST00000357006	ZBTB14
ENST00000357008	CHD4
ENST00000357028	MED27
ENST00000357033	DMD
ENST00000357036	ELN
ENST00000357037	CAVIN1
ENST00000357039	PEX2
ENST00000357041	OSBPL1A
ENST00000357048	CAPN10
ENST00000357052	RAB4B
ENST00000357058	RNF38
ENST00000357060	CFAP43
ENST00000357063	LMO7
ENST00000357065	HNRNPF
ENST00000357066	MOB3A
ENST00000357067	DCTD
ENST00000357071	ECE1
ENST00000357077	ANK2
ENST00000357081	AGTPBP1
ENST00000357083	ELAVL4
ENST00000357085	TRIM38
ENST00000357103	ADIPOR2
ENST00000357115	LRBA
ENST00000357118	NRP2
ENST00000357119	ZGPAT
ENST00000357121	OCRL
ENST00000357122	SPAG9
ENST00000357134	NELL1
ENST00000357137	XPNPEP3
ENST00000357146	PSMD12
ENST00000357154	SPOCK3
ENST00000357156	DYNLRB1
ENST00000357162	VPS13B
ENST00000357164	GM2A
ENST00000357166	ZDHHC9
ENST00000357167	ABTB3
ENST00000357172	CEPT1
ENST00000357175	PWWP3B
ENST00000357179	TOP3B
ENST00000357182	ZMYM6
ENST00000357183	RAET1E
ENST00000357195	BCL11B
ENST00000357203	C3orf18
ENST00000357206	ZFYVE9
ENST00000357207	TRAPPC11
ENST00000357219	TMEM217
ENST00000357227	CDK16
ENST00000357232	DCHS2
ENST00000357234	IRF5
ENST00000357242	TBC1D8B
ENST00000357244	RC3H2
ENST00000357249	KCNQ2
ENST00000357254	ZNF23
ENST00000357258	ZBTB20
ENST00000357260	INKA2
ENST00000357266	FKBP5
ENST00000357275	DBNDD2
ENST00000357276	SMARCAL1
ENST00000357277	REPS2
ENST00000357296	PAOX
ENST00000357308	GFPT1
ENST00000357311	SRPK2
ENST00000357324	ATP13A1
ENST00000357328	ZNF248
ENST00000357336	ANKRD20A5P
ENST00000357337	MYCBP2
ENST00000357338	DLK2
ENST00000357339	FAS
ENST00000357345	SYNJ1
ENST00000357348	RTF2
ENST00000357355	ADGRE5
ENST00000357360	LAGE3
ENST00000357362	MDGA2
ENST00000357365	ENTR1
ENST00000357375	SIGLEC10
ENST00000357376	RTN4
ENST00000357387	RICTOR
ENST00000357388	SMC4
ENST00000357390	MFN1
ENST00000357394	ERGIC3
ENST00000357401	CYYR1-AS1
ENST00000357402	MVP
ENST00000357419	ABHD11
ENST00000357428	USP33
ENST00000357429	C7orf50
ENST00000357430	ACSL3
ENST00000357440	SLC29A2
ENST00000357444	RABGAP1L
ENST00000357447	FRMD4A
ENST00000357460	HOMEZ
ENST00000357461	TMEM229B
ENST00000357464	TENT4B
ENST00000357472	MBNL1
ENST00000357474	ECE2
ENST00000357479	STRN3
ENST00000357480	NFE2L1
ENST00000357484	ARPIN
ENST00000357485	ARID5A
ENST00000357489	ZNF451
ENST00000357491	ZNF43
ENST00000357495	HNRNPA1L2
ENST00000357496	QRICH1
ENST00000357500	POP5
ENST00000357502	ZNF74
ENST00000357508	ARMH1
ENST00000357512	ZNF92
ENST00000357519	FIBP
ENST00000357525	PLN
ENST00000357529	RIMKLB
ENST00000357533	TRPM3
ENST00000357537	GPALPP1
ENST00000357540	ZFYVE27
ENST00000357545	SPOCK3
ENST00000357552	SYCP2
ENST00000357558	CIZ1
ENST00000357559	FXR1
ENST00000357560	APBB3
ENST00000357563	SETD3
ENST00000357574	WDR7
ENST00000357575	SLC66A2
ENST00000357578	ALDH5A1
ENST00000357582	MAP3K6
ENST00000357585	SSTR2
ENST00000357586	AP1B1
ENST00000357590	SLC37A4
ENST00000357599	SEMA5B
ENST00000357602	IPO5
ENST00000357604	UPF2
ENST00000357606	DNAJC14
ENST00000357613	TMEM170A
ENST00000357618	HFE
ENST00000357628	POT1
ENST00000357631	LRRC20
ENST00000357635	FAM219B
ENST00000357637	PIGN
ENST00000357640	DENND2D
ENST00000357641	BRPF3
ENST00000357650	SLC30A7
ENST00000357658	SZT2
ENST00000357674	DLG1
ENST00000357681	ATP2B4
ENST00000357685	BCO2
ENST00000357692	MIER1
ENST00000357700	ASB13
ENST00000357701	MYBPC2
ENST00000357702	SAP130
ENST00000357710	PSEN1
ENST00000357714	CD46
ENST00000357716	GRM7
ENST00000357721	ETFBKMT
ENST00000357724	NTRK3
ENST00000357727	CREB5
ENST00000357730	SLC6A9
ENST00000357731	NEGR1
ENST00000357732	RTN4
ENST00000357736	MAFG
ENST00000357743	GOLGA7
ENST00000357749	CHM
ENST00000357750	HYAL2
ENST00000357758	DDHD1
ENST00000357765	UNC50
ENST00000357774	ZNF98
ENST00000357783	PHTF1
ENST00000357785	NRP2
ENST00000357790	RPLP1
ENST00000357796	NPIPB9
ENST00000357797	OGA
ENST00000357799	SGO2
ENST00000357802	RRP7BP
ENST00000357814	NAT9
ENST00000357816	AMER2
ENST00000357847	AIG1
ENST00000357849	COPS5
ENST00000357852	SFI1
ENST00000357854	G3BP2
ENST00000357857	CLN3
ENST00000357864	ZNF655
ENST00000357865	STMN1
ENST00000357877	SEMA4F
ENST00000357880	LINC01554
ENST00000357899	ZBTB44
ENST00000357901	ZNF441
ENST00000357903	APP
ENST00000357917	RHOBTB1
ENST00000357922	ASIC3
ENST00000357947	TLL2
ENST00000357949	SERTAD1
ENST00000357955	MAPKAPK3
ENST00000357967	ERI2
ENST00000357970	BIN1
ENST00000357975	MIR9-1HG
ENST00000357984	TMUB2
ENST00000357988	PHF8
ENST00000357992	ELK4
ENST00000357997	ANKLE2
ENST00000357998	FKTN
ENST00000358005	CCDC32
ENST00000358007	DDX47
ENST00000358008	AIMP1
ENST00000358011	C1orf109
ENST00000358015	RAD23B
ENST00000358022	TUSC1
ENST00000358024	TMCC2
ENST00000358029	STX16
ENST00000358038	KCNIP2
ENST00000358039	ST7L
ENST00000358053	OSBPL2
ENST00000358055	SLC4A3
ENST00000358056	GMFB
ENST00000358064	H4C16
ENST00000358065	SETMAR
ENST00000358066	SEMA6D
ENST00000358067	ZNF329
ENST00000358070	DCX
ENST00000358075	MAGT1
ENST00000358097	CYP2D7
ENST00000358102	NR3C2
ENST00000358110	RGR
ENST00000358117	MPPED2
ENST00000358130	HMGN5
ENST00000358131	TOX2
ENST00000358144	CNTNAP3
ENST00000358147	WDSUB1
ENST00000358149	ZNF346
ENST00000358151	ZNF483
ENST00000358154	METTL9
ENST00000358156	SRSF2
ENST00000358157	S1PR3
ENST00000358160	GRAMD1C
ENST00000358171	SERPINH1
ENST00000358181	CHD3
ENST00000358187	ITPRIP
ENST00000358196	GAD1
ENST00000358201	RABEP2
ENST00000358204	TES
ENST00000358207	SMARCAL1
ENST00000358208	SRC
ENST00000358214	DNM1L
ENST00000358215	GMPPA
ENST00000358227	DMAC1
ENST00000358230	TMBIM4
ENST00000358232	ELP2
ENST00000358242	DMTN
ENST00000358246	MS4A7
ENST00000358252	TNKS1BP1
ENST00000358273	NF1
ENST00000358290	HSD17B11
ENST00000358293	FAM217B
ENST00000358295	TAFA5
ENST00000358296	ZNF100
ENST00000358299	ICA1L
ENST00000358303	ZC3HC1
ENST00000358308	ARHGAP19
ENST00000358309	CX3CR1
ENST00000358314	PPHLN1
ENST00000358316	KCNMB2
ENST00000358321	SUSD2
ENST00000358337	WDR55
ENST00000358344	HNRNPAB
ENST00000358350	FRYL
ENST00000358355	USP20
ENST00000358358	ECHDC2
ENST00000358359	PPIP5K2
ENST00000358365	RHOT1
ENST00000358367	HNRNPLL
ENST00000358368	XAB2
ENST00000358372	WTAP
ENST00000358377	DCAF4
ENST00000358380	KIF13A
ENST00000358385	ATL1
ENST00000358387	TXNDC15
ENST00000358389	CNOT3
ENST00000358395	RNF24
ENST00000358399	GDA
ENST00000358402	MAX
ENST00000358406	GSTK1
ENST00000358410	DNA2
ENST00000358430	TXLNB
ENST00000358431	KIAA1671
ENST00000358432	EPHA2
ENST00000358435	TOMM7
ENST00000358438	POLR2J2
ENST00000358441	ARMC8
ENST00000358460	FAM104B
ENST00000358461	AFAP1
ENST00000358465	TRIM33
ENST00000358470	STAT4
ENST00000358476	POGZ
ENST00000358487	FGFR2
ENST00000358491	ZNF429
ENST00000358495	RAD52
ENST00000358502	APOL2
ENST00000358514	PSMB10
ENST00000358517	PLEKHG1
ENST00000358525	SLC6A20
ENST00000358527	EXO5
ENST00000358528	CSDE1
ENST00000358531	ARHGAP19
ENST00000358536	PLXNB1
ENST00000358540	PTPN5
ENST00000358548	TPD52L2
ENST00000358550	SIPA1L1
ENST00000358552	NFIX
ENST00000358572	TMA16
ENST00000358575	FIP1L1
ENST00000358582	ZNF781
ENST00000358595	ARNT
ENST00000358597	CELF1
ENST00000358598	PRKAR1A
ENST00000358600	ADGRE5
ENST00000358602	ANKRD17
ENST00000358604	ZNG1B
ENST00000358607	REX1BD
ENST00000358625	WDR5
ENST00000358632	CYP11A1
ENST00000358635	ELF2
ENST00000358647	GIMAP5
ENST00000358649	PASK
ENST00000358655	WARS1
ENST00000358664	MAX
ENST00000358666	UBL5
ENST00000358675	ENAH
ENST00000358677	SPATS2L
ENST00000358678	MRPL42
ENST00000358679	SLAIN1
ENST00000358681	EXT2
ENST00000358689	ENTPD4
ENST00000358691	HELZ
ENST00000358694	CTNND1
ENST00000358697	ZXDA
ENST00000358700	ZNF23
ENST00000358701	QSOX2
ENST00000358704	ZBTB18
ENST00000358707	CAMK2B
ENST00000358711	UCKL1
ENST00000358716	BAZ1A
ENST00000358726	SMIM7
ENST00000358730	RFX3
ENST00000358731	BDP1
ENST00000358738	ZBTB1
ENST00000358741	NLGN3
ENST00000358746	SKIC3
ENST00000358748	GPRACR
ENST00000358752	FUT4
ENST00000358755	FZD6
ENST00000358758	PRRT2
ENST00000358763	SYN3
ENST00000358768	PARD3B
ENST00000358769	PBLD
ENST00000358771	SIRPA
ENST00000358776	ACADSB
ENST00000358777	CEACAM19
ENST00000358779	CDK11A
ENST00000358780	FAM76B
ENST00000358784	GNB5
ENST00000358791	BCAS4
ENST00000358792	GTPBP3
ENST00000358807	MICAL1
ENST00000358808	CLIP1
ENST00000358812	MANEA
ENST00000358821	CNDP1
ENST00000358823	CAMSAP2
ENST00000358835	REV3L
ENST00000358849	ABCB8
ENST00000358855	NOL8
ENST00000358867	TMEM126B
ENST00000358869	FAM114A1
ENST00000358883	LPAR1
ENST00000358894	COL20A1
ENST00000358896	DUS2
ENST00000358901	VCP
ENST00000358912	PELI1
ENST00000358919	DLC1
ENST00000358923	PDE4D
ENST00000358932	CCNB1IP1
ENST00000358933	EDC4
ENST00000358935	MARCHF5
ENST00000358939	DPP8
ENST00000358951	RAB3GAP2
ENST00000358965	NUMA1
ENST00000358966	GGPS1
ENST00000358971	SEPSECS
ENST00000358987	ZNF763
ENST00000359003	NCOA6
ENST00000359013	TGFBR2
ENST00000359015	MAP3K5
ENST00000359028	AKAP9
ENST00000359031	GABPB1
ENST00000359032	AP2A1
ENST00000359035	ZNF511
ENST00000359039	KLHL9
ENST00000359042	C17orf80
ENST00000359044	ZNF574
ENST00000359052	SMARCAD1
ENST00000359060	SSU72
ENST00000359062	PDE3A
ENST00000359082	SHANK1
ENST00000359092	AXL
ENST00000359107	MTHFD2L
ENST00000359114	NOL12
ENST00000359117	MLF1
ENST00000359120	SH3RF2
ENST00000359125	KCNQ2
ENST00000359130	PIGK
ENST00000359139	PPP6R2
ENST00000359140	ECE2
ENST00000359142	ATP2B1
ENST00000359149	ATP2B3
ENST00000359152	SYTL2
ENST00000359154	WWP2
ENST00000359156	CD163
ENST00000359158	ANKRD12
ENST00000359161	RFX2
ENST00000359171	NUP98
ENST00000359172	AHCYL1
ENST00000359175	SPTSSB
ENST00000359187	GOLGA8A
ENST00000359188	ABI1
