gene_name	canonical_iso_idx	canonical_iso_id	canonical_source
ENSG00000285612	17737	ENST00000647653	Ensembl
ENSG00000285631	17738	ENST00000647973	Ensembl
ENSG00000285634			no_CDS
ENSG00000285637	17741	ENST00000649120	Ensembl
ENSG00000285646			no_CDS
ENSG00000285664			no_CDS
ENSG00000285669	17745	ENST00000649628	Ensembl
ENSG00000285679			no_CDS
ENSG00000285680	17747	ENST00000667130	Ensembl
ENSG00000285693			no_CDS
ENSG00000285704	17749	ENST00000648642	Ensembl
ENSG00000285728			no_CDS
ENSG00000285739	17751	ENST00000647581	Ensembl
ENSG00000285756	17752	ENST00000662024	longest_CDS
ENSG00000285758			no_CDS
ENSG00000285769			no_CDS
ENSG00000285796	17761	ENST00000647856	Ensembl
ENSG00000285829	17762	ENST00000648357	Ensembl
ENSG00000285841	17763	ENST00000648190	Ensembl
ENSG00000285847	17764	ENST00000657103	longest_CDS
ENSG00000285852	17765	ENST00000647925	Ensembl
ENSG00000285884	17766	ENST00000649715	Ensembl
ENSG00000285886	17767	ENST00000648049	Ensembl
ENSG00000285907	17768	ENST00000648454	longest_CDS
ENSG00000285969	17769	ENST00000649475	Ensembl
ENSG00000285973			no_CDS
ENSG00000285976	17771	ENST00000370651	Ensembl
ENSG00000285979	17773	ENST00000649140	Ensembl
ENSG00000285980	17774	ENST00000648604	longest_CDS
ENSG00000286000	17775	ENST00000651012	Ensembl
ENSG00000286024			no_CDS
ENSG00000286067	17777	ENST00000651205	Ensembl
ENSG00000286071			no_CDS
ENSG00000286072	17779	transcript130859.chrX.nnic	longest_CDS
ENSG00000286084	17784	ENST00000701429	Ensembl
ENSG00000286116	17785	ENST00000651408	Ensembl
ENSG00000286118	17786	ENST00000650740	Ensembl
ENSG00000286125	17794	ENST00000599726	longest_CDS
ENSG00000286153			no_CDS
ENSG00000286159	17796	ENST00000650933	Ensembl
ENSG00000286162	17799	ENST00000661858	Ensembl
ENSG00000286176			no_CDS
ENSG00000286177	17802	ENST00000651374	Ensembl
ENSG00000286190	17803	ENST00000568641	MANE
ENSG00000286207	17804	ENST00000650944	Ensembl
ENSG00000286241	17805	ENST00000652566	Ensembl
ENSG00000286245	17806	ENST00000652152	Ensembl
ENSG00000286263	17807	ENST00000651370	Ensembl
ENSG00000286264	17808	ENST00000652762	MANE
ENSG00000286269	17809	ENST00000650758	Ensembl
ENSG00000286279	17811	ENST00000661804	Ensembl
ENSG00000286282	17812	ENST00000670132	Ensembl
ENSG00000286286			no_CDS
ENSG00000286288	17815	transcript1119.chr20.nnic	longest_CDS
ENSG00000286293	17816	ENST00000667754	Ensembl
ENSG00000286307	17817	ENST00000656551	Ensembl
ENSG00000286310	17818	ENST00000666061	Ensembl
ENSG00000286313	17819	ENST00000655005	Ensembl
ENSG00000286318	17820	ENST00000668733	Ensembl
ENSG00000286327	17821	ENST00000663390	Ensembl
ENSG00000286340	17822	ENST00000665268	longest_CDS
ENSG00000286341	17823	ENST00000665104	Ensembl
ENSG00000286342	17825	ENST00000663172	Ensembl
ENSG00000286348	17828	ENST00000671242	Ensembl
ENSG00000286353	17829	ENST00000666932	Ensembl
ENSG00000286358	17830	ENST00000652985	Ensembl
ENSG00000286364	17831	ENST00000661640	Ensembl
ENSG00000286366	17832	ENST00000654639	Ensembl
ENSG00000286373	17833	ENST00000654322	Ensembl
ENSG00000286378	17834	ENST00000658878	Ensembl
ENSG00000286379	17835	ENST00000657488	Ensembl
ENSG00000286388	17836	ENST00000656081	Ensembl
ENSG00000286391	17837	ENST00000666466	Ensembl
ENSG00000286402	17840	ENST00000668912	Ensembl
ENSG00000286403	17841	ENST00000657350	Ensembl
ENSG00000286408	17842	ENST00000665702	Ensembl
ENSG00000286415			no_CDS
ENSG00000286418	17844	ENST00000669753	Ensembl
ENSG00000286427			no_CDS
ENSG00000286428	17846	ENST00000671261	Ensembl
ENSG00000286438	17847	ENST00000664029	Ensembl
ENSG00000286439	17848	transcript19879.chr10.nnic	longest_CDS
ENSG00000286446	17855	transcript71035.chr13.nnic	longest_CDS
ENSG00000286447	17856	ENST00000662485	Ensembl
ENSG00000286450	17857	ENST00000668347	Ensembl
ENSG00000286471	17858	ENST00000660715	Ensembl
ENSG00000286472	17859	transcript31394.chr20.nnic	longest_CDS
ENSG00000286481	17861	ENST00000657880	Ensembl
ENSG00000286482	17862	ENST00000655601	Ensembl
ENSG00000286487			no_CDS
ENSG00000286502	17864	ENST00000666389	Ensembl
ENSG00000286504	17865	ENST00000656887	Ensembl
ENSG00000286520	17866	ENST00000653672	Ensembl
ENSG00000286523	17867	ENST00000658930	longest_CDS
ENSG00000286525	17869	ENST00000659636	Ensembl
ENSG00000286530			no_CDS
ENSG00000286541			no_CDS
ENSG00000286544	17873	ENST00000665508	Ensembl
ENSG00000286545	17874	ENST00000662099	Ensembl
ENSG00000286593	17875	ENST00000671044	Ensembl
ENSG00000286623	17876	ENST00000666479	Ensembl
ENSG00000286625	17877	ENST00000668718	Ensembl
ENSG00000286638	17878	ENST00000660900	Ensembl
ENSG00000286639			no_CDS
ENSG00000286641	17880	ENST00000668736	Ensembl
ENSG00000286647	17881	ENST00000653057	Ensembl
ENSG00000286650	17882	ENST00000664768	Ensembl
ENSG00000286654	17883	ENST00000661235	Ensembl
ENSG00000286658	17884	ENST00000664024	Ensembl
ENSG00000286662			no_CDS
ENSG00000286666	17886	ENST00000655369	Ensembl
ENSG00000286667	17887	ENST00000662087	Ensembl
ENSG00000286675	17889	ENST00000661869	Ensembl
ENSG00000286681	17890	ENST00000664211	Ensembl
ENSG00000286684	17891	ENST00000653666	Ensembl
ENSG00000286685			no_CDS
ENSG00000286695			no_CDS
ENSG00000286705	17894	ENST00000653800	Ensembl
ENSG00000286742			no_CDS
ENSG00000286746	17896	ENST00000655229	longest_CDS
ENSG00000286749	17901	ENST00000663819	Ensembl
ENSG00000286753	17902	ENST00000669435	Ensembl
ENSG00000286756			no_CDS
ENSG00000286757	17905	ENST00000670575	Ensembl
ENSG00000286760	17907	ENST00000659081	Ensembl
ENSG00000286771	17909	ENST00000666597	Ensembl
ENSG00000286781	17910	ENST00000662277	Ensembl
ENSG00000286782	17911	ENST00000662507	Ensembl
ENSG00000286786	17912	ENST00000661802	Ensembl
ENSG00000286787	17915	ENST00000664648	Ensembl
ENSG00000286808	17917	ENST00000667915	Ensembl
ENSG00000286813	17918	ENST00000655674	Ensembl
ENSG00000286817	17919	ENST00000661203	Ensembl
ENSG00000286819	17920	ENST00000661520	Ensembl
ENSG00000286828	17921	ENST00000654632	Ensembl
ENSG00000286833	17922	ENST00000666693	Ensembl
ENSG00000286834	17925	ENST00000654577	Ensembl
ENSG00000286835	17926	ENST00000658405	Ensembl
ENSG00000286863	17927	ENST00000665984	Ensembl
ENSG00000286867	17928	ENST00000666573	Ensembl
ENSG00000286876	17929	ENST00000659573	Ensembl
ENSG00000286885			no_CDS
ENSG00000286889	17931	ENST00000670545	Ensembl
ENSG00000286891			no_CDS
ENSG00000286896	17936	ENST00000653387	longest_CDS
ENSG00000286899	17937	ENST00000655341	Ensembl
ENSG00000286909	17938	ENST00000667447	Ensembl
ENSG00000286928	17939	ENST00000666324	Ensembl
ENSG00000286931	17940	ENST00000658653	Ensembl
ENSG00000286934	17941	ENST00000666533	Ensembl
ENSG00000286939	17942	ENST00000671360	Ensembl
ENSG00000286943	17944	ENST00000655254	Ensembl
ENSG00000286954	17945	ENST00000660833	Ensembl
ENSG00000286955	17946	ENST00000659972	Ensembl
ENSG00000286957	17947	ENST00000653281	Ensembl
ENSG00000286961			no_CDS
ENSG00000286970	17952	ENST00000654896	Ensembl
ENSG00000286984	17953	ENST00000668057	Ensembl
ENSG00000286990	17954	ENST00000657505	Ensembl
ENSG00000286992	17955	ENST00000688726	longest_CDS
ENSG00000286994	17956	ENST00000652838	Ensembl
ENSG00000287001	17958	ENST00000660128	longest_CDS
ENSG00000287038	17959	ENST00000689379	longest_CDS
ENSG00000287044	17960	ENST00000659932	Ensembl
ENSG00000287059	17961	ENST00000661964	Ensembl
ENSG00000287089	17962	ENST00000664739	Ensembl
ENSG00000287095	17963	ENST00000666760	Ensembl
ENSG00000287100			no_CDS
ENSG00000287104	17965	ENST00000664676	Ensembl
ENSG00000287126	17966	ENST00000656939	Ensembl
ENSG00000287134	17967	ENST00000662638	Ensembl
ENSG00000287149	17968	ENST00000652826	Ensembl
ENSG00000287160	17971	ENST00000654625	Ensembl
ENSG00000287168			no_CDS
ENSG00000287170	17973	ENST00000666966	Ensembl
ENSG00000287172			no_CDS
ENSG00000287180	17975	ENST00000656848	Ensembl
ENSG00000287184	17976	ENST00000668389	Ensembl
ENSG00000287185			no_CDS
ENSG00000287192	17978	ENST00000669329	Ensembl
ENSG00000287193	17979	ENST00000658363	Ensembl
ENSG00000287195	17980	ENST00000654339	Ensembl
ENSG00000287200	17981	ENST00000656936	Ensembl
ENSG00000287215	17983	ENST00000669760	Ensembl
ENSG00000287222			no_CDS
ENSG00000287225	17986	ENST00000663363	Ensembl
ENSG00000287226			no_CDS
ENSG00000287247	17988	ENST00000653840	Ensembl
ENSG00000287263	17989	ENST00000659142	Ensembl
ENSG00000287273	17990	transcript134142.chr3.nnic	longest_CDS
ENSG00000287277	17994	ENST00000666057	longest_CDS
ENSG00000287283	17995	ENST00000656012	Ensembl
ENSG00000287291	17996	ENST00000654007	Ensembl
ENSG00000287299	17999	ENST00000655656	Ensembl
ENSG00000287300	18001	ENST00000662517	Ensembl
ENSG00000287315	18002	ENST00000653257	Ensembl
ENSG00000287338			no_CDS
ENSG00000287340	18005	ENST00000661083	Ensembl
ENSG00000287343	18006	ENST00000662450	Ensembl
ENSG00000287354	18007	ENST00000670026	Ensembl
ENSG00000287364	18011	ENST00000658976	Ensembl
ENSG00000287368			no_CDS
ENSG00000287372			no_CDS
ENSG00000287378			no_CDS
ENSG00000287380	18015	ENST00000670368	Ensembl
ENSG00000287381	18016	ENST00000657182	Ensembl
ENSG00000287385	18017	ENST00000661958	Ensembl
ENSG00000287405	18018	ENST00000653060	Ensembl
ENSG00000287425	18019	ENST00000660751	Ensembl
ENSG00000287433	18020	ENST00000662866	Ensembl
ENSG00000287445	18021	ENST00000666901	Ensembl
ENSG00000287474	18022	ENST00000670606	Ensembl
ENSG00000287475	18023	ENST00000670831	Ensembl
ENSG00000287477	18024	ENST00000660705	Ensembl
ENSG00000287493	18025	ENST00000653866	Ensembl
ENSG00000287498	18026	ENST00000664474	Ensembl
ENSG00000287513	18027	ENST00000653014	Ensembl
ENSG00000287514	18029	ENST00000669987	Ensembl
ENSG00000287519	18031	ENST00000670154	Ensembl
ENSG00000287527	18032	ENST00000663050	Ensembl
ENSG00000287536	18033	ENST00000652952	Ensembl
ENSG00000287550	18035	ENST00000656215	Ensembl
ENSG00000287553	18037	ENST00000670012	Ensembl
ENSG00000287555			no_CDS
ENSG00000287558	18039	ENST00000659713	Ensembl
ENSG00000287559	18040	ENST00000659730	Ensembl
ENSG00000287562	18041	ENST00000664457	Ensembl
ENSG00000287569	18042	ENST00000668826	Ensembl
ENSG00000287574	18043	ENST00000658337	Ensembl
ENSG00000287578			no_CDS
ENSG00000287594	18045	ENST00000686164	Ensembl
ENSG00000287595	18046	ENST00000687092	Ensembl
ENSG00000287600	18048	ENST00000662823	Ensembl
ENSG00000287609	18049	ENST00000667935	Ensembl
ENSG00000287616			no_CDS
ENSG00000287623	18051	ENST00000669128	Ensembl
ENSG00000287630	18052	ENST00000662767	Ensembl
ENSG00000287646	18053	ENST00000666381	Ensembl
ENSG00000287647	18054	ENST00000666710	Ensembl
ENSG00000287655	18055	ENST00000669057	Ensembl
ENSG00000287670	18056	ENST00000662935	Ensembl
ENSG00000287677			no_CDS
ENSG00000287679	18060	ENST00000658037	Ensembl
ENSG00000287690	18061	ENST00000667538	Ensembl
ENSG00000287697	18062	ENST00000670650	Ensembl
ENSG00000287700			no_CDS
ENSG00000287705	18064	ENST00000656981	Ensembl
ENSG00000287706	18065	ENST00000659139	Ensembl
ENSG00000287710	18066	ENST00000655617	Ensembl
ENSG00000287717	18067	ENST00000664970	Ensembl
ENSG00000287720	18068	ENST00000658668	longest_CDS
ENSG00000287727	18069	ENST00000663738	Ensembl
ENSG00000287733	18070	ENST00000670978	Ensembl
ENSG00000287737	18073	ENST00000663689	Ensembl
ENSG00000287743	18075	ENST00000658681	Ensembl
ENSG00000287749	18076	ENST00000669342	Ensembl
ENSG00000287757	18077	ENST00000668079	Ensembl
ENSG00000287759			no_CDS
ENSG00000287760	18080	ENST00000666035	Ensembl
ENSG00000287769	18081	ENST00000660864	Ensembl
ENSG00000287778			no_CDS
ENSG00000287783	18084	ENST00000662579	Ensembl
ENSG00000287792	18085	ENST00000659569	Ensembl
ENSG00000287798	18086	ENST00000655829	Ensembl
ENSG00000287811	18087	ENST00000671258	Ensembl
ENSG00000287812	18090	ENST00000665743	Ensembl
ENSG00000287814	18091	ENST00000660356	Ensembl
ENSG00000287815	18092	ENST00000661689	Ensembl
ENSG00000287817	18093	ENST00000665497	Ensembl
ENSG00000287825	18094	ENST00000667155	Ensembl
ENSG00000287839	18095	transcript242092.chr1.nic	longest_CDS
ENSG00000287844	18096	ENST00000662470	Ensembl
ENSG00000287862			no_CDS
ENSG00000287875			no_CDS
ENSG00000287879	18099	ENST00000655769	Ensembl
ENSG00000287887	18100	ENST00000662637	Ensembl
ENSG00000287900	18102	ENST00000654516	Ensembl
ENSG00000287901	18103	ENST00000658643	Ensembl
ENSG00000287916			no_CDS
ENSG00000287917			no_CDS
ENSG00000287918	18106	ENST00000668689	Ensembl
ENSG00000287920	18107	ENST00000664890	Ensembl
ENSG00000287925			no_CDS
ENSG00000287933	18109	ENST00000663064	Ensembl
ENSG00000287961	18110	ENST00000668031	Ensembl
ENSG00000287971	18111	ENST00000664151	Ensembl
ENSG00000287978	18112	ENST00000660431	Ensembl
ENSG00000287979	18113	ENST00000664186	Ensembl
ENSG00000287989	18114	ENST00000660823	Ensembl
ENSG00000288002	18115	ENST00000654773	Ensembl
ENSG00000288011	18117	ENST00000669855	Ensembl
ENSG00000288012	18119	ENST00000660738	Ensembl
ENSG00000288013	18120	ENST00000653403	longest_CDS
ENSG00000288025	18121	ENST00000664814	Ensembl
ENSG00000288045	18122	ENST00000657782	Ensembl
ENSG00000288049	18123	ENST00000652994	Ensembl
ENSG00000288054	18125	ENST00000668291	Ensembl
ENSG00000288061			no_CDS
ENSG00000288062	18129	ENST00000655112	Ensembl
ENSG00000288075			no_CDS
ENSG00000288087			no_CDS
ENSG00000288091	18132	transcript308323.chr2.nnic	longest_CDS
ENSG00000288093	18137	ENST00000667751	Ensembl
ENSG00000288107	18138	ENST00000656338	longest_CDS
ENSG00000288110	18139	ENST00000653453	Ensembl
ENSG00000288156	18140	ENST00000672226	Ensembl
ENSG00000288187	18141	ENST00000671789	Ensembl
ENSG00000288253			no_CDS
ENSG00000288398	18143	ENST00000671994	Ensembl
ENSG00000288523	18144	ENST00000668325	Ensembl
ENSG00000288531	18145	ENST00000661463	Ensembl
ENSG00000288538	18147	ENST00000656562	Ensembl
ENSG00000288540	18148	ENST00000673993	Ensembl
ENSG00000288553	18149	transcript36234.chr2.nnic	longest_CDS
ENSG00000288557	18150	ENST00000664978	Ensembl
ENSG00000288563	18151	ENST00000673949	Ensembl
ENSG00000288577	18152	ENST00000673815	Ensembl
ENSG00000288586	18153	ENST00000673624	Ensembl
ENSG00000288612			no_CDS
ENSG00000288657	18155	ENST00000662361	Ensembl
ENSG00000288658	18156	ENST00000678139	MANE
ENSG00000288696	18157	ENST00000687644	longest_CDS
ENSG00000288700	18162	ENST00000460895	Ensembl
ENSG00000288728	18163	ENST00000687417	Ensembl
ENSG00000288736			no_CDS
ENSG00000288739	18165	ENST00000685479	Ensembl
ENSG00000288740	18166	ENST00000692568	Ensembl
ENSG00000288741	18167	ENST00000688442	Ensembl
ENSG00000288742	18168	ENST00000687130	Ensembl
ENSG00000288744	18169	ENST00000687513	Ensembl
ENSG00000288745	18170	ENST00000687317	Ensembl
ENSG00000288746	18171	ENST00000686382	Ensembl
ENSG00000288748	18172	ENST00000684889	Ensembl
ENSG00000288750	18173	ENST00000689023	Ensembl
ENSG00000288752	18174	ENST00000689912	Ensembl
ENSG00000288758	18175	ENST00000691200	Ensembl
ENSG00000288759	18176	ENST00000686644	Ensembl
ENSG00000288764	18177	ENST00000691156	Ensembl
ENSG00000288765	18178	ENST00000685465	Ensembl
ENSG00000288766	18179	ENST00000688375	Ensembl
ENSG00000288769			no_CDS
ENSG00000288772	18181	ENST00000686069	Ensembl
ENSG00000288778	18182	ENST00000691931	Ensembl
ENSG00000288780	18183	ENST00000690049	Ensembl
ENSG00000288792	18184	ENST00000685057	Ensembl
ENSG00000288793	18185	ENST00000689647	Ensembl
ENSG00000288794	18186	ENST00000692151	Ensembl
ENSG00000288800	18187	ENST00000684974	Ensembl
ENSG00000288802	18188	ENST00000689728	Ensembl
ENSG00000288803	18189	ENST00000685046	Ensembl
ENSG00000288804	18190	ENST00000685799	Ensembl
ENSG00000288808	18191	ENST00000693659	Ensembl
ENSG00000288810	18192	ENST00000688666	Ensembl
ENSG00000288815	18193	ENST00000687650	Ensembl
ENSG00000288818			no_CDS
ENSG00000288819	18195	ENST00000686244	Ensembl
ENSG00000288820	18196	ENST00000686300	Ensembl
ENSG00000288823	18197	ENST00000686143	Ensembl
ENSG00000288826	18198	ENST00000687221	Ensembl
ENSG00000288827	18199	ENST00000690888	Ensembl
ENSG00000288828	18200	ENST00000687285	Ensembl
ENSG00000288829	18201	ENST00000691147	Ensembl
ENSG00000288830	18202	ENST00000691954	Ensembl
ENSG00000288831			no_CDS
ENSG00000288832	18204	ENST00000689443	Ensembl
ENSG00000288833	18205	ENST00000687499	Ensembl
ENSG00000288838	18207	ENST00000690996	Ensembl
ENSG00000288839	18208	ENST00000685003	Ensembl
ENSG00000288840	18209	ENST00000692244	Ensembl
ENSG00000288845	18210	ENST00000692670	Ensembl
ENSG00000288848	18211	ENST00000690303	Ensembl
ENSG00000288850	18212	ENST00000686996	Ensembl
ENSG00000288852	18213	ENST00000688681	Ensembl
ENSG00000288855	18215	ENST00000692402	Ensembl
ENSG00000288863	18217	ENST00000693216	Ensembl
ENSG00000288866	18218	ENST00000692305	Ensembl
ENSG00000288868	18219	ENST00000685605	Ensembl
ENSG00000288871	18220	ENST00000685176	Ensembl
ENSG00000288872	18221	ENST00000688276	Ensembl
ENSG00000288875	18222	ENST00000687924	Ensembl
ENSG00000288876	18223	ENST00000691291	Ensembl
ENSG00000288881	18224	ENST00000693517	Ensembl
ENSG00000288885	18225	ENST00000693093	Ensembl
ENSG00000288888	18226	ENST00000685556	Ensembl
ENSG00000288889	18227	ENST00000686355	Ensembl
ENSG00000288890	18228	ENST00000689236	Ensembl
ENSG00000288896	18229	ENST00000688581	Ensembl
ENSG00000288897	18230	ENST00000687073	Ensembl
ENSG00000288899	18231	ENST00000688255	Ensembl
ENSG00000288904	18232	ENST00000687812	Ensembl
ENSG00000288906	18233	ENST00000692858	Ensembl
ENSG00000288907	18234	ENST00000686400	Ensembl
ENSG00000288908	18235	ENST00000693455	Ensembl
ENSG00000288909	18236	ENST00000692657	Ensembl
ENSG00000288910	18237	ENST00000688913	Ensembl
ENSG00000288911	18238	ENST00000691528	Ensembl
ENSG00000288913	18239	ENST00000685351	Ensembl
ENSG00000288918	18240	ENST00000685819	Ensembl
ENSG00000288921	18243	transcript161406.chr4.nnic	longest_CDS
ENSG00000288923	18245	ENST00000690374	Ensembl
ENSG00000288924	18246	ENST00000685409	Ensembl
ENSG00000288926	18247	ENST00000686326	Ensembl
ENSG00000288928	18248	ENST00000692625	Ensembl
ENSG00000288930	18249	ENST00000686940	Ensembl
ENSG00000288931	18250	ENST00000691639	Ensembl
ENSG00000288932			no_CDS
ENSG00000288934	18252	ENST00000686928	Ensembl
ENSG00000288937	18253	ENST00000686372	Ensembl
ENSG00000288939	18254	ENST00000688917	Ensembl
ENSG00000288945	18255	ENST00000690469	Ensembl
ENSG00000288948	18256	ENST00000689708	Ensembl
ENSG00000288953	18257	ENST00000689216	Ensembl
ENSG00000288958	18258	ENST00000688295	Ensembl
ENSG00000288965	18259	ENST00000688500	Ensembl
ENSG00000288966	18260	ENST00000693478	Ensembl
ENSG00000288969	18261	ENST00000687679	Ensembl
ENSG00000288971	18262	ENST00000687842	Ensembl
ENSG00000288972	18263	ENST00000685375	Ensembl
ENSG00000288973	18264	ENST00000690394	Ensembl
ENSG00000288979	18265	ENST00000685759	Ensembl
ENSG00000288983	18266	ENST00000689900	Ensembl
ENSG00000288984	18267	ENST00000691601	Ensembl
ENSG00000288988	18268	ENST00000688883	Ensembl
ENSG00000288991			no_CDS
ENSG00000288992	18270	ENST00000689287	Ensembl
ENSG00000288994	18271	ENST00000688110	Ensembl
ENSG00000288995	18272	ENST00000687046	Ensembl
ENSG00000288996	18273	ENST00000689263	Ensembl
ENSG00000288998	18274	ENST00000692741	Ensembl
ENSG00000288999	18275	ENST00000692613	Ensembl
ENSG00000289001	18276	ENST00000692721	Ensembl
ENSG00000289003	18277	ENST00000686975	Ensembl
ENSG00000289004	18278	ENST00000692609	Ensembl
ENSG00000289005	18279	ENST00000693001	Ensembl
ENSG00000289008	18280	ENST00000691963	Ensembl
ENSG00000289009	18281	ENST00000686815	Ensembl
ENSG00000289013	18282	ENST00000686249	Ensembl
ENSG00000289014	18283	ENST00000691668	Ensembl
ENSG00000289015	18284	ENST00000685673	Ensembl
ENSG00000289017	18285	ENST00000685045	Ensembl
ENSG00000289018	18286	ENST00000691715	Ensembl
ENSG00000289021	18287	ENST00000688018	Ensembl
ENSG00000289023	18288	ENST00000688700	Ensembl
ENSG00000289028	18289	ENST00000685830	Ensembl
ENSG00000289030	18290	ENST00000691654	Ensembl
ENSG00000289031	18291	ENST00000689121	Ensembl
ENSG00000289034	18292	ENST00000690508	Ensembl
ENSG00000289040	18293	ENST00000689956	Ensembl
ENSG00000289041	18294	ENST00000686140	Ensembl
ENSG00000289042	18295	ENST00000689827	Ensembl
ENSG00000289043	18296	ENST00000684930	Ensembl
ENSG00000289045	18297	ENST00000690714	Ensembl
ENSG00000289046	18298	ENST00000690783	Ensembl
ENSG00000289047	18299	ENST00000701517	Ensembl
ENSG00000289050	18301	ENST00000689135	Ensembl
ENSG00000289054	18302	ENST00000687527	Ensembl
ENSG00000289055	18303	ENST00000691433	Ensembl
ENSG00000289058	18304	ENST00000690183	Ensembl
ENSG00000289059	18305	ENST00000685158	Ensembl
ENSG00000289063	18306	ENST00000687731	Ensembl
ENSG00000289064	18307	ENST00000689632	Ensembl
ENSG00000289065	18308	ENST00000686068	Ensembl
ENSG00000289067	18309	ENST00000693428	Ensembl
ENSG00000289074	18310	ENST00000693295	Ensembl
ENSG00000289077	18311	ENST00000691328	Ensembl
ENSG00000289079	18312	transcript178160.chr9.nnic	longest_CDS
