gene_base	gene_versioned	canonical_enst_base	canonical_iso_idx	canonical_source	canonical_iso_id
ENSG00000100038	ENSG00000100038.20	ENST00000357179	12056	MANE	ENST00000357179.10
ENSG00000100055	ENSG00000100055.21	ENST00000248901	3044	MANE	ENST00000248901.11
ENSG00000100056	ENSG00000100056.12	ENST00000252137	3191	MANE	ENST00000252137.11
ENSG00000100060	ENSG00000100060.18	ENST00000356998	12017	MANE	ENST00000356998.8
ENSG00000100065	ENSG00000100065.15	ENST00000251973	3172	MANE	ENST00000251973.10
ENSG00000100075	ENSG00000100075.10	ENST00000215882	1909	MANE	ENST00000215882.10
ENSG00000100077	ENSG00000100077.16	ENST00000324198	8961	MANE	ENST00000324198.11
ENSG00000100083	ENSG00000100083.20	ENST00000343632	10844	MANE	ENST00000343632.9
ENSG00000100084	ENSG00000100084.14	ENST00000263208	4286	MANE	ENST00000263208.5
ENSG00000100097	ENSG00000100097.12	ENST00000215909	1912	MANE	ENST00000215909.10
ENSG00000100099	ENSG00000100099.22	ENST00000398145	18515	MANE	ENST00000398145.7
ENSG00000100100	ENSG00000100100.14	ENST00000215912	1913	MANE	ENST00000215912.10
ENSG00000100104	ENSG00000100104.13	ENST00000215917	1914	MANE	ENST00000215917.11
ENSG00000100105	ENSG00000100105.18	ENST00000266269	4841	MANE	ENST00000266269.10
ENSG00000100106	ENSG00000100106.22	ENST00000644935	31978	MANE	ENST00000644935.1
ENSG00000100109	ENSG00000100109.17	ENST00000407690	19288	MANE	ENST00000407690.6
ENSG00000100116	ENSG00000100116.17	ENST00000248924	3046	MANE	ENST00000248924.11
ENSG00000100124	ENSG00000100124.15	ENST00000215941	1917	MANE	ENST00000215941.9
ENSG00000100129	ENSG00000100129.18	ENST00000652021	32632	MANE	ENST00000652021.1
ENSG00000100138	ENSG00000100138.15	ENST00000401959	18854	MANE	ENST00000401959.6
ENSG00000100139	ENSG00000100139.14	ENST00000215957	1919	MANE	ENST00000215957.10
ENSG00000100142	ENSG00000100142.16	ENST00000442738	21665	MANE	ENST00000442738.7
ENSG00000100147	ENSG00000100147.14	ENST00000255784	3428	MANE	ENST00000255784.6
ENSG00000100150	ENSG00000100150.20	ENST00000651528	32558	MANE	ENST00000651528.2
ENSG00000100151	ENSG00000100151.16	ENST00000356976	12012	MANE	ENST00000356976.8
ENSG00000100154	ENSG00000100154.15	ENST00000612946	30481	longest_CDS	ENST00000612946.4
ENSG00000100170	ENSG00000100170.10	ENST00000543737	27328	longest_CDS	ENST00000543737.2
ENSG00000100196	ENSG00000100196.11	ENST00000216014	1920	MANE	ENST00000216014.9
ENSG00000100201	ENSG00000100201.23	ENST00000403230	18946	MANE	ENST00000403230.3
ENSG00000100209	ENSG00000100209.11	ENST00000216027	1923	MANE	ENST00000216027.8
ENSG00000100211	ENSG00000100211.12	ENST00000216029	1925	MANE	ENST00000216029.8
ENSG00000100216	ENSG00000100216.6	ENST00000216034	1926	MANE	ENST00000216034.6
ENSG00000100219	ENSG00000100219.17	ENST00000403532	18966	longest_CDS	ENST00000403532.7
ENSG00000100220	ENSG00000100220.12	ENST00000216038	1929	MANE	ENST00000216038.6
ENSG00000100221	ENSG00000100221.11	ENST00000216039	1930	APPRIS	ENST00000216039.9
ENSG00000100225	ENSG00000100225.18	ENST00000266087	4835	MANE	ENST00000266087.12
ENSG00000100226	ENSG00000100226.16	ENST00000216044	1934	MANE	ENST00000216044.10
ENSG00000100227	ENSG00000100227.19	ENST00000252115	3189	MANE	ENST00000252115.10
ENSG00000100234	ENSG00000100234.12	ENST00000266085	4833	MANE	ENST00000266085.7
ENSG00000100239	ENSG00000100239.16	ENST00000612753	30462	MANE	ENST00000612753.5
ENSG00000100241	ENSG00000100241.22	ENST00000380817	16534	MANE	ENST00000380817.8
ENSG00000100242	ENSG00000100242.16	ENST00000689035	35058	MANE	ENST00000689035.1
ENSG00000100243	ENSG00000100243.22	ENST00000352397	11413	MANE	ENST00000352397.10
ENSG00000100246	ENSG00000100246.13	ENST00000216068	1935	MANE	ENST00000216068.9
ENSG00000100258	ENSG00000100258.18	ENST00000474879	23584	MANE	ENST00000474879.7
ENSG00000100263	ENSG00000100263.14	ENST00000216085	1937	MANE	ENST00000216085.12
ENSG00000100266	ENSG00000100266.19	ENST00000263246	4295	MANE	ENST00000263246.8
ENSG00000100271	ENSG00000100271.17	ENST00000266254	4839	MANE	ENST00000266254.12
ENSG00000100276	ENSG00000100276.10	ENST00000216101	1939	MANE	ENST00000216101.7
ENSG00000100280	ENSG00000100280.17	ENST00000357586	12150	MANE	ENST00000357586.7
ENSG00000100281	ENSG00000100281.14	ENST00000216106	1941	MANE	ENST00000216106.6
ENSG00000100284	ENSG00000100284.22	ENST00000411850	19642	longest_CDS	ENST00000411850.5
ENSG00000100288	ENSG00000100288.20	ENST00000406938	19221	MANE	ENST00000406938.3
ENSG00000100292	ENSG00000100292.18	ENST00000216117	1942	MANE	ENST00000216117.9
ENSG00000100294	ENSG00000100294.13	ENST00000290429	6034	MANE	ENST00000290429.11
ENSG00000100296	ENSG00000100296.14	ENST00000490103	24335	MANE	ENST00000490103.6
ENSG00000100297	ENSG00000100297.16	ENST00000216122	1944	MANE	ENST00000216122.9
ENSG00000100299	ENSG00000100299.18	ENST00000216124	1945	MANE	ENST00000216124.10
ENSG00000100300	ENSG00000100300.18	ENST00000337554	10140	MANE	ENST00000337554.8
ENSG00000100302	ENSG00000100302.7	ENST00000216127	1946	MANE	ENST00000216127.5
ENSG00000100304	ENSG00000100304.13	ENST00000216129	1947	MANE	ENST00000216129.7
ENSG00000100307	ENSG00000100307.13	ENST00000216133	1949	MANE	ENST00000216133.10
ENSG00000100311	ENSG00000100311.17	ENST00000331163	9524	MANE	ENST00000331163.11
ENSG00000100316	ENSG00000100316.16	ENST00000216146	1951	MANE	ENST00000216146.9
ENSG00000100319	ENSG00000100319.13	ENST00000344318	10917	MANE	ENST00000344318.4
ENSG00000100320	ENSG00000100320.24	ENST00000695854	35427	MANE	ENST00000695854.1
ENSG00000100321	ENSG00000100321.15	BambuTx2065	804	longest_CDS	BambuTx2065
ENSG00000100324	ENSG00000100324.14	ENST00000216160	1952	MANE	ENST00000216160.11
ENSG00000100325	ENSG00000100325.15	ENST00000307790	7498	MANE	ENST00000307790.8
ENSG00000100330	ENSG00000100330.16	ENST00000401950	18852	MANE	ENST00000401950.7
ENSG00000100335	ENSG00000100335.15	ENST00000325301	9058	MANE	ENST00000325301.7
ENSG00000100336	ENSG00000100336.18	ENST00000616056	30692	longest_CDS	ENST00000616056.4
ENSG00000100342	ENSG00000100342.22	BambuTx3158	1030	longest_CDS	BambuTx3158
ENSG00000100344	ENSG00000100344.11	ENST00000216180	1955	MANE	ENST00000216180.8
ENSG00000100345	ENSG00000100345.23	ENST00000216181	1956	MANE	ENST00000216181.11
ENSG00000100347	ENSG00000100347.15	ENST00000350028	11307	MANE	ENST00000350028.5
ENSG00000100348	ENSG00000100348.10	ENST00000216185	1958	MANE	ENST00000216185.7
ENSG00000100350	ENSG00000100350.16	ENST00000397224	18323	MANE	ENST00000397224.9
ENSG00000100353	ENSG00000100353.18	ENST00000216190	1959	MANE	ENST00000216190.13
ENSG00000100354	ENSG00000100354.22	ENST00000454349	22482	MANE	ENST00000454349.7
ENSG00000100359	ENSG00000100359.21	ENST00000248929	3047	MANE	ENST00000248929.14
ENSG00000100360	ENSG00000100360.15	ENST00000340630	10495	longest_CDS	ENST00000340630.9
ENSG00000100364	ENSG00000100364.19	ENST00000336156	9971	MANE	ENST00000336156.10
ENSG00000100365	ENSG00000100365.16	ENST00000248899	3043	MANE	ENST00000248899.11
ENSG00000100368	ENSG00000100368.15	ENST00000403662	18977	MANE	ENST00000403662.8
ENSG00000100372	ENSG00000100372.15	ENST00000435456	21207	MANE	ENST00000435456.7
ENSG00000100373	ENSG00000100373.10	ENST00000216211	1961	MANE	ENST00000216211.9
ENSG00000100376	ENSG00000100376.12	ENST00000441876	21612	MANE	ENST00000441876.7
ENSG00000100379	ENSG00000100379.18	ENST00000402077	18865	longest_CDS	ENST00000402077.8
ENSG00000100380	ENSG00000100380.15	ENST00000216218	1962	MANE	ENST00000216218.8
ENSG00000100387	ENSG00000100387.9	ENST00000216225	1963	MANE	ENST00000216225.9
ENSG00000100393	ENSG00000100393.16	ENST00000263253	4296	MANE	ENST00000263253.9
ENSG00000100395	ENSG00000100395.15	ENST00000216237	1964	MANE	ENST00000216237.10
ENSG00000100399	ENSG00000100399.16	ENST00000216241	1965	MANE	ENST00000216241.14
ENSG00000100401	ENSG00000100401.21	ENST00000356244	11872	MANE	ENST00000356244.8
ENSG00000100403	ENSG00000100403.12	ENST00000352645	11428	MANE	ENST00000352645.5
ENSG00000100410	ENSG00000100410.8	ENST00000216252	1966	MANE	ENST00000216252.4
ENSG00000100412	ENSG00000100412.17	ENST00000216254	1967	MANE	ENST00000216254.9
ENSG00000100413	ENSG00000100413.17	ENST00000355209	11670	MANE	ENST00000355209.9
ENSG00000100416	ENSG00000100416.15	ENST00000645190	31999	MANE	ENST00000645190.1
ENSG00000100417	ENSG00000100417.12	ENST00000216259	1968	MANE	ENST00000216259.8
ENSG00000100418	ENSG00000100418.8	ENST00000263256	4299	MANE	ENST00000263256.7
ENSG00000100422	ENSG00000100422.14	ENST00000216264	1969	MANE	ENST00000216264.13
ENSG00000100425	ENSG00000100425.20	ENST00000404760	19055	MANE	ENST00000404760.6
ENSG00000100426	ENSG00000100426.8	ENST00000216268	1974	MANE	ENST00000216268.6
ENSG00000100429	ENSG00000100429.18	ENST00000216271	1975	MANE	ENST00000216271.10
ENSG00000100439	ENSG00000100439.11	ENST00000428304	20723	MANE	ENST00000428304.7
ENSG00000100441	ENSG00000100441.10	ENST00000553935	27900	MANE	ENST00000553935.6
ENSG00000100442	ENSG00000100442.11	ENST00000396062	18068	MANE	ENST00000396062.4
ENSG00000100445	ENSG00000100445.18	ENST00000399395	18670	MANE	ENST00000399395.8
ENSG00000100448	ENSG00000100448.4	ENST00000216336	1982	MANE	ENST00000216336.3
ENSG00000100461	ENSG00000100461.18	ENST00000359890	12574	MANE	ENST00000359890.8
ENSG00000100462	ENSG00000100462.16	ENST00000324366	8986	MANE	ENST00000324366.13
ENSG00000100473	ENSG00000100473.18	ENST00000396618	18183	MANE	ENST00000396618.9
ENSG00000100478	ENSG00000100478.17	ENST00000713807	36242	longest_CDS	ENST00000713807.1
ENSG00000100483	ENSG00000100483.14	ENST00000395860	18023	MANE	ENST00000395860.7
ENSG00000100485	ENSG00000100485.12	ENST00000216373	1983	MANE	ENST00000216373.10
ENSG00000100490	ENSG00000100490.10	ENST00000395834	18016	MANE	ENST00000395834.6
ENSG00000100503	ENSG00000100503.27	ENST00000530997	26462	MANE	ENST00000530997.7
ENSG00000100504	ENSG00000100504.17	ENST00000216392	1984	MANE	ENST00000216392.8
ENSG00000100519	ENSG00000100519.12	ENST00000445930	21871	MANE	ENST00000445930.7
ENSG00000100522	ENSG00000100522.10	ENST00000216410	1985	MANE	ENST00000216410.8
ENSG00000100523	ENSG00000100523.17	ENST00000673822	33183	MANE	ENST00000673822.2
ENSG00000100526	ENSG00000100526.21	ENST00000335183	9866	MANE	ENST00000335183.11
ENSG00000100528	ENSG00000100528.12	ENST00000216416	1986	MANE	ENST00000216416.9
ENSG00000100532	ENSG00000100532.13	ENST00000216420	1987	MANE	ENST00000216420.12
ENSG00000100554	ENSG00000100554.12	ENST00000216442	1988	MANE	ENST00000216442.12
ENSG00000100564	ENSG00000100564.9	ENST00000216452	1989	MANE	ENST00000216452.9
ENSG00000100567	ENSG00000100567.13	ENST00000216455	1990	MANE	ENST00000216455.9
ENSG00000100568	ENSG00000100568.11	ENST00000554659	27945	MANE	ENST00000554659.6
ENSG00000100577	ENSG00000100577.19	ENST00000216465	1992	MANE	ENST00000216465.10
ENSG00000100578	ENSG00000100578.18	ENST00000652326	32660	MANE	ENST00000652326.2
ENSG00000100580	ENSG00000100580.8	ENST00000216468	1993	MANE	ENST00000216468.8
ENSG00000100591	ENSG00000100591.8	ENST00000216479	1995	MANE	ENST00000216479.8
ENSG00000100592	ENSG00000100592.16	ENST00000360909	12755	MANE	ENST00000360909.8
ENSG00000100596	ENSG00000100596.8	ENST00000216484	1996	MANE	ENST00000216484.7
ENSG00000100599	ENSG00000100599.16	ENST00000216487	1998	MANE	ENST00000216487.12
ENSG00000100600	ENSG00000100600.15	ENST00000334869	9836	MANE	ENST00000334869.9
ENSG00000100601	ENSG00000100601.10	ENST00000216489	1999	MANE	ENST00000216489.8
ENSG00000100603	ENSG00000100603.14	ENST00000261531	3897	MANE	ENST00000261531.12
ENSG00000100612	ENSG00000100612.14	ENST00000557185	28120	MANE	ENST00000557185.6
ENSG00000100614	ENSG00000100614.18	ENST00000395076	17864	MANE	ENST00000395076.9
ENSG00000100625	ENSG00000100625.9	ENST00000216513	2000	MANE	ENST00000216513.5
ENSG00000100626	ENSG00000100626.17	ENST00000448469	22076	MANE	ENST00000448469.8
ENSG00000100629	ENSG00000100629.17	ENST00000555265	27995	MANE	ENST00000555265.6
ENSG00000100632	ENSG00000100632.11	ENST00000557016	28108	MANE	ENST00000557016.6
ENSG00000100644	ENSG00000100644.17	ENST00000337138	10078	MANE	ENST00000337138.9
ENSG00000100647	ENSG00000100647.8	ENST00000342745	10749	MANE	ENST00000342745.5
ENSG00000100650	ENSG00000100650.16	ENST00000557154	28119	MANE	ENST00000557154.6
ENSG00000100664	ENSG00000100664.11	ENST00000216554	2001	MANE	ENST00000216554.8
ENSG00000100678	ENSG00000100678.20	ENST00000356921	11998	MANE	ENST00000356921.7
ENSG00000100697	ENSG00000100697.17	ENST00000343455	10828	MANE	ENST00000343455.8
ENSG00000100711	ENSG00000100711.14	ENST00000311141	7827	MANE	ENST00000311141.7
ENSG00000100714	ENSG00000100714.18	ENST00000652337	32662	MANE	ENST00000652337.1
ENSG00000100722	ENSG00000100722.20	ENST00000251038	3122	MANE	ENST00000251038.10
ENSG00000100726	ENSG00000100726.15	ENST00000262319	4113	MANE	ENST00000262319.11
ENSG00000100731	ENSG00000100731.16	ENST00000304743	7216	MANE	ENST00000304743.7
ENSG00000100744	ENSG00000100744.15	ENST00000555181	27990	MANE	ENST00000555181.6
ENSG00000100749	ENSG00000100749.9	ENST00000553683	27885	longest_CDS	ENST00000553683.2
ENSG00000100764	ENSG00000100764.14	ENST00000261303	3849	MANE	ENST00000261303.13
ENSG00000100767	ENSG00000100767.17	ENST00000555700	28024	longest_CDS	ENST00000555700.1
ENSG00000100784	ENSG00000100784.12	ENST00000614987	30627	MANE	ENST00000614987.5
ENSG00000100796	ENSG00000100796.18	ENST00000554943	27965	MANE	ENST00000554943.6
ENSG00000100802	ENSG00000100802.15	ENST00000299088	6704	MANE	ENST00000299088.11
ENSG00000100804	ENSG00000100804.19	ENST00000361611	12954	MANE	ENST00000361611.11
ENSG00000100811	ENSG00000100811.15	ENST00000262238	4094	MANE	ENST00000262238.10
ENSG00000100813	ENSG00000100813.15	ENST00000605057	30097	MANE	ENST00000605057.6
ENSG00000100815	ENSG00000100815.12	ENST00000267622	4923	MANE	ENST00000267622.8
ENSG00000100836	ENSG00000100836.11	ENST00000216727	2003	MANE	ENST00000216727.9
ENSG00000100842	ENSG00000100842.13	ENST00000216733	2004	MANE	ENST00000216733.8
ENSG00000100852	ENSG00000100852.14	ENST00000345122	11020	MANE	ENST00000345122.8
ENSG00000100865	ENSG00000100865.15	ENST00000216756	2005	MANE	ENST00000216756.11
ENSG00000100883	ENSG00000100883.13	ENST00000216774	2006	MANE	ENST00000216774.11
ENSG00000100888	ENSG00000100888.15	ENST00000646647	32122	MANE	ENST00000646647.2
ENSG00000100890	ENSG00000100890.16	ENST00000534898	26710	MANE	ENST00000534898.9
ENSG00000100902	ENSG00000100902.11	ENST00000261479	3883	MANE	ENST00000261479.9
ENSG00000100906	ENSG00000100906.12	ENST00000216797	2007	MANE	ENST00000216797.10
ENSG00000100916	ENSG00000100916.14	ENST00000216807	2008	MANE	ENST00000216807.12
ENSG00000100934	ENSG00000100934.15	ENST00000307712	7486	MANE	ENST00000307712.11
ENSG00000100941	ENSG00000100941.9	ENST00000216832	2009	MANE	ENST00000216832.9
ENSG00000100979	ENSG00000100979.15	ENST00000372431	14663	MANE	ENST00000372431.8
ENSG00000100982	ENSG00000100982.12	ENST00000372409	14655	MANE	ENST00000372409.8
ENSG00000100983	ENSG00000100983.12	ENST00000651619	32586	MANE	ENST00000651619.1
ENSG00000100985	ENSG00000100985.7	ENST00000372330	14634	MANE	ENST00000372330.3
ENSG00000100987	ENSG00000100987.15	ENST00000409285	19415	longest_CDS	ENST00000409285.6
ENSG00000100991	ENSG00000100991.12	ENST00000252015	3178	MANE	ENST00000252015.3
ENSG00000100994	ENSG00000100994.12	ENST00000216962	2013	MANE	ENST00000216962.9
ENSG00000100997	ENSG00000100997.20	ENST00000339157	10332	MANE	ENST00000339157.10
ENSG00000101000	ENSG00000101000.6	ENST00000216968	2015	MANE	ENST00000216968.5
ENSG00000101004	ENSG00000101004.16	ENST00000278886	5495	MANE	ENST00000278886.11
ENSG00000101017	ENSG00000101017.15	ENST00000372285	14625	MANE	ENST00000372285.8
ENSG00000101019	ENSG00000101019.22	ENST00000374385	15250	MANE	ENST00000374385.10
ENSG00000101040	ENSG00000101040.20	ENST00000471951	23432	MANE	ENST00000471951.7
ENSG00000101049	ENSG00000101049.18	ENST00000373100	14887	MANE	ENST00000373100.7
ENSG00000101052	ENSG00000101052.13	ENST00000373030	14857	MANE	ENST00000373030.8
ENSG00000101079	ENSG00000101079.21	ENST00000349004	11242	MANE	ENST00000349004.6
ENSG00000101084	ENSG00000101084.19	ENST00000344795	10982	MANE	ENST00000344795.8
ENSG00000101096	ENSG00000101096.20	ENST00000371564	14405	MANE	ENST00000371564.8
ENSG00000101098	ENSG00000101098.13	ENST00000372851	14791	MANE	ENST00000372851.8
ENSG00000101109	ENSG00000101109.14	ENST00000372806	14774	MANE	ENST00000372806.8
ENSG00000101126	ENSG00000101126.18	ENST00000371602	14416	APPRIS	ENST00000371602.9
ENSG00000101132	ENSG00000101132.11	ENST00000371419	14373	MANE	ENST00000371419.7
ENSG00000101134	ENSG00000101134.12	ENST00000262593	4167	MANE	ENST00000262593.10
ENSG00000101138	ENSG00000101138.12	ENST00000217109	2016	MANE	ENST00000217109.9
ENSG00000101146	ENSG00000101146.13	ENST00000395841	18019	MANE	ENST00000395841.7
ENSG00000101150	ENSG00000101150.18	ENST00000346249	11081	MANE	ENST00000346249.9
ENSG00000101152	ENSG00000101152.12	ENST00000360864	12738	MANE	ENST00000360864.9
ENSG00000101158	ENSG00000101158.15	ENST00000652272	32653	MANE	ENST00000652272.2
ENSG00000101160	ENSG00000101160.15	ENST00000217131	2017	MANE	ENST00000217131.6
ENSG00000101161	ENSG00000101161.8	ENST00000266079	4832	MANE	ENST00000266079.5
ENSG00000101162	ENSG00000101162.4	ENST00000217133	2018	MANE	ENST00000217133.2
ENSG00000101166	ENSG00000101166.16	ENST00000355937	11812	MANE	ENST00000355937.9
ENSG00000101181	ENSG00000101181.18	ENST00000370823	14233	MANE	ENST00000370823.8
ENSG00000101182	ENSG00000101182.15	ENST00000370873	14250	MANE	ENST00000370873.9
ENSG00000101187	ENSG00000101187.16	ENST00000217159	2020	MANE	ENST00000217159.6
ENSG00000101189	ENSG00000101189.7	ENST00000370487	14139	MANE	ENST00000370487.5
ENSG00000101190	ENSG00000101190.13	ENST00000335351	9887	MANE	ENST00000335351.8
ENSG00000101191	ENSG00000101191.17	ENST00000395343	17909	MANE	ENST00000395343.6
ENSG00000101193	ENSG00000101193.8	ENST00000266069	4828	MANE	ENST00000266069.5
ENSG00000101199	ENSG00000101199.13	ENST00000370283	14095	MANE	ENST00000370283.9
ENSG00000101210	ENSG00000101210.14	ENST00000217182	2025	MANE	ENST00000217182.6
ENSG00000101216	ENSG00000101216.11	ENST00000370077	14036	MANE	ENST00000370077.2
ENSG00000101220	ENSG00000101220.18	ENST00000379772	16328	MANE	ENST00000379772.4
ENSG00000101224	ENSG00000101224.18	ENST00000245960	2940	MANE	ENST00000245960.10
ENSG00000101230	ENSG00000101230.6	ENST00000262487	4153	MANE	ENST00000262487.5
ENSG00000101236	ENSG00000101236.17	ENST00000358395	12309	MANE	ENST00000358395.11
ENSG00000101246	ENSG00000101246.20	ENST00000622789	31158	MANE	ENST00000622789.5
ENSG00000101247	ENSG00000101247.18	ENST00000378106	16007	MANE	ENST00000378106.10
ENSG00000101255	ENSG00000101255.13	ENST00000217233	2026	MANE	ENST00000217233.9
ENSG00000101265	ENSG00000101265.16	ENST00000379400	16243	MANE	ENST00000379400.8
ENSG00000101266	ENSG00000101266.19	ENST00000217244	2027	MANE	ENST00000217244.9
ENSG00000101276	ENSG00000101276.18	ENST00000645534	32030	MANE	ENST00000645534.1
ENSG00000101290	ENSG00000101290.14	ENST00000460006	22814	MANE	ENST00000460006.6
ENSG00000101294	ENSG00000101294.20	ENST00000398174	18518	MANE	ENST00000398174.9
ENSG00000101298	ENSG00000101298.15	ENST00000614659	30613	longest_CDS	ENST00000614659.1
ENSG00000101306	ENSG00000101306.11	ENST00000375985	15592	MANE	ENST00000375985.5
ENSG00000101310	ENSG00000101310.17	ENST00000650089	32422	MANE	ENST00000650089.1
ENSG00000101331	ENSG00000101331.17	ENST00000452892	22388	MANE	ENST00000452892.3
ENSG00000101333	ENSG00000101333.19	ENST00000378473	16061	MANE	ENST00000378473.9
ENSG00000101335	ENSG00000101335.10	ENST00000279022	5509	MANE	ENST00000279022.7
ENSG00000101336	ENSG00000101336.18	ENST00000375852	15572	MANE	ENST00000375852.5
ENSG00000101337	ENSG00000101337.16	ENST00000398022	18494	MANE	ENST00000398022.7
ENSG00000101343	ENSG00000101343.15	ENST00000536226	26786	MANE	ENST00000536226.2
ENSG00000101346	ENSG00000101346.15	ENST00000375749	15546	MANE	ENST00000375749.8
ENSG00000101347	ENSG00000101347.11	ENST00000646673	32127	MANE	ENST00000646673.2
ENSG00000101350	ENSG00000101350.8	ENST00000375712	15536	MANE	ENST00000375712.4
ENSG00000101361	ENSG00000101361.17	ENST00000329276	9373	MANE	ENST00000329276.10
ENSG00000101365	ENSG00000101365.22	ENST00000380843	16541	MANE	ENST00000380843.9
ENSG00000101367	ENSG00000101367.9	ENST00000375571	15516	MANE	ENST00000375571.6
ENSG00000101384	ENSG00000101384.12	ENST00000254958	3388	MANE	ENST00000254958.10
ENSG00000101391	ENSG00000101391.21	ENST00000346416	11087	MANE	ENST00000346416.7
ENSG00000101400	ENSG00000101400.6	ENST00000217381	2032	MANE	ENST00000217381.3
ENSG00000101407	ENSG00000101407.13	ENST00000373447	14998	MANE	ENST00000373447.8
ENSG00000101412	ENSG00000101412.13	ENST00000343380	10822	MANE	ENST00000343380.6
