gene	n_iso	n_type1	n_type2	canonical_dc	var_within	mean_gap	has_domain_variation
ENSG00000108064.11	2	0	0	2	7.705784810241312e-05	0.010294625535607338	0
ENSG00000293268.2	8	5	0	1	0.0016192601760849357	0.05366114154458046	1
ENSG00000163762.7	2	0	0	0	0.0	0.0	0
ENSG00000122218.17	6	0	3	2	0.0010834131389856339	0.0458318367600441	1
ENSG00000148219.18	6	0	0	0	0.00033181539038196206	0.023206137120723724	0
ENSG00000129538.14	3	0	0	0	6.162763570038523e-17	0.0	0
ENSG00000095794.21	7	1	0	1	0.0008442502585239708	0.06650754064321518	1
ENSG00000132570.15	2	0	0	0	4.411578174767783e-06	0.0018512074602767825	0
ENSG00000198752.11	2	0	0	3	7.502221251343144e-06	0.0036701145581901073	0
ENSG00000205189.13	2	0	0	1	0.0	0.0	0
ENSG00000237298.12	10	5	0	1	0.0020866545382887125	0.08566045016050339	1
ENSG00000168264.12	3	0	0	0	0.001057045883499086	0.043624743819236755	0
ENSG00000083223.18	4	2	0	2	0.0002976707473862916	0.02956818975508213	1
ENSG00000131446.17	3	0	0	0	1.5453186578441353e-19	0.0	0
ENSG00000159140.23	10	3	4	2	0.0012286904966458678	0.07626651972532272	1
ENSG00000150764.14	3	2	0	1	0.0005745054804719985	0.03757035732269287	1
ENSG00000204149.16	2	0	1	3	7.284597086254507e-05	0.010976787656545639	1
ENSG00000138119.17	2	0	0	1	2.255831077491166e-06	0.001974578481167555	0
ENSG00000130005.13	2	0	0	0	5.6311437219846994e-05	0.006747605744749308	0
ENSG00000244734.4	2	0	0	0	0.0	0.0	0
ENSG00000096080.12	2	0	0	0	0.00011724809155566618	0.012549955397844315	0
ENSG00000284479.3	2	0	0	3	0.0	0.0	0
ENSG00000142149.9	2	0	0	1	0.0	0.0	0
ENSG00000096433.11	3	0	0	2	2.212830230437762e-17	0.0	0
ENSG00000092108.22	6	0	0	0	0.0016279052942991257	0.07895386219024658	0
ENSG00000184349.14	2	0	0	0	0.0	0.0	0
ENSG00000104904.13	4	0	0	0	0.0	0.0	0
ENSG00000117385.16	4	0	0	1	0.00012023125600535423	0.01667644828557968	0
ENSG00000215301.11	5	0	0	2	0.0002083533036056906	0.023426523432135582	0
ENSG00000137547.9	2	0	0	0	0.0	0.0	0
ENSG00000178502.6	2	0	0	0	0.0	0.0	0
ENSG00000291233.2	27	5	0	1	0.0012020549038425088	0.09439290314912796	1
ENSG00000131652.14	2	0	0	1	7.938639100757428e-06	0.003303303848952055	0
ENSG00000027697.16	3	0	0	0	8.997957593237516e-06	0.004687412176281214	0
ENSG00000141441.16	4	0	0	0	1.276038545938718e-07	0.0005059461109340191	0
ENSG00000106665.16	3	0	0	1	7.900782293290831e-06	0.0040945252403616905	0
ENSG00000090487.11	5	3	0	1	0.00030731363222002983	0.02452380396425724	1
ENSG00000100528.12	2	0	0	0	0.0004105894186068326	0.018135052174329758	0
ENSG00000136048.14	2	0	0	0	0.0002963624137919396	0.022626623511314392	0
ENSG00000139233.7	3	0	0	0	4.530396084803518e-17	0.0	0
ENSG00000076770.16	3	0	1	2	0.00031812561792321503	0.01788155362010002	1
ENSG00000116209.12	2	0	0	0	0.00019607297144830227	0.013486296869814396	0
ENSG00000103248.19	6	2	0	1	0.0007836215663701296	0.033544983714818954	1
ENSG00000141551.15	8	7	0	1	0.005000606179237366	0.09221736341714859	1
ENSG00000078328.23	7	1	0	1	0.001690155128017068	0.06305842846632004	1
ENSG00000122376.12	2	0	0	0	2.468690217938274e-05	0.005760751664638519	0
ENSG00000126777.18	7	0	0	0	0.0018398629035800695	0.0620785616338253	0
ENSG00000082397.18	6	4	1	4	0.0014579148264601827	0.06583467870950699	1
ENSG00000146830.11	3	0	0	0	5.1664215443681963e-17	0.0	0
ENSG00000129472.15	2	0	0	1	4.0935210563475266e-05	0.00743040582165122	0
ENSG00000110079.19	4	0	0	0	0.000969825719948858	0.030126208439469337	0
ENSG00000178764.8	2	0	0	1	0.0	0.0	0
ENSG00000137996.13	2	0	0	0	7.4493655120022595e-06	0.0027974704280495644	0
ENSG00000105171.10	2	0	0	0	0.0	0.0	0
ENSG00000148399.13	2	0	0	1	0.0	0.0	0
ENSG00000179632.11	3	0	0	0	0.0005181930609978735	0.03302288055419922	0
ENSG00000266094.8	2	0	1	2	0.0003677388885989785	0.026821494102478027	1
ENSG00000113068.10	3	0	0	0	0.0014854063047096133	0.055105362087488174	0
ENSG00000168209.6	3	0	0	0	0.00035229724016971886	0.02991676889359951	0
ENSG00000181631.7	2	0	0	1	0.0	0.0	0
ENSG00000099968.18	10	7	0	1	0.0004239062254782766	0.052687354385852814	1
ENSG00000107864.15	3	0	0	0	1.4637331332778558e-05	0.0055396463721990585	0
ENSG00000164219.10	2	0	0	0	0.00011957262904616073	0.010424898006021976	0
ENSG00000196911.12	5	4	0	1	0.0010421865154057741	0.055366311222314835	1
ENSG00000160226.16	4	0	0	0	2.1113673653871956e-07	0.0006727370200678706	0
ENSG00000172732.12	2	0	0	0	0.0010269848862662911	0.02805575169622898	0
ENSG00000198646.14	2	0	0	0	0.0	0.0	0
ENSG00000197182.17	3	0	0	0	0.0008995014359243214	0.052642177790403366	0
ENSG00000159658.15	9	0	0	0	0.00042486004531383514	0.03651876747608185	0
ENSG00000113658.18	2	0	0	2	0.0	0.0	0
ENSG00000119820.11	3	0	0	0	4.635666563715589e-18	0.0	0
ENSG00000018869.18	5	0	0	2	0.0046246047131717205	0.06494073569774628	0
ENSG00000023734.11	2	0	0	1	0.00036094445385970175	0.023523936048150063	0
ENSG00000154153.15	13	0	0	0	0.0008210855885408819	0.05700807273387909	0
ENSG00000110429.14	6	5	0	1	0.0013022992061451077	0.04244634509086609	1
ENSG00000264522.6	2	0	0	0	0.0	0.0	0
ENSG00000188554.15	2	0	0	2	5.378369223763002e-06	0.0029943897388875484	0
ENSG00000116954.8	2	0	0	0	0.0	0.0	0
ENSG00000168216.13	5	0	0	0	3.767449743463658e-05	0.009790160693228245	0
ENSG00000146054.18	6	3	2	3	0.006186549086123705	0.11163330078125	1
ENSG00000050165.19	7	0	0	0	0.0010199655080214143	0.04377957805991173	0
ENSG00000138834.15	3	0	0	0	5.901827791447446e-17	0.0	0
ENSG00000115649.16	7	0	0	0	0.00015016186807770282	0.020893767476081848	0
ENSG00000128872.10	2	0	0	0	0.0	0.0	0
ENSG00000159189.13	2	0	0	2	0.0	0.0	0
ENSG00000138758.12	4	0	0	1	5.6456988204445224e-06	0.0037280567921698093	0
ENSG00000165752.17	3	0	0	0	0.006428232882171869	0.08421369642019272	0
ENSG00000186468.13	2	0	0	0	0.0	0.0	0
ENSG00000135631.17	3	1	0	1	0.0006059380830265582	0.038493335247039795	1
ENSG00000196110.8	2	0	0	2	0.0	0.0	0
ENSG00000104368.19	2	0	0	2	9.831653187575284e-06	0.003079724730923772	0
ENSG00000168769.14	9	0	0	0	1.0257553185510915e-05	0.0036904080770909786	0
ENSG00000121310.17	3	0	0	1	0.00022026423539500684	0.022547416388988495	0
ENSG00000087253.13	2	0	1	3	0.001715240883640945	0.04676089063286781	1
ENSG00000181523.13	6	0	0	0	0.0007571782916784286	0.0437663197517395	0
ENSG00000101843.19	2	0	0	2	5.976972897769883e-05	0.00975594762712717	0
ENSG00000163840.10	3	0	0	1	1.3147934920495643e-17	0.0	0
ENSG00000162616.9	2	1	0	1	0.00022849148081149906	0.020655808970332146	1
ENSG00000072310.18	4	0	0	1	0.004637675825506449	0.09557200968265533	0
ENSG00000152904.11	2	0	0	0	0.0001493952004238963	0.008011301048099995	0
ENSG00000091879.14	4	0	0	1	0.0010868971003219485	0.04063357785344124	0
ENSG00000088543.15	5	0	0	0	0.0011893280316144228	0.06253532320261002	0
ENSG00000162408.11	2	0	0	0	0.0	0.0	0
ENSG00000100234.12	2	0	0	0	0.0	0.0	0
ENSG00000128340.16	2	0	0	1	0.0	0.0	0
ENSG00000149743.14	2	0	0	0	1.2352615158306435e-05	0.0027996397111564875	0
ENSG00000146776.15	3	0	0	0	0.0019922724459320307	0.05965191125869751	0
ENSG00000137054.16	2	0	0	0	6.638563354499638e-05	0.008326036855578423	0
ENSG00000139679.16	5	2	0	1	0.0001687528711045161	0.018335022032260895	1
ENSG00000197329.12	2	0	0	0	0.0	0.0	0
ENSG00000124570.21	8	0	0	1	4.4640932173933834e-05	0.015107489190995693	0
ENSG00000131069.20	3	1	0	1	0.0015219079796224833	0.06129966303706169	1
ENSG00000179950.15	6	0	0	1	2.4578497686889023e-05	0.007313776295632124	0
ENSG00000242259.9	4	0	0	0	0.00217983010224998	0.06745944917201996	0
ENSG00000161395.14	2	0	0	0	0.0	0.0	0
ENSG00000144283.23	4	2	0	1	0.00046941559412516654	0.02919662557542324	1
ENSG00000140945.17	5	2	0	1	0.000932811526581645	0.04055575653910637	1
ENSG00000104472.10	2	0	0	0	0.0042226072400808334	0.06712933629751205	0
ENSG00000168672.4	4	0	0	0	0.0	0.0	0
ENSG00000123560.14	2	0	0	0	3.514878699206747e-05	0.006762118544429541	0
ENSG00000118503.18	4	0	0	0	0.0	0.0	0
ENSG00000159086.15	5	0	0	0	0.0006333064520731568	0.03493171185255051	0
ENSG00000116668.13	2	0	0	0	0.0	0.0	0
ENSG00000120509.12	2	0	0	1	0.0	0.0	0
ENSG00000198722.15	3	0	1	2	0.002426475752145052	0.057304516434669495	1
ENSG00000091127.14	2	0	0	0	2.41295165324118e-05	0.004789648111909628	0
ENSG00000127526.15	2	0	0	0	0.0	0.0	0
ENSG00000100311.17	6	0	0	0	3.975489380536601e-05	0.007368288468569517	0
ENSG00000085224.23	7	4	0	2	0.003633609740063548	0.1120191439986229	1
ENSG00000133321.12	2	0	0	0	0.0	0.0	0
ENSG00000177951.18	4	0	0	0	0.0	0.0	0
ENSG00000137094.16	6	2	0	1	0.0016742449952289462	0.05560726672410965	1
ENSG00000005436.14	5	0	0	0	0.0007694317027926445	0.04449617490172386	0
ENSG00000189077.11	3	0	0	0	0.001614479231648147	0.04099762439727783	0
ENSG00000080815.20	15	0	0	0	0.00018346494471188635	0.030966773629188538	0
ENSG00000068912.15	5	0	0	0	0.00019094598246738315	0.022790946066379547	0
ENSG00000113742.14	4	0	0	0	0.00037173100281506777	0.036248430609703064	0
ENSG00000164615.6	4	0	0	0	9.018532000482082e-05	0.011292963288724422	0
ENSG00000026036.23	2	0	0	0	0.0	0.0	0
ENSG00000179388.9	3	0	0	1	5.171379995832084e-17	0.0	0
ENSG00000158714.11	2	0	0	0	0.0	0.0	0
ENSG00000198276.16	2	0	0	0	1.855976734077558e-05	0.004258933011442423	0
ENSG00000161277.11	4	0	0	0	0.0012112255208194256	0.05314435437321663	0
ENSG00000077274.9	2	0	0	0	0.0	0.0	0
ENSG00000145675.16	9	0	5	2	0.0007539172074757516	0.054653823375701904	1
ENSG00000171928.14	3	0	0	0	0.00015591879491694272	0.009202539920806885	0
ENSG00000244165.2	2	0	0	1	0.0	0.0	0
ENSG00000140350.15	2	0	0	1	1.829328539315611e-05	0.004876958671957254	0
ENSG00000149932.17	3	0	0	1	4.0631136504023096e-18	0.0	0
ENSG00000174903.16	3	0	0	1	0.0003476068959571421	0.0251527801156044	0
ENSG00000185808.14	4	0	0	0	0.00014278995513450354	0.018192559480667114	0
ENSG00000115919.15	3	0	0	0	2.908835011167997e-18	0.0	0
ENSG00000171365.17	2	0	0	1	0.0	0.0	0
ENSG00000158406.6	2	0	0	0	0.0	0.0	0
ENSG00000137672.13	2	0	0	0	0.0	0.0	0
ENSG00000149269.10	5	2	0	1	2.501694325474091e-05	0.007436093874275684	1
ENSG00000148606.15	2	0	0	0	0.0003655186155810952	0.02469964697957039	0
ENSG00000114021.12	5	0	0	0	0.00022821627499070019	0.01950814574956894	0
ENSG00000110713.18	7	0	0	0	3.898765135090798e-05	0.009091158397495747	0
ENSG00000100865.15	5	0	0	0	0.000957033596932888	0.05767299607396126	0
ENSG00000153048.11	6	2	0	1	1.0582296938680744e-16	0.0	1
ENSG00000116690.13	4	0	0	0	5.748789135395782e-06	0.003852988826110959	0
ENSG00000115216.14	2	0	0	1	5.961522674624575e-06	0.002687279134988785	0
ENSG00000072849.11	2	0	0	0	0.0005299792974255979	0.023202598094940186	0
ENSG00000169733.12	2	0	0	0	0.0	0.0	0
ENSG00000138375.14	3	0	0	2	1.2331477877403753e-17	0.0	0
ENSG00000121274.14	6	2	0	1	0.002249631565064192	0.055946845561265945	1
ENSG00000107186.17	3	0	0	1	8.544042018469441e-18	0.0	0
ENSG00000154928.19	2	0	0	0	0.0	0.0	0
ENSG00000101752.13	2	0	0	4	0.0	0.0	0
ENSG00000133606.11	3	0	1	2	0.0005768216215074062	0.03022773750126362	1
ENSG00000178922.18	3	0	0	0	0.0001341997558483854	0.016355618834495544	0
ENSG00000065320.9	4	0	0	3	0.0	0.0	0
ENSG00000213516.10	3	0	0	1	5.866343728402391e-17	0.0	0
ENSG00000121210.16	3	0	0	0	3.723259214893915e-05	0.00765242101624608	0
ENSG00000112365.6	3	0	0	2	9.038833013619296e-06	0.0037952286656945944	0
ENSG00000122126.18	2	0	0	1	9.165670462607522e-07	0.0010431220289319754	0
ENSG00000111786.10	2	0	0	1	0.0008366397814825177	0.03453035652637482	0
ENSG00000225697.13	2	0	0	0	3.9029899312481575e-08	0.0002508313918951899	0
ENSG00000165102.15	3	0	0	0	1.1897311453389983e-17	0.0	0
ENSG00000158636.17	4	0	0	1	5.0082362577086315e-06	0.0036766144912689924	0
ENSG00000101019.22	6	0	0	0	0.0014133731601759791	0.06848879903554916	0
ENSG00000215386.16	6	0	0	0	0.001976926811039448	0.09083303064107895	0
ENSG00000125107.19	4	0	0	0	0.0006466198246926069	0.03942388668656349	0
ENSG00000188938.17	8	0	0	0	0.0008819540962576866	0.06868689507246017	0
ENSG00000197852.12	5	0	0	0	0.0	0.0	0
ENSG00000145391.14	5	0	0	0	0.00036481369170360267	0.029868559911847115	0
ENSG00000103184.12	2	0	0	0	0.0	0.0	0
ENSG00000163156.12	2	0	0	0	7.697647379245609e-05	0.00998725462704897	0
ENSG00000150471.17	5	4	0	1	0.0002709354739636183	0.021650077775120735	1
ENSG00000167723.15	2	0	0	0	0.0	0.0	0
ENSG00000122026.12	2	0	0	0	0.0	0.0	0
ENSG00000106397.12	2	0	0	0	0.0	0.0	0
ENSG00000265491.5	4	0	0	1	5.377383786253631e-05	0.008559062145650387	0
ENSG00000137413.17	4	0	0	0	0.00030431823688559234	0.021284079179167747	0
ENSG00000166963.13	4	0	0	0	0.0002522432478144765	0.018289174884557724	0
ENSG00000094631.22	7	4	0	2	0.00011705015640472993	0.014042874798178673	1
ENSG00000076053.12	6	0	0	1	0.00031636591302230954	0.022123083472251892	0
ENSG00000198931.11	2	0	0	0	4.773098771693185e-05	0.007445040158927441	0
ENSG00000154370.16	8	5	0	3	0.0041908519342541695	0.07309743016958237	1
ENSG00000125733.18	2	0	0	2	3.7722486013080925e-05	0.0048762718215584755	0
ENSG00000023516.9	2	0	0	0	0.00012340181274339557	0.016044102609157562	0
ENSG00000141068.17	8	0	0	0	0.00012908749340567738	0.02172190323472023	0
ENSG00000096063.16	3	0	0	1	6.041463348083198e-05	0.012510288506746292	0
ENSG00000186001.14	4	3	0	2	4.276258550817147e-06	0.0028406179044395685	1
ENSG00000172987.14	3	0	0	0	6.000133657756004e-18	0.0	0
ENSG00000106991.15	4	0	0	0	0.00015931543020997196	0.014250333420932293	0
ENSG00000126091.21	17	10	0	1	9.003040759125724e-05	0.0191453006118536	1
ENSG00000147586.10	4	0	0	0	0.0017697024159133434	0.051671870052814484	0
ENSG00000055130.18	3	0	0	1	1.5722391253802925e-05	0.003678807755932212	0
ENSG00000109738.11	2	0	0	1	0.00016195428906939924	0.016126466915011406	0
ENSG00000157693.15	3	0	0	0	1.5499134633500944e-06	0.0018398243701085448	0
ENSG00000197951.11	3	0	2	2	1.852854256867431e-05	0.005254826974123716	1
ENSG00000196313.13	2	0	0	0	0.00045245198998600245	0.024293703958392143	0
ENSG00000147905.18	3	0	0	1	2.3591313492743007e-17	0.0	0
ENSG00000240654.6	2	0	0	2	0.0	0.0	0
ENSG00000111404.7	2	0	0	1	3.901369564118795e-05	0.00852905958890915	0
ENSG00000139842.15	4	1	0	1	0.00391467334702611	0.0749770998954773	1
ENSG00000205213.14	4	0	0	4	5.311553195497254e-06	0.003068649210035801	0
ENSG00000147010.19	5	2	0	1	0.001566811348311603	0.059472423046827316	1
ENSG00000123643.14	3	0	0	1	5.252537994452112e-17	0.0	0
ENSG00000115355.18	11	1	0	1	0.000291054486297071	0.032441094517707825	1
ENSG00000213638.6	2	0	0	0	7.491468750231434e-06	0.0020717717707157135	0
ENSG00000054267.22	8	4	0	1	0.0057760849595069885	0.11594069004058838	1
ENSG00000121898.13	2	0	0	0	0.0	0.0	0
ENSG00000041880.15	2	0	0	1	6.042318545951275e-06	0.003471618052572012	0
ENSG00000145332.14	2	0	1	4	0.000284840032691136	0.019936274737119675	1
ENSG00000138279.16	2	0	0	1	1.0790176020236686e-05	0.004220604430884123	0
ENSG00000293516.2	4	2	0	2	0.0	0.0	1
ENSG00000143319.18	4	0	0	0	0.0	0.0	0
ENSG00000105220.17	4	0	0	0	5.8971081671188585e-06	0.0022105739917606115	0
ENSG00000087842.11	2	0	0	0	0.0	0.0	0
ENSG00000161800.13	2	0	0	2	0.0	0.0	0
ENSG00000204604.13	6	2	0	2	2.3041924578137696e-05	0.005781631451100111	1
ENSG00000129744.3	4	0	0	0	0.0	0.0	0
ENSG00000003137.9	2	0	0	1	1.0349409421905875e-05	0.0032414463348686695	0
ENSG00000147996.17	6	0	0	0	0.0005265236250124872	0.036609992384910583	0
ENSG00000129911.9	2	0	0	1	0.0	0.0	0
ENSG00000228623.9	3	0	0	3	5.711712569925198e-17	0.0	0
ENSG00000218739.10	2	0	0	0	0.00028542804648168385	0.020588189363479614	0
ENSG00000134716.11	2	0	0	1	3.1573556043440476e-05	0.0053021772764623165	0
ENSG00000131724.11	3	0	0	0	0.00011845930566778407	0.014647766016423702	0
ENSG00000010270.14	3	0	0	0	5.1778133638435975e-05	0.009363495744764805	0
ENSG00000165458.15	3	1	1	2	0.0012512212852016091	0.05484221130609512	1
ENSG00000171843.17	4	0	0	0	9.643410976423183e-07	0.0014204072067514062	0
ENSG00000116560.12	5	1	0	1	0.0035033717285841703	0.0662369355559349	1
ENSG00000135452.10	4	1	0	1	0.0003977614687755704	0.02865905873477459	1
ENSG00000166333.14	5	0	0	2	0.0004736427217721939	0.0268300361931324	0
ENSG00000130749.10	4	2	0	1	0.0005479343817569315	0.029169529676437378	1
ENSG00000185614.7	2	0	0	0	7.447612006217241e-05	0.011750961653888226	0
ENSG00000130382.9	3	0	0	0	5.618018152813562e-17	0.0	0
ENSG00000166169.17	8	0	0	0	3.2166459277505055e-05	0.011164335533976555	0
ENSG00000166147.16	4	2	1	4	0.005559705197811127	0.10165949910879135	1
ENSG00000255154.9	4	0	0	0	0.0	0.0	0
ENSG00000151131.11	8	0	0	0	3.830142366779812e-17	0.0	0
ENSG00000089048.15	2	0	0	0	0.0	0.0	0
ENSG00000136643.12	5	0	3	2	0.0002742064243648201	0.023053240031003952	1
ENSG00000140280.14	2	0	0	0	0.00011368438572390005	0.01007367018610239	0
ENSG00000139289.15	4	0	0	0	0.0	0.0	0
ENSG00000101189.7	2	0	0	0	0.0	0.0	0
ENSG00000106003.14	2	0	0	0	0.0	0.0	0
ENSG00000094841.14	4	0	0	0	0.0005070872139185667	0.030567781999707222	0
ENSG00000178567.8	2	0	0	0	0.0010111061856150627	0.03702785447239876	0
ENSG00000082269.17	3	0	0	0	0.00035168195609003305	0.025387587025761604	0
ENSG00000068831.19	3	0	0	4	2.404918006959633e-07	0.00046365155139937997	0
ENSG00000169567.13	5	0	0	0	0.0016003436176106334	0.05547383427619934	0
ENSG00000148019.14	2	0	0	1	5.517455520021031e-06	0.0030221545603126287	0
ENSG00000182903.16	4	0	3	4	0.006946759298443794	0.11389715224504471	1
ENSG00000121892.15	4	0	0	0	0.0001167502487078309	0.012187385931611061	0
ENSG00000135387.21	3	0	0	0	5.5445376347051933e-05	0.01141193974763155	0
ENSG00000100796.18	7	0	0	0	0.0013198673259466887	0.08346974104642868	0
ENSG00000166435.17	5	0	0	0	2.7362459150026552e-05	0.006644571200013161	0
ENSG00000142961.16	5	0	0	0	0.00018423990695737302	0.021009771153330803	0
ENSG00000100296.14	4	0	0	0	0.0	0.0	0
ENSG00000119812.20	6	0	0	0	0.001984249334782362	0.06352207809686661	0
ENSG00000157978.13	2	0	0	0	0.0	0.0	0
ENSG00000108961.14	3	0	0	0	0.00043990593985654414	0.03920752555131912	0
ENSG00000174748.22	6	0	0	0	2.59641747106798e-05	0.0034948743414133787	0
ENSG00000167081.18	6	2	0	1	0.0003260792582295835	0.025708623230457306	1
ENSG00000138750.16	12	0	0	0	0.0022094128653407097	0.08777749538421631	0
ENSG00000184209.15	3	1	0	1	0.0058367266319692135	0.07460667192935944	1
ENSG00000198171.13	3	0	0	0	0.0002874357160180807	0.02918604202568531	0
ENSG00000196975.16	5	2	0	1	0.004005869850516319	0.07698079943656921	1
ENSG00000135336.17	2	0	0	0	2.417706923552032e-08	0.00018462013395037502	0
ENSG00000173275.13	3	0	2	2	0.00026167967007495463	0.01771511137485504	1
ENSG00000182518.14	4	0	0	0	0.0009617368341423571	0.056383032351732254	0
ENSG00000096717.12	4	0	0	0	0.00041795268771238625	0.028938276693224907	0
ENSG00000057935.14	5	3	0	3	4.3960630137007684e-05	0.008641832508146763	1
ENSG00000272841.1	2	0	0	0	0.0	0.0	0
ENSG00000077549.19	3	0	0	0	5.213808253756724e-05	0.00980495847761631	0
ENSG00000125827.9	2	0	0	1	9.581173799233511e-05	0.01114142406731844	0
ENSG00000172508.11	3	0	0	0	7.059592462610453e-06	0.0027087703347206116	0
ENSG00000307639.1	2	0	0	0	0.0	0.0	0
ENSG00000071794.16	2	0	0	3	0.0	0.0	0
ENSG00000109917.11	3	0	0	0	8.243902841927025e-18	0.0	0
ENSG00000109079.10	2	0	0	0	0.0	0.0	0
ENSG00000101298.15	2	0	0	0	0.0	0.0	0
ENSG00000126351.13	8	0	0	0	0.00011014670599251986	0.017283841967582703	0
ENSG00000116260.17	3	2	0	1	3.707265932462178e-05	0.007482701912522316	1
ENSG00000184205.14	2	0	0	1	0.0	0.0	0
ENSG00000157445.16	3	0	0	0	6.980728358030319e-05	0.010616587474942207	0
ENSG00000169371.14	3	0	0	0	3.0577475805573966e-18	0.0	0
ENSG00000106771.13	3	0	0	0	5.557471013162285e-06	0.003478829748928547	0
ENSG00000112029.10	2	0	0	1	3.953672057832591e-05	0.00806315429508686	0
ENSG00000188321.14	3	2	0	2	8.832343883113936e-05	0.00849339459091425	1
ENSG00000108821.14	2	0	0	0	0.0	0.0	0
ENSG00000157036.13	2	0	0	0	9.40904938033782e-05	0.01153129804879427	0
ENSG00000078549.16	4	0	0	0	0.0	0.0	0
ENSG00000196689.13	2	0	0	3	0.0	0.0	0
ENSG00000177409.12	4	0	0	0	0.0	0.0	0
ENSG00000105447.13	2	0	0	1	0.0	0.0	0
ENSG00000171885.18	4	0	0	0	6.218309135874733e-05	0.009674523957073689	0
ENSG00000139174.12	7	2	0	1	1.860883094195742e-05	0.006761912256479263	1
ENSG00000182179.13	2	0	0	1	7.37651589588495e-07	0.0009259807993657887	0
ENSG00000104427.13	3	0	0	1	4.943651583744213e-05	0.010766246356070042	0
ENSG00000161654.10	2	0	0	1	0.0	0.0	0
ENSG00000177181.15	2	0	0	0	0.0	0.0	0
ENSG00000163872.16	7	0	0	0	0.0024390339385718107	0.052370890974998474	0
ENSG00000089351.15	2	0	0	1	2.0139503249083646e-05	0.005634419620037079	0
ENSG00000079785.16	9	4	2	3	0.0009722252725623548	0.05676186829805374	1
ENSG00000143847.16	8	2	0	2	0.00026184963644482195	0.020449312403798103	1
ENSG00000140265.14	2	0	0	2	0.0	0.0	0
ENSG00000131437.16	2	0	0	1	1.0952051525237039e-05	0.003986313007771969	0
ENSG00000130844.19	5	0	0	3	0.0	0.0	0
ENSG00000163157.15	2	0	0	0	0.0008532732026651502	0.02268621139228344	0
ENSG00000138600.11	5	1	0	1	0.000891666510142386	0.04484229162335396	1
ENSG00000051128.19	2	0	0	1	0.0	0.0	0
ENSG00000156928.5	2	0	0	0	0.0	0.0	0
ENSG00000198856.13	2	0	0	0	0.000536095118150115	0.019767455756664276	0
ENSG00000175489.10	2	0	0	0	0.0	0.0	0
ENSG00000204514.11	3	0	0	0	0.0008852896862663329	0.03918060287833214	0
ENSG00000104365.16	3	0	0	0	0.010821730829775333	0.10963854193687439	0
ENSG00000105664.11	2	0	0	1	5.734831574955024e-06	0.0029105807188898325	0
ENSG00000162688.17	5	0	0	0	2.936206328740809e-06	0.002602750202640891	0
ENSG00000140416.26	13	2	0	1	0.005205827299505472	0.12343188375234604	1
ENSG00000138757.15	28	19	0	1	0.0015838362742215395	0.08999317139387131	1
ENSG00000196569.14	6	1	2	3	0.005888562183827162	0.10993672907352448	1
ENSG00000162650.17	2	0	0	0	8.08518143458059e-06	0.0031283502466976643	0
ENSG00000169247.14	3	0	0	0	5.8070924502529725e-18	0.0	0
ENSG00000164978.19	2	0	0	1	0.0	0.0	0
ENSG00000140987.21	2	0	1	2	0.0003411191573832184	0.01852017268538475	1
ENSG00000130522.6	2	0	0	0	0.0	0.0	0
ENSG00000309490.1	3	0	0	0	0.0002321781503269449	0.023625727742910385	0
ENSG00000149313.11	2	0	0	1	0.0041557131335139275	0.08404763042926788	0
ENSG00000129691.16	4	0	0	1	0.00026497486396692693	0.03132270276546478	0
ENSG00000146555.20	3	0	0	0	4.006259045359702e-18	0.0	0
ENSG00000114346.14	2	0	0	2	1.2439910278772004e-05	0.003947213292121887	0
ENSG00000198844.12	2	0	0	1	0.0	0.0	0
ENSG00000115392.13	4	0	0	0	0.0033152143005281687	0.043674349784851074	0
ENSG00000164306.11	4	0	0	0	9.116945875575766e-05	0.012636834755539894	0
ENSG00000141052.18	2	0	0	0	0.0	0.0	0
ENSG00000104731.14	6	4	0	1	0.002770817605778575	0.06757395714521408	1
